# {"t_start": 1564699416.8999798, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-19.0,1031,7.480517
-21.0,790,12.321265
-19.0,1127,19.080102
-20.0,1105,25.817515
-21.0,818,30.761463
-20.0,897,36.307883
-19.0,1111,43.214197
-21.0,817,48.173386
-20.0,995,54.445975
-19.0,938,60.321846
-20.0,935,66.00598
-21.0,819,71.0378
-21.0,822,76.185831
-19.0,1028,82.596541
-20.0,835,87.704795
-21.0,818,92.879647
-21.0,823,97.863162
-20.0,842,103.135594
-21.0,941,108.960776
-21.0,912,114.570687
-21.0,1055,121.032554
-20.0,841,126.334318
-21.0,871,131.70251
-21.0,817,136.690174
-20.0,1007,142.973393
-21.0,820,147.992141
-21.0,820,153.192733
-21.0,822,158.246398
-20.0,867,163.646078
-20.0,928,169.342445
-21.0,842,174.519748
-20.0,955,180.496699
-21.0,822,185.513702
-21.0,818,190.66364
-21.0,822,195.751061
-20.0,1104,202.559955
-21.0,945,208.362126
-20.0,945,214.149746
-20.0,1095,221.034564
-21.0,824,226.093535
-20.0,899,231.696362
-20.0,1189,239.252803
-21.0,817,244.314381
-21.0,822,249.535199
-21.0,1003,255.820358
-19.0,1224,263.559124
-20.0,915,269.421256
-21.0,920,275.258735
-21.0,995,281.446809
-20.0,1032,287.911183
-20.0,945,293.787505
-20.0,867,299.232111
-21.0,820,304.424831
-21.0,939,311.248379
-20.0,973,317.64073
-19.0,1013,325.076568
-21.0,940,331.465247
-19.0,1133,338.889397
-21.0,1002,345.506657
-20.0,1061,352.615913
-21.0,1032,359.346372
-18.0,1254,367.379523
-20.0,1101,374.723206
-20.0,1256,383.507101
-16.0,1519,393.607184
-20.0,1313,402.234179
-21.0,1219,410.292409
-21.0,904,416.29092
-21.0,1003,423.044216
-18.0,1472,433.542391
-20.0,1583,444.654217
-20.0,1368,453.207072
-20.0,1525,462.961823
-17.0,1700,473.678427
-19.0,1944,485.857198
-21.0,2157,499.414031
-17.0,1881,512.301023
-19.0,2310,527.862656
-17.0,2587,544.520046
-16.0,2449,559.655675
-14.0,2464,574.759612
-15.0,2940,593.07687
-15.0,2485,608.330437
-13.0,2659,624.436852
-16.0,2587,640.006477
-20.0,2398,654.637342
-8.0,3324,675.259169
-16.0,2871,693.475166
-10.0,2992,711.906693
-14.0,2686,730.859553
-13.0,2622,747.554832
-10.0,3007,766.682886
-14.0,3409,788.037906
-18.0,2406,803.182604
-8.0,3139,822.590772
-11.0,3463,844.110967
-15.0,2874,861.797595
-16.0,2269,875.967727
-16.0,2587,892.110875
-9.0,3706,914.709651
-17.0,3130,933.461288
-7.0,4050,957.814939
-15.0,1962,969.598558
1.0,3910,993.17597
-2.0,4377,1019.612862
-15.0,2419,1034.030195
-12.0,3247,1053.529174
-11.0,3175,1072.82607
-12.0,3357,1093.022748
-5.0,3871,1116.628771
-8.0,2927,1134.126157
-6.0,4415,1160.755718
-10.0,3289,1180.442918
3.0,4332,1206.52368
-5.0,3766,1229.529948
-4.0,3583,1251.24486
2.0,3586,1272.990514
4.0,3778,1295.93111
-4.0,3716,1318.356443
9.0,3043,1336.761644
17.0,2373,1351.211164
14.0,2856,1368.355783
11.0,2664,1384.388447
1.0,4150,1409.478619
10.0,2597,1425.09089
9.0,2631,1441.047458
20.0,2039,1453.201924
18.0,2159,1466.304933
19.0,2126,1479.041209
15.0,2404,1494.119546
19.0,2072,1506.623307
16.0,2099,1519.573973
15.0,2420,1533.970229
2.0,3233,1553.572797
16.0,2360,1567.752281
5.0,3076,1586.384277
9.0,2881,1603.854582
20.0,1663,1613.863173
10.0,2535,1629.096075
-3.0,3725,1651.733323
18.0,1826,1662.760182
18.0,2209,1675.984158
18.0,2107,1688.532926
19.0,2002,1700.590823
8.0,2896,1718.181623
16.0,2022,1730.215052
18.0,1860,1741.547984
17.0,1891,1752.872468
13.0,2262,1766.466221
12.0,2663,1782.552268
2.0,3419,1803.279594
19.0,1808,1814.249324
20.0,1769,1824.89651
19.0,1884,1836.157881
19.0,2228,1849.643899
14.0,2338,1863.717954
19.0,2092,1876.266526
16.0,2081,1888.98451
20.0,2051,1901.384469
12.0,2467,1916.131967
18.0,1736,1926.680107
16.0,2241,1940.217965
20.0,1723,1950.557001
19.0,1633,1960.467576
19.0,1711,1970.919435
1.0,3510,1992.20271
18.0,1797,2002.927859
12.0,2590,2018.623743
14.0,2399,2033.198571
18.0,1739,2043.541922
17.0,2245,2057.217462
18.0,2181,2070.306517
19.0,2201,2083.680276
18.0,1725,2094.233416
17.0,2160,2107.268336
19.0,2145,2120.112268
20.0,2016,2132.398858
12.0,2270,2146.220658
20.0,2035,2158.538228
11.0,2831,2175.509148
16.0,2326,2189.611859
20.0,1627,2199.470851
20.0,2112,2212.18003
17.0,2034,2224.487241
18.0,2271,2238.21082
19.0,1633,2247.957936
19.0,2105,2260.732198
18.0,2371,2274.886797
17.0,1911,2286.376968
-3.0,3134,2305.43826
13.0,2460,2320.320698
17.0,2065,2332.796389
18.0,2252,2346.41381
18.0,2186,2359.550778
19.0,2182,2372.761339
19.0,1750,2383.330026
18.0,2084,2396.109313
13.0,2382,2410.415889
18.0,1984,2422.330662
19.0,1881,2433.58932
11.0,3015,2451.854776
19.0,2175,2464.990471
20.0,1670,2475.137662
18.0,1986,2486.946075
19.0,2165,2499.937909
-15.0,1605,2510.205417
13.0,2235,2524.537083
18.0,2354,2540.98507
19.0,1711,2552.057378
20.0,1995,2564.656636
16.0,2156,2578.599754
19.0,1752,2589.490212
18.0,2394,2604.362108
16.0,2018,2617.044925
19.0,1651,2627.106765
20.0,1743,2638.127418
16.0,2230,2651.903599
15.0,2132,2665.315635
20.0,1564,2674.978832
19.0,1714,2685.833207
9.0,2879,2703.308574
18.0,1783,2714.247696
20.0,1787,2725.245978
16.0,2132,2738.434601
18.0,1710,2748.773712
18.0,2241,2762.523962
19.0,2288,2776.853525
20.0,2049,2789.926049
21.0,1968,2802.298034
11.0,2618,2818.258334
21.0,1656,2828.452284
17.0,2379,2843.151398
19.0,1809,2856.130945
20.0,2054,2872.723017
18.0,2200,2890.5226
13.0,2371,2909.8389
18.0,2169,2927.409839
19.0,2205,2945.472888
18.0,1837,2960.091173
18.0,2409,2982.100438
19.0,2008,3002.129476
16.0,2384,3025.876229
19.0,1881,3045.305698
17.0,1965,3065.1903
10.0,2802,3093.692618
19.0,2108,3114.483348
19.0,2052,3134.810516
18.0,2302,3157.461802
19.0,1818,3175.625235
19.0,2289,3197.757296
18.0,3011,3229.06572
19.0,2247,3253.411679
13.0,2603,3282.146661
20.0,2079,3304.553153
20.0,1824,3324.020936
19.0,2151,3346.996402
17.0,2472,3373.988394
19.0,2174,3396.188519
19.0,2045,3416.378962
18.0,2199,3439.442333
20.0,2088,3460.589029
18.0,2245,3482.582729
19.0,2144,3506.087116
19.0,2247,3529.389662
20.0,1668,3545.812615
19.0,2161,3567.602549
20.0,1623,3583.446297
20.0,2108,3604.439602
18.0,2244,3628.465616
20.0,2096,3650.342826
20.0,1626,3666.712321
8.0,3207,3699.76796
20.0,2008,3720.718427
18.0,1934,3740.457978
19.0,2236,3762.503281
14.0,2736,3789.95846
19.0,2030,3811.755883
15.0,2656,3839.096952
20.0,2119,3861.595579
21.0,2092,3883.522867
19.0,1948,3902.781116
20.0,1622,3919.140287
19.0,2196,3940.85058
19.0,2129,3962.350241
19.0,1958,3981.831979
19.0,1909,4000.691039
18.0,2266,4022.450094
20.0,1627,4038.070366
20.0,2205,4059.23339
20.0,1697,4075.279005
19.0,1713,4091.815309
15.0,2333,4115.183949
19.0,2895,4143.300829
11.0,2964,4172.137188
18.0,2264,4194.419101
20.0,1624,4211.256859
19.0,1725,4228.778517
10.0,2526,4252.646083
20.0,2108,4272.478076
20.0,1626,4288.818219
17.0,2229,4311.419696
18.0,2147,4333.40476
21.0,2796,4360.354714
19.0,2248,4382.875897
20.0,2109,4403.94324
17.0,2334,4428.807653
20.0,1626,4446.220202
20.0,1621,4463.63982
19.0,1840,4482.926857
18.0,2255,4505.754199
20.0,1623,4522.39992
12.0,2735,4550.095485
19.0,1792,4568.342456
20.0,1622,4584.645538
19.0,2175,4606.92379
19.0,2127,4628.674732
18.0,2278,4652.288057
19.0,2153,4673.484724
20.0,1623,4689.384694
17.0,2342,4712.200218
20.0,2852,4740.112289
19.0,2138,4761.027907
20.0,2145,4783.180095
21.0,2314,4806.980548
20.0,2301,4830.890892
16.0,2438,4863.243679
15.0,2475,4894.582458
20.0,2095,4915.089271
20.0,2157,4936.751784
20.0,2144,4958.692176
17.0,2723,4986.396374
20.0,2106,5007.240836
15.0,2520,5036.060486
19.0,2209,5069.585994
17.0,2297,5105.257792
20.0,2089,5136.143465
19.0,2639,5174.246562
20.0,1621,5197.792927
20.0,1718,5222.47296
9.0,3070,5267.547281
18.0,2397,5302.636326
19.0,2224,5335.200913
9.0,2619,5373.444979
19.0,2256,5406.086869
18.0,2276,5439.061144
20.0,1690,5463.513091
17.0,2320,5497.782816
21.0,2793,5538.357164
18.0,1877,5566.182775
19.0,1776,5591.893497
17.0,2320,5625.282311
20.0,2108,5655.886351
20.0,2102,5686.217117
18.0,2363,5720.450583
20.0,2114,5751.605085
20.0,2106,5781.657769
19.0,2907,5823.49851
20.0,1627,5846.985436
21.0,2796,5887.474332
20.0,2089,5917.842204
19.0,2163,5948.927369
20.0,1672,5973.108143
17.0,2579,6009.748399
19.0,1690,6034.307379
20.0,2079,6064.768338
15.0,1950,6092.943255
20.0,2088,6123.065639
15.0,2439,6157.902976
18.0,1787,6184.076241
18.0,2208,6216.44284
19.0,2131,6247.115138
20.0,1627,6270.774883
20.0,2456,6306.595359
20.0,1659,6330.05465
20.0,2093,6360.231184
19.0,2885,6402.093121
20.0,2104,6432.364542
20.0,2523,6468.927846
21.0,2293,6502.537612
17.0,2225,6534.867435
20.0,2251,6567.370545
20.0,2270,6600.171132
19.0,1631,6623.770221
18.0,2270,6656.547057
19.0,2132,6687.096482
20.0,1623,6710.739536
19.0,2568,6747.718998
19.0,1636,6771.517819
20.0,2111,6802.019331
17.0,2271,6834.830714
20.0,2115,6865.217819
21.0,2052,6895.152292
9.0,3175,6941.022403
19.0,2168,6972.162858
20.0,2125,7002.725652
18.0,1900,7029.995584
20.0,1624,7053.691553
19.0,2208,7085.526258
8.0,3237,7132.915629
19.0,2537,7169.036354
19.0,1809,7191.621665
19.0,1629,7211.077536
17.0,2340,7239.711003
19.0,2163,7265.927161
19.0,2202,7292.786866
19.0,2226,7319.890381
19.0,1821,7341.962619
17.0,2332,7370.496303
20.0,1626,7390.54634
20.0,1671,7410.769376
16.0,2386,7440.017738
19.0,2356,7468.4862
20.0,2003,7493.532087
20.0,2780,7527.270286
21.0,2331,7555.904283
20.0,1624,7575.63421
20.0,1945,7599.214029
20.0,1625,7619.071799
18.0,2802,7653.745731
17.0,2447,7683.69088
20.0,2092,7709.064223
11.0,2877,7744.552711
17.0,2444,7774.276512
17.0,2230,7801.720323
21.0,2350,7830.675261
18.0,2843,7865.604329
19.0,2662,7898.819646
20.0,1625,7918.477777
20.0,2078,7944.668031
16.0,2405,7973.893103
19.0,2147,7999.881732
20.0,2116,8026.355771
18.0,2526,8057.011998
20.0,1645,8077.479036
19.0,1970,8101.658044
20.0,2269,8129.008492
17.0,2216,8156.309021
20.0,2427,8185.991828
19.0,2306,8214.295458
20.0,1798,8236.096974
21.0,2796,8269.960552
20.0,2206,8297.453725
20.0,2113,8323.15137
20.0,1992,8347.772508
20.0,2083,8373.310079
20.0,2275,8401.455586
21.0,2110,8427.117706
20.0,2269,8454.952765
20.0,1626,8474.96213
21.0,2293,8502.794908
19.0,2361,8531.650729
21.0,2799,8565.921321
19.0,2474,8595.99911
21.0,2798,8630.126673
20.0,1621,8650.0424
21.0,2799,8684.250505
19.0,2288,8712.579522
20.0,1622,8732.944137
19.0,2195,8759.763374
20.0,2369,8789.032362
20.0,1622,8808.617606
19.0,2158,8835.215069
20.0,1625,8855.04464
19.0,2383,8883.812608
21.0,2797,8918.228087
20.0,2165,8944.447009
19.0,2421,8974.272627
18.0,1922,8998.11268
19.0,2250,9025.926007
20.0,1627,9045.857555
20.0,2235,9073.063613
20.0,2172,9099.623926
19.0,1884,9122.464253
20.0,1682,9142.797645
17.0,2236,9170.249601
18.0,2200,9196.85967
21.0,2797,9230.756437
20.0,1624,9250.788601
20.0,2039,9275.054322
20.0,1625,9295.047256
20.0,2264,9322.6359
20.0,1846,9345.252176
19.0,1785,9367.176007
20.0,2328,9395.486076
19.0,2250,9423.01444
20.0,2105,9448.64737
20.0,2005,9473.300636
21.0,2796,9507.353799
21.0,2777,9541.484595
17.0,2323,9570.490785
19.0,2193,9597.144147
20.0,2510,9627.682358
21.0,2347,9656.416275
20.0,1626,9676.421027
20.0,1623,9696.055591
17.0,2298,9724.138847
15.0,2355,9752.987217
19.0,1705,9773.89993
20.0,2117,9799.584471
18.0,2373,9828.846387
19.0,2865,9863.361345
20.0,1681,9884.092575
20.0,1799,9906.001622
19.0,1705,9927.032405
20.0,1626,9946.590356
21.0,2411,9975.927118
20.0,2426,10005.522231
19.0,2161,10032.046365
19.0,1688,10052.618184
20.0,1624,10072.307234
20.0,2083,10097.716946
21.0,2796,10131.931347
20.0,2083,10157.29716
19.0,2132,10183.140038
21.0,2796,10217.105679
21.0,2795,10251.60454
20.0,1626,10271.44316
20.0,1626,10291.668564
20.0,2085,10317.066966
20.0,1624,10337.518666
20.0,2877,10372.478053
21.0,2352,10401.598706
21.0,2793,10435.952021
21.0,2794,10470.138066
20.0,2088,10495.975789
19.0,2396,10525.692616
20.0,1626,10545.637607
20.0,1621,10565.52005
21.0,2798,10600.146056
21.0,2351,10628.993207
20.0,2084,10654.723468
21.0,2757,10688.258705
20.0,1622,10708.147843
20.0,2087,10733.270781
21.0,2799,10767.398728
20.0,2088,10792.926399
20.0,1627,10812.706152
20.0,1627,10832.642266
19.0,2205,10859.251647
20.0,2117,10885.660233
19.0,2014,10909.871584
20.0,2110,10935.821071
19.0,2499,10966.008173
18.0,1951,10990.054834
19.0,2361,11018.648362
20.0,1627,11038.62579
20.0,1622,11058.332396
18.0,2251,11086.399639
20.0,2043,11111.189819
14.0,2536,11142.281854
20.0,2864,11177.501619
20.0,1621,11197.9635
21.0,2035,11222.557773
20.0,1624,11242.269518
19.0,2164,11268.80341
20.0,1668,11289.117836
21.0,2729,11322.579111
20.0,2480,11353.287134
21.0,2293,11381.12865
19.0,2511,11411.705939
21.0,2747,11445.430674
20.0,1643,11465.680307
21.0,2348,11494.930402
20.0,2114,11520.533974
20.0,2114,11546.629851
20.0,1626,11566.585788
21.0,2799,11600.74621
20.0,2113,11626.427166
21.0,2289,11654.817521
19.0,2147,11681.180164
20.0,2372,11710.376498
20.0,2862,11745.394341
21.0,2796,11779.728078
21.0,2288,11807.641243
20.0,2239,11835.045318
20.0,2116,11860.958386
20.0,2427,11890.764836
19.0,2473,11920.817362
18.0,2365,11949.819196
21.0,2291,11977.848068
20.0,2372,12006.903322
21.0,2763,12040.706187
19.0,2336,12068.903348
20.0,2113,12094.698569
20.0,1627,12114.88409
20.0,1625,12134.793264
19.0,2319,12163.008537
21.0,2763,12196.685608
21.0,2778,12230.288792
20.0,2249,12257.755903
20.0,1668,12278.445815
20.0,2281,12306.262903
20.0,1624,12326.114729
20.0,2113,12351.582055
