# {"t_start": 1564699417.0546231, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-19.0,1070,7.518508
-20.0,942,13.282794
-21.0,782,18.018327
-21.0,1065,24.532205
-18.0,1099,31.20573
-21.0,972,37.302967
-20.0,981,43.225641
-20.0,900,48.756394
-20.0,925,54.686185
-20.0,941,60.404434
-21.0,788,65.196754
-21.0,779,69.995854
-21.0,805,74.951164
-21.0,885,80.47361
-21.0,818,85.675653
-20.0,837,90.77292
-21.0,886,96.225852
-21.0,793,101.106754
-21.0,866,106.52668
-21.0,819,111.562716
-21.0,847,116.860999
-21.0,879,122.309195
-21.0,929,127.997851
-21.0,970,134.054111
-21.0,965,139.932363
-21.0,862,145.336143
-21.0,811,150.286834
-20.0,1168,157.58029
-18.0,1312,165.795274
-20.0,986,171.803321
-21.0,883,177.329668
-21.0,1091,184.106422
-21.0,821,189.1471
-20.0,913,194.823368
-20.0,914,200.445359
-21.0,997,206.614139
-19.0,1070,213.154098
-20.0,1277,221.146652
-20.0,841,226.446281
-21.0,821,231.484415
-21.0,899,237.084695
-21.0,792,242.206646
-20.0,858,247.466195
-21.0,880,253.090677
-21.0,941,258.961325
-21.0,1003,265.310773
-19.0,1230,273.205697
-20.0,917,278.889931
-21.0,937,284.698335
-18.0,1203,292.371196
-21.0,912,298.092675
-21.0,942,304.034667
-20.0,1026,311.376576
-21.0,998,317.99333
-20.0,1065,325.789262
-21.0,817,331.278194
-20.0,1222,339.358322
-21.0,1121,346.756889
-21.0,869,352.52148
-21.0,1179,360.174961
-21.0,936,366.225322
-19.0,1280,374.688735
-21.0,1001,381.714751
-21.0,942,387.936546
-20.0,947,394.337714
-19.0,1352,403.170388
-19.0,1319,411.966416
-20.0,1037,418.990713
-18.0,1329,428.565449
-19.0,1140,436.192533
-16.0,1345,445.485198
-18.0,1306,453.541075
-20.0,1463,462.998545
-17.0,1810,474.482915
-17.0,1713,485.128967
-20.0,1989,497.659099
-18.0,2271,513.25897
-18.0,2309,528.55457
-17.0,2436,544.284983
-18.0,2822,561.721606
-19.0,2031,574.236858
-18.0,2526,589.895863
-21.0,1638,599.93915
-14.0,2511,615.35174
-16.0,2451,630.215956
-17.0,2039,642.52545
-12.0,3371,663.015151
-11.0,3068,682.477078
-17.0,2638,699.070392
-17.0,2220,712.560043
-16.0,2866,732.563016
-17.0,2111,746.25841
-19.0,2308,760.820598
-17.0,2507,776.531079
-12.0,3538,798.783054
-12.0,2479,814.037564
-13.0,2558,829.915365
-13.0,3057,848.887019
-15.0,2886,866.88037
-17.0,2372,881.596263
-8.0,3526,903.723605
-11.0,3300,923.492665
-10.0,3425,943.966102
-5.0,3693,966.127534
-7.0,3082,984.613776
-11.0,2957,1002.431814
-10.0,2963,1020.394131
-6.0,3685,1042.371573
-13.0,3038,1060.780619
-4.0,3569,1082.441515
-11.0,3519,1103.636277
-3.0,4362,1130.035049
-14.0,1915,1141.472529
-4.0,3618,1163.209968
-2.0,4392,1189.687934
-1.0,3571,1211.337004
-8.0,2699,1227.726185
2.0,3560,1249.357322
-1.0,4415,1276.057152
-6.0,3309,1296.246589
5.0,4246,1321.870365
13.0,2403,1336.38871
8.0,2608,1352.111773
14.0,2478,1366.938782
13.0,2478,1381.946594
13.0,2494,1397.006923
8.0,3089,1415.653762
11.0,2644,1431.623774
14.0,2496,1446.625681
20.0,2092,1459.255163
12.0,2399,1473.808479
10.0,2869,1491.527037
15.0,2410,1506.180554
9.0,2692,1522.617283
12.0,2690,1538.771343
17.0,2155,1551.748108
15.0,2485,1566.669857
19.0,2195,1579.957998
20.0,2002,1592.170844
17.0,1918,1603.740844
17.0,1718,1614.011214
21.0,1968,1625.860717
20.0,1667,1635.844501
17.0,2150,1648.922364
15.0,2375,1663.387002
12.0,2660,1679.396956
9.0,3022,1697.422941
19.0,1676,1707.567412
12.0,2354,1721.833497
18.0,1788,1732.61174
15.0,1913,1744.135767
18.0,2199,1757.340098
-16.0,1436,1765.985786
20.0,1564,1775.394021
18.0,1927,1786.999151
16.0,2267,1800.747373
18.0,1881,1812.075608
18.0,2088,1824.728187
9.0,2573,1840.259285
20.0,1626,1850.056035
20.0,1736,1860.483417
18.0,1860,1871.739948
20.0,1621,1881.416149
19.0,1686,1891.577368
19.0,1752,1902.215125
18.0,2147,1915.12599
2.0,3539,1936.484103
2.0,3484,1957.678477
3.0,3411,1978.207953
20.0,1626,1988.185101
7.0,2977,2006.03771
20.0,1624,2015.957291
20.0,2045,2028.339617
16.0,2357,2042.474002
14.0,2223,2056.032766
20.0,2040,2068.305812
19.0,1636,2078.106066
19.0,2208,2091.675264
20.0,2006,2103.677829
20.0,1719,2114.095084
1.0,2809,2131.18333
15.0,2091,2143.827769
21.0,2092,2156.41067
18.0,2199,2169.622705
20.0,1623,2179.416857
19.0,2259,2193.227982
8.0,3079,2211.809042
20.0,1622,2221.479031
17.0,1972,2233.43075
15.0,2053,2245.895559
19.0,1634,2255.765525
18.0,1748,2266.170031
15.0,2488,2281.230282
19.0,2146,2293.998802
18.0,1843,2305.283485
16.0,2140,2318.135933
18.0,2291,2332.030293
20.0,1695,2342.421859
20.0,2154,2355.128191
19.0,2275,2368.932635
14.0,2721,2385.503793
20.0,2097,2398.338832
17.0,2236,2411.732594
11.0,2879,2429.088577
17.0,1980,2440.983664
18.0,1995,2453.096262
19.0,1769,2463.63891
19.0,2079,2476.399016
17.0,1810,2487.190387
10.0,2415,2501.722393
12.0,2270,2516.158103
18.0,2206,2531.449592
20.0,1562,2541.73882
19.0,2360,2556.756138
19.0,1975,2569.582285
19.0,1769,2580.846455
20.0,2128,2594.128205
20.0,2213,2607.698777
20.0,2125,2621.150029
18.0,1815,2632.404467
20.0,2124,2645.764056
19.0,1760,2656.523069
20.0,2056,2669.359839
20.0,1735,2680.209838
19.0,1772,2691.24627
19.0,2193,2704.59856
18.0,1987,2716.699768
18.0,2241,2730.602186
19.0,1827,2741.746311
19.0,1696,2752.102012
17.0,2278,2766.230049
19.0,1702,2776.79739
20.0,2050,2789.873505
20.0,1740,2800.819669
19.0,1846,2812.0422
18.0,2243,2825.88181
20.0,1626,2835.992831
19.0,1932,2847.844328
15.0,2396,2867.009834
20.0,1786,2881.308572
-16.0,1443,2893.34561
17.0,1832,2908.197603
20.0,1622,2921.496286
20.0,1737,2935.41392
17.0,2288,2953.837966
17.0,2297,2973.341995
20.0,1769,2990.873693
18.0,2603,3016.938474
19.0,1938,3036.448891
19.0,1954,3056.169692
