# {"t_start": 1564699416.9456391, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,818,6.055988
-21.0,816,11.025366
-20.0,1154,18.088326
-19.0,1123,24.920797
-20.0,858,30.212377
-19.0,1051,36.691753
-20.0,836,41.738819
-20.0,960,47.732764
-18.0,1122,54.81168
-21.0,940,60.526286
-21.0,1014,66.748832
-21.0,884,72.267046
-21.0,820,77.246464
-20.0,837,82.550689
-20.0,832,87.633462
-21.0,820,92.823677
-21.0,913,98.413885
-20.0,894,103.978952
-19.0,991,110.020364
-21.0,1061,116.695512
-21.0,943,122.470526
-21.0,815,127.442812
-21.0,913,133.025717
-21.0,883,138.517964
-20.0,1190,146.053917
-20.0,976,151.997764
-21.0,967,158.082515
-19.0,955,163.920397
-21.0,793,168.769511
-21.0,897,174.391852
-21.0,843,179.650238
-21.0,823,184.657339
-21.0,885,190.167339
-21.0,995,196.419931
-20.0,1163,203.545009
-20.0,917,209.194687
-21.0,1002,215.425811
-21.0,1022,221.808812
-21.0,1151,228.960968
-21.0,823,234.020555
-21.0,821,239.271055
-21.0,879,244.792023
-21.0,882,250.476464
-20.0,920,256.192592
-19.0,1059,262.774533
-21.0,879,268.466518
-20.0,917,274.229616
-21.0,881,279.694436
-21.0,882,285.252233
-21.0,821,290.314943
-19.0,989,296.594626
-21.0,944,302.547541
-20.0,837,308.058557
-20.0,958,314.919596
-20.0,1157,323.083074
-21.0,900,329.27578
-20.0,1144,336.967842
-20.0,1078,344.136731
-18.0,1151,351.700103
-21.0,963,357.92228
-20.0,1309,366.411328
-18.0,1231,374.574946
-20.0,1050,381.907363
-19.0,1282,390.485559
-18.0,1627,401.257005
-20.0,1099,408.458397
-19.0,1415,417.937315
-16.0,1570,429.309338
-19.0,1564,440.209845
-17.0,1672,450.876589
-16.0,1684,461.509365
-16.0,2010,474.328273
-20.0,1960,486.520639
-17.0,1749,497.558138
-14.0,2468,514.49239
-16.0,2092,528.185765
-20.0,2172,542.239105
-19.0,2260,556.400658
-16.0,2411,571.248504
-15.0,2739,588.245068
-19.0,2018,600.638397
-17.0,2681,617.004113
-21.0,2272,630.694401
-16.0,2192,644.080571
-19.0,2999,662.23234
-19.0,2850,680.199863
-15.0,2766,697.575611
-16.0,2333,711.913228
-14.0,2799,731.589767
-18.0,2246,745.937425
-16.0,2651,762.755543
-14.0,2313,777.300379
-15.0,3065,796.471981
-15.0,2731,813.376984
-13.0,2639,829.803463
-17.0,2415,844.856946
-17.0,2368,859.456146
-16.0,2529,875.168451
-12.0,3050,894.307841
-6.0,3515,915.578899
-8.0,3696,937.833997
-8.0,3265,957.481898
-14.0,2247,970.941375
-9.0,2823,987.885666
-5.0,3284,1007.834509
-10.0,3142,1026.599603
-9.0,3166,1045.541728
-12.0,2569,1061.092317
-11.0,2726,1077.593521
-9.0,3316,1097.615508
-14.0,2512,1112.929009
-8.0,4019,1137.040756
-17.0,2177,1150.16219
-9.0,3558,1171.568352
-4.0,3418,1192.156429
-4.0,3898,1215.68191
-2.0,3847,1239.053779
-5.0,3986,1263.255834
-1.0,3606,1285.323652
4.0,4011,1309.556767
12.0,3156,1328.64362
7.0,3526,1349.858764
9.0,3011,1368.084038
16.0,2248,1381.464316
13.0,2852,1398.732036
11.0,3104,1417.643869
20.0,1887,1428.868045
13.0,2816,1445.87041
21.0,1962,1457.687927
19.0,2166,1470.787117
17.0,2218,1484.547253
14.0,2398,1499.191747
13.0,2386,1513.643752
15.0,2381,1528.105022
15.0,2461,1542.879271
6.0,2915,1560.456098
18.0,2132,1573.260215
17.0,2301,1587.206929
20.0,1761,1597.914779
19.0,1866,1609.189674
14.0,2082,1621.779543
13.0,2242,1635.114911
11.0,2595,1650.980474
18.0,1774,1661.628846
12.0,2284,1675.353977
13.0,2704,1691.540174
20.0,1610,1701.294211
19.0,1709,1711.573744
19.0,1631,1721.439116
18.0,1963,1733.209058
20.0,1624,1743.060323
18.0,1910,1754.533178
19.0,1753,1765.181491
-11.0,2222,1778.520393
-3.0,3229,1798.000027
19.0,1703,1808.291174
15.0,2137,1821.214248
17.0,2319,1835.200999
18.0,2331,1849.169538
11.0,2694,1865.448433
19.0,1902,1876.924162
19.0,1710,1887.382276
21.0,1675,1897.461623
16.0,1967,1909.188829
20.0,1621,1919.041506
20.0,1623,1928.759191
19.0,1860,1940.113801
8.0,3232,1959.619071
16.0,2086,1972.188808
19.0,1776,1982.980264
9.0,2761,1999.794911
19.0,1712,2010.017243
18.0,2218,2023.605875
5.0,3049,2041.847488
18.0,2111,2054.661362
1.0,3691,2077.009721
19.0,1809,2088.006599
19.0,1630,2097.722975
7.0,3039,2116.098788
18.0,2177,2129.359716
19.0,2088,2141.959062
17.0,1929,2153.778059
17.0,2238,2167.194659
20.0,1623,2176.977389
18.0,1789,2187.828774
20.0,1624,2197.6086
17.0,1941,2209.241466
18.0,1842,2220.469358
18.0,2247,2233.945036
19.0,1749,2244.576935
19.0,2169,2257.669723
20.0,1622,2267.475852
20.0,1626,2277.146769
20.0,1627,2286.93514
16.0,1957,2298.694133
20.0,1621,2308.657868
17.0,2322,2322.666996
20.0,1618,2332.514817
11.0,2814,2349.449164
8.0,3092,2368.04413
19.0,2270,2381.77662
13.0,2828,2399.133122
8.0,3110,2417.790464
18.0,2254,2431.260604
18.0,2175,2444.420347
11.0,2665,2460.47124
17.0,2096,2473.359103
16.0,1950,2484.937986
19.0,2413,2499.444463
19.0,1707,2510.233227
17.0,1973,2522.643896
17.0,2088,2537.613384
19.0,1824,2549.420467
17.0,1766,2560.45417
20.0,1668,2571.401187
19.0,2145,2584.893557
20.0,1733,2595.730263
20.0,1736,2606.328303
19.0,1757,2617.462377
18.0,1872,2629.095891
20.0,2086,2642.207711
15.0,2581,2658.246751
20.0,1838,2669.728872
18.0,2252,2683.792672
4.0,3311,2703.971614
19.0,2556,2719.666659
20.0,2206,2733.26352
20.0,1737,2743.938648
19.0,1718,2754.383041
21.0,1972,2766.736101
19.0,1743,2777.496268
18.0,2256,2791.890433
19.0,1921,2803.865869
19.0,1878,2815.256552
19.0,2131,2828.39734
18.0,2273,2842.407214
16.0,1912,2856.050945
19.0,1742,2870.024775
18.0,2279,2888.447786
18.0,2264,2907.072499
20.0,2095,2924.108008
13.0,2547,2944.748841
18.0,1962,2960.388909
19.0,1927,2977.57332
17.0,2217,3000.123034
20.0,2155,3021.249865
12.0,2749,3049.307396
18.0,1860,3068.257272
10.0,2921,3098.033717
17.0,2299,3120.578306
18.0,2190,3141.982201
18.0,2397,3166.138187
12.0,3034,3195.522888
18.0,2421,3220.393254
18.0,1977,3242.197945
17.0,1894,3262.764956
19.0,2094,3285.321972
20.0,2148,3308.63461
19.0,2133,3331.536644
14.0,2312,3356.159881
18.0,2289,3380.44663
18.0,1948,3400.454197
20.0,2270,3422.943428
20.0,1955,3443.543391
18.0,2653,3470.153245
17.0,2272,3493.567442
20.0,2038,3515.540796
18.0,2264,3538.456374
19.0,2294,3561.382363
20.0,1622,3577.232624
20.0,1670,3593.857254
19.0,2194,3617.071406
17.0,1909,3637.235122
21.0,1575,3653.316707
19.0,1763,3670.844274
18.0,2187,3693.601172
18.0,2227,3716.779031
18.0,2151,3738.842882
20.0,2546,3763.982116
20.0,2085,3784.939245
17.0,2929,3815.943063
19.0,1706,3833.612766
19.0,2189,3856.509073
20.0,2095,3877.927087
18.0,2217,3900.695549
21.0,1774,3918.331326
18.0,2117,3939.525815
19.0,1951,3958.936677
19.0,2706,3986.113238
17.0,2482,4010.097826
20.0,1715,4026.700588
20.0,1733,4043.42963
18.0,2469,4067.060462
14.0,2813,4094.111141
19.0,2269,4116.852389
16.0,2362,4139.770103
19.0,2791,4166.921576
19.0,1682,4183.143928
16.0,3041,4214.724452
19.0,2320,4237.359854
19.0,1881,4254.695224
17.0,2145,4275.019426
19.0,2288,4298.586164
13.0,2881,4327.789935
20.0,1626,4343.597873
18.0,2262,4365.615411
20.0,1626,4382.120277
15.0,2849,4410.593531
19.0,1779,4429.941127
14.0,2516,4456.740724
19.0,2184,4479.685384
18.0,2702,4507.30026
16.0,2273,4530.65491
17.0,1757,4548.205787
21.0,2797,4576.835021
16.0,2580,4603.234226
16.0,2572,4629.456921
19.0,2206,4652.215214
15.0,2014,4672.092111
20.0,2100,4692.561714
20.0,1622,4708.337073
20.0,2145,4729.407685
16.0,2526,4754.326162
16.0,2490,4779.319603
19.0,2124,4801.173241
16.0,2825,4830.597755
17.0,2422,4862.388283
11.0,2987,4899.201577
18.0,1989,4918.708559
20.0,1621,4935.028498
20.0,1624,4951.854589
20.0,1625,4967.992466
19.0,2109,4989.540314
19.0,2204,5011.319606
17.0,2352,5040.01608
20.0,2118,5071.748328
13.0,3069,5119.107734
16.0,2549,5156.354365
18.0,1876,5183.40677
18.0,2893,5225.366842
20.0,2149,5256.807941
20.0,1622,5280.498149
19.0,2147,5311.805697
18.0,2438,5347.831859
3.0,3430,5397.051676
19.0,1732,5422.381999
19.0,2300,5455.599057
20.0,2374,5490.556071
16.0,2333,5524.477589
21.0,2794,5565.857529
19.0,1736,5590.839567
20.0,2083,5621.226503
20.0,1627,5644.226572
20.0,1623,5668.012416
20.0,2826,5708.85683
18.0,2422,5744.284033
20.0,1622,5767.749448
19.0,2147,5798.480968
21.0,2797,5838.759045
19.0,2619,5876.644469
20.0,1625,5900.094005
20.0,2249,5932.610933
18.0,2342,5966.434403
20.0,1625,5989.853651
17.0,2444,6024.787566
18.0,2350,6059.081802
20.0,2207,6091.116764
20.0,1627,6114.60811
16.0,2385,6148.988005
18.0,2206,6180.892457
17.0,2433,6216.528244
18.0,1846,6243.203793
18.0,2452,6278.734554
20.0,2084,6309.026091
20.0,1671,6332.913082
20.0,2106,6363.045048
12.0,2944,6405.799273
20.0,2004,6434.658238
20.0,2004,6463.978783
18.0,1786,6489.991639
19.0,1691,6514.713002
19.0,2049,6544.00499
16.0,2232,6576.375598
17.0,2586,6613.670255
18.0,2170,6644.952397
19.0,1693,6669.781845
19.0,2451,6705.124675
20.0,1626,6728.130493
19.0,1884,6755.511212
20.0,2110,6786.26059
21.0,2352,6820.339446
19.0,1713,6844.900716
20.0,2370,6879.214309
18.0,1889,6906.679747
20.0,2112,6937.245005
18.0,2691,6975.884328
15.0,3098,7020.477744
20.0,1645,7044.158232
20.0,2566,7081.318976
18.0,2510,7117.725919
20.0,1863,7144.770924
21.0,2796,7182.897171
16.0,2559,7213.896465
19.0,2141,7239.958718
20.0,1622,7259.725179
20.0,1621,7279.328353
20.0,1627,7299.092484
20.0,1623,7318.889394
19.0,2161,7345.170765
20.0,1799,7367.285853
20.0,1621,7387.142848
20.0,1670,7407.542922
9.0,2611,7439.220144
18.0,2880,7474.550716
20.0,1623,7494.752684
16.0,2359,7523.365704
19.0,1806,7545.392003
20.0,2112,7571.122262
21.0,2352,7599.847612
20.0,2120,7625.738642
20.0,1718,7647.140117
20.0,2084,7672.431192
18.0,2233,7700.002106
20.0,1623,7719.794593
20.0,2790,7753.94623
19.0,1691,7774.405239
17.0,2346,7803.34961
21.0,2795,7837.572184
21.0,2780,7871.789588
20.0,2426,7902.085612
19.0,1689,7922.642676
17.0,2655,7955.809089
14.0,2702,7988.747973
20.0,1740,8009.80278
21.0,2794,8044.234837
19.0,2221,8071.767326
19.0,2284,8099.606356
19.0,2272,8127.169355
20.0,2111,8153.156503
20.0,2114,8178.936068
20.0,2143,8205.282912
18.0,2194,8231.972187
20.0,2114,8257.941619
18.0,2289,8285.807386
20.0,1626,8305.929046
19.0,2684,8338.690132
20.0,2473,8369.03125
20.0,2112,8395.217428
20.0,2115,8420.728253
20.0,1624,8440.966793
19.0,1662,8461.416609
20.0,1625,8481.25275
20.0,2084,8506.889851
21.0,2290,8534.633755
19.0,1658,8555.057894
18.0,2458,8584.746303
14.0,2841,8619.426849
19.0,2555,8650.661618
21.0,2798,8685.161653
19.0,2371,8714.41851
20.0,1623,8734.689437
20.0,1718,8755.562201
21.0,2798,8790.035521
21.0,2782,8824.120378
20.0,2394,8853.383125
21.0,2292,8881.334828
20.0,2290,8909.215928
20.0,2207,8936.107472
21.0,2407,8965.833116
13.0,2689,8998.82463
21.0,2095,9024.717424
21.0,2410,9054.304642
20.0,2089,9079.666659
20.0,2388,9108.954287
20.0,1800,9130.793069
18.0,1844,9153.183913
19.0,2615,9184.96288
20.0,2191,9211.631139
20.0,2237,9238.918598
18.0,2262,9266.126679
21.0,2794,9300.102987
15.0,2576,9331.789219
19.0,2197,9358.611335
17.0,2814,9392.919303
20.0,2084,9418.407084
18.0,2408,9447.847919
20.0,2117,9473.667495
20.0,2432,9503.330654
20.0,2578,9534.724212
19.0,2226,9562.723847
20.0,1621,9582.381417
19.0,1707,9603.615874
20.0,1985,9627.480934
21.0,2782,9661.470019
20.0,2262,9689.274707
21.0,2287,9716.998899
20.0,1924,9740.406124
18.0,2665,9773.176417
19.0,2153,9799.428924
19.0,2065,9824.576248
19.0,1708,9845.753812
18.0,2480,9875.621174
20.0,2083,9901.089786
20.0,1996,9925.715678
20.0,1626,9945.237301
20.0,1627,9965.207013
20.0,2661,9997.792825
19.0,2198,10024.233291
20.0,2267,10052.190682
21.0,2287,10080.067296
20.0,2191,10106.908927
20.0,2015,10131.254225
20.0,2147,10157.475711
20.0,1621,10177.15267
19.0,2572,10208.525996
20.0,2173,10235.472365
20.0,1667,10255.720803
21.0,2289,10283.906338
19.0,1820,10306.071573
21.0,2798,10340.811667
15.0,2355,10369.421935
20.0,2175,10396.42686
20.0,1622,10416.35427
20.0,1623,10436.218708
21.0,2796,10470.4037
21.0,2777,10505.233658
20.0,1669,10525.560349
21.0,2352,10554.288062
20.0,2764,10588.352637
20.0,1673,10609.324227
21.0,2798,10643.575523
20.0,1626,10663.598939
19.0,2791,10697.63077
21.0,2776,10731.137758
21.0,2291,10759.180764
21.0,2797,10793.395904
20.0,1623,10812.934562
20.0,2860,10847.798979
20.0,1691,10868.442523
21.0,2799,10902.857443
20.0,1670,10923.357376
20.0,2764,10956.542429
17.0,2771,10990.636569
20.0,2078,11015.785282
21.0,2766,11049.766746
20.0,2085,11075.211187
20.0,1991,11099.867285
18.0,2129,11125.88616
20.0,2335,11154.399844
21.0,2293,11182.852607
20.0,1621,11203.035486
20.0,2112,11228.435162
20.0,2117,11254.702011
21.0,2798,11288.739919
19.0,2647,11321.368539
21.0,2767,11355.305171
19.0,2792,11389.198924
20.0,2081,11414.722675
20.0,2110,11440.58502
18.0,2511,11471.315418
21.0,2820,11506.263306
20.0,2430,11535.82264
20.0,2078,11561.450859
21.0,2793,11595.824985
20.0,2792,11629.737008
19.0,2169,11656.684197
19.0,2301,11684.907149
20.0,1671,11705.529345
21.0,1891,11728.56439
21.0,2292,11756.905104
20.0,2164,11783.363266
19.0,2090,11808.828321
20.0,2880,11844.095002
20.0,1626,11863.956949
20.0,2115,11889.790812
21.0,2780,11923.83764
19.0,2864,11958.689044
20.0,1667,11979.406752
21.0,2764,12013.013288
19.0,2472,12043.18456
21.0,2796,12077.085598
20.0,2079,12102.736088
20.0,2237,12130.294529
20.0,2426,12159.792325
20.0,1625,12179.680339
20.0,2699,12212.331779
21.0,2287,12240.008469
21.0,2793,12274.503127
19.0,2153,12300.723469
20.0,2110,12326.734829
20.0,2401,12355.47318
