# {"t_start": 1564699416.7769785, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,870,6.489136
-19.0,1132,13.49867
-21.0,869,18.826908
-16.0,1238,26.379529
-21.0,791,31.192187
-21.0,940,36.966328
-21.0,845,42.217193
-20.0,834,47.267158
-20.0,1014,53.625844
-21.0,782,58.415687
-20.0,1066,64.886859
-21.0,780,69.872389
-21.0,826,74.924215
-21.0,790,79.803766
-20.0,1121,86.830665
-21.0,820,91.845387
-21.0,899,97.368958
-20.0,1048,103.841674
-20.0,832,109.115877
-21.0,880,114.55544
-20.0,1082,121.151308
-21.0,818,126.335847
-21.0,1067,132.846733
-20.0,1034,139.249902
-20.0,1069,145.848128
-20.0,893,151.37049
-20.0,902,156.99384
-19.0,1013,163.273601
-20.0,894,168.778398
-21.0,819,174.005009
-20.0,987,180.012903
-19.0,1071,186.730094
-21.0,944,192.515071
-18.0,1148,199.642349
-20.0,917,205.271297
-21.0,1086,212.047513
-20.0,914,217.726982
-21.0,820,222.78825
-21.0,945,228.579431
-20.0,840,233.88346
-20.0,853,239.286881
-19.0,994,245.393577
-21.0,820,250.768379
-20.0,1096,257.538229
-21.0,819,262.741502
-21.0,821,267.932127
-21.0,939,273.86567
-20.0,1159,281.065855
-18.0,1205,288.713674
-21.0,939,294.569917
-21.0,964,300.765321
-21.0,883,306.39686
-18.0,1345,315.830361
-21.0,1003,322.98097
-21.0,967,329.570988
-21.0,1005,336.32144
-20.0,1219,344.440515
-20.0,1004,351.05144
-21.0,913,357.010873
-21.0,977,363.285561
-20.0,1201,371.246696
-19.0,1055,378.406145
-20.0,1236,386.871783
-19.0,1162,394.577272
-20.0,980,400.927537
-21.0,1331,409.895673
-20.0,1213,417.931464
-16.0,1360,427.550105
-18.0,1658,439.223632
-20.0,1581,449.537326
-21.0,1430,458.491901
-17.0,1674,468.944872
-21.0,1698,479.737852
-18.0,1861,491.438742
-20.0,2098,504.740844
-20.0,2385,521.550685
-16.0,2320,536.480874
-17.0,2861,554.604984
-15.0,2654,570.93185
-18.0,2215,584.694035
-16.0,2637,600.967394
-18.0,2063,613.482008
-19.0,1969,625.433832
-14.0,2443,640.331105
-12.0,3024,658.645796
-13.0,2751,675.857152
-15.0,2879,693.951254
-13.0,2713,710.681297
-18.0,1962,724.559955
-17.0,2445,740.536911
-12.0,2918,759.121189
-10.0,2776,776.646945
-13.0,3382,797.9228
-17.0,2740,814.840114
-19.0,2570,830.753292
-11.0,3139,850.169874
-15.0,2110,863.419113
-13.0,2780,880.728623
-12.0,3405,901.97317
-12.0,3957,925.661621
-10.0,3716,948.0825
-9.0,3581,969.522829
-10.0,3089,988.054756
-10.0,3202,1007.444295
-7.0,3571,1028.90054
-17.0,2521,1043.96579
-10.0,2978,1061.971396
-6.0,3632,1083.913563
-11.0,2918,1101.556791
-9.0,3597,1123.316496
-12.0,3187,1142.489007
-15.0,2889,1159.973484
-14.0,2662,1175.784631
-11.0,3136,1194.739751
-6.0,3246,1214.338771
-3.0,3840,1237.6704
2.0,3823,1260.926911
6.0,3574,1282.684052
9.0,3368,1303.037377
16.0,2488,1318.126086
8.0,3866,1341.504698
11.0,2723,1357.851103
16.0,2339,1371.895564
12.0,2534,1387.158249
11.0,2633,1403.264843
-14.0,1728,1413.559311
16.0,2003,1425.714629
14.0,2615,1441.434878
15.0,2610,1457.115709
18.0,2241,1470.591429
-8.0,2804,1487.999594
14.0,2705,1504.439767
18.0,2103,1517.374024
14.0,2650,1533.22228
7.0,3222,1552.570823
16.0,2405,1567.115986
16.0,2122,1580.026536
18.0,2215,1593.441653
13.0,2474,1608.292059
16.0,2283,1622.159698
19.0,2099,1634.80666
20.0,1986,1646.78207
16.0,2214,1660.18665
19.0,1818,1671.228211
16.0,2116,1683.905816
18.0,1859,1695.048968
14.0,2397,1709.404328
19.0,1747,1720.006814
-8.0,2639,1736.014497
16.0,1830,1746.923095
10.0,2610,1762.613274
19.0,1632,1772.479451
20.0,2015,1784.668852
20.0,1580,1794.181994
12.0,2472,1809.123409
20.0,1626,1818.97884
17.0,1781,1829.751277
17.0,2555,1845.11994
15.0,2182,1858.296114
7.0,3068,1876.773222
19.0,1714,1887.087717
19.0,1748,1897.683893
20.0,2033,1909.884374
20.0,1621,1919.590115
17.0,2123,1932.525317
15.0,2459,1947.322692
20.0,1561,1956.794858
20.0,1670,1966.886359
18.0,1993,1978.97445
18.0,1745,1989.536308
14.0,2266,2003.179047
-17.0,1295,2011.032644
21.0,1972,2023.066885
21.0,1967,2034.939624
19.0,1703,2045.11062
20.0,1621,2054.930273
20.0,1624,2064.778482
20.0,1735,2075.165294
18.0,1788,2086.079294
18.0,2080,2098.615676
18.0,2184,2111.748302
18.0,1779,2122.603935
17.0,1878,2134.007539
14.0,2503,2149.108915
19.0,2200,2162.519106
20.0,2055,2174.826129
20.0,1623,2184.565768
18.0,1750,2195.272355
17.0,1946,2206.949623
20.0,2112,2219.761491
16.0,2351,2233.898372
20.0,1622,2243.764286
20.0,2052,2256.153871
20.0,1627,2265.816462
19.0,2269,2279.506586
18.0,2286,2293.254945
17.0,1919,2304.893263
19.0,2049,2317.345124
12.0,2717,2333.745145
20.0,1990,2345.803597
7.0,3223,2365.173113
