# {"t_start": 1564702387.676026, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,254,3.876928
0.0,129,5.142524
0.0,125,6.356937
1.0,155,7.762995
0.0,127,9.004553
0.0,129,10.342216
3.0,274,13.154635
0.0,129,14.384235
0.0,127,15.625535
6.0,399,19.781682
2.0,200,21.717708
2.0,220,24.099795
0.0,127,25.368597
8.0,370,29.462793
2.0,200,31.308047
4.0,297,34.189091
0.0,125,35.413939
3.0,248,38.150497
0.0,129,39.470962
1.0,175,41.18808
2.0,200,43.371222
1.0,155,44.895984
1.0,155,46.435201
5.0,352,49.941463
11.0,485,55.198818
0.0,127,56.510092
9.0,404,60.836754
0.0,127,62.056345
0.0,129,63.310833
0.0,129,64.611605
4.0,297,67.791266
6.0,382,71.892972
0.0,129,73.254778
9.0,404,77.423055
2.0,202,79.296086
0.0,129,80.586202
3.0,251,83.163251
0.0,125,84.42856
2.0,202,86.380069
1.0,173,88.06624
4.0,296,91.443336
0.0,129,92.845465
5.0,350,96.492179
2.0,200,98.780165
10.0,433,103.394056
2.0,187,105.197378
3.0,252,107.803547
5.0,348,111.390874
1.0,157,112.943268
2.0,200,114.873738
3.0,234,117.484131
5.0,333,121.073963
5.0,372,124.968212
3.0,236,127.534176
1.0,175,129.20522
6.0,325,132.601282
0.0,127,133.841288
5.0,329,137.025992
10.0,433,141.491791
2.0,224,143.80728
0.0,127,145.054143
3.0,252,147.553386
5.0,294,150.462199
8.0,442,154.993322
1.0,157,156.552828
2.0,183,158.500639
5.0,325,161.715294
12.0,323,165.052478
1.0,153,166.460898
2.0,203,168.275034
8.0,427,172.638663
0.0,127,173.938694
1.0,176,175.85915
7.0,418,180.170439
6.0,326,183.368093
12.0,520,188.757599
2.0,201,190.86945
12.0,576,196.927922
2.0,204,198.832526
14.0,534,204.249021
6.0,325,207.60603
9.0,495,212.786588
13.0,385,216.527905
2.0,185,218.208531
12.0,515,223.464483
4.0,323,226.875284
4.0,269,229.549849
12.0,470,234.213375
11.0,476,239.180443
9.0,442,244.08159
2.0,206,246.115683
9.0,473,251.322892
5.0,327,254.645253
9.0,433,259.78524
4.0,263,262.595558
18.0,410,267.411492
4.0,301,270.789849
11.0,479,275.749677
8.0,405,280.079527
17.0,602,287.148034
13.0,475,292.61037
4.0,299,295.771032
14.0,521,301.570167
3.0,269,304.504175
10.0,506,310.213645
13.0,620,316.865365
11.0,514,322.538402
2.0,224,324.975412
9.0,409,329.379781
2.0,203,331.803964
8.0,412,336.35018
9.0,483,341.457163
9.0,422,346.281121
14.0,619,352.879196
7.0,407,357.269232
9.0,478,362.733668
4.0,301,365.982087
5.0,315,369.445464
8.0,444,374.084074
11.0,402,378.352789
7.0,427,383.02614
8.0,479,388.717802
13.0,467,394.019344
8.0,413,398.70829
7.0,393,402.727642
6.0,356,406.374529
5.0,328,409.780518
11.0,580,415.88363
19.0,440,420.692894
7.0,393,424.739265
9.0,434,429.256431
7.0,394,433.01101
6.0,366,436.91017
8.0,401,440.937897
6.0,397,444.961577
7.0,402,449.078158
10.0,479,453.965665
8.0,456,459.248558
5.0,334,462.849154
6.0,403,466.996581
6.0,370,470.700424
13.0,514,475.865568
12.0,450,480.610517
13.0,463,485.515344
14.0,528,490.965633
12.0,423,495.09078
12.0,442,499.602715
5.0,330,503.010731
12.0,562,508.515199
8.0,418,512.694068
10.0,509,518.111787
8.0,432,523.356657
10.0,378,528.039058
6.0,378,531.897868
18.0,630,539.01212
22.0,732,546.728552
10.0,503,551.872599
6.0,345,555.461289
12.0,563,561.509256
8.0,434,565.710758
9.0,492,570.727285
7.0,391,574.882807
5.0,313,577.841963
12.0,606,584.360424
11.0,528,589.596186
12.0,472,594.577339
13.0,545,600.066846
11.0,521,605.194561
16.0,606,611.356757
9.0,502,616.550645
11.0,522,621.764226
8.0,441,625.995152
7.0,429,630.64068
12.0,590,637.173016
12.0,566,643.674187
10.0,491,648.981295
8.0,423,653.454812
15.0,580,659.718171
15.0,684,667.65092
18.0,682,674.685167
15.0,554,680.397746
17.0,630,687.135342
10.0,537,692.64361
9.0,517,697.859476
4.0,278,700.569253
6.0,342,704.299991
7.0,250,706.856197
4.0,283,709.761311
12.0,549,716.036007
19.0,637,722.623636
9.0,495,727.718847
10.0,487,732.738242
13.0,477,737.811805
19.0,697,745.296742
25.0,691,752.943631
13.0,468,757.938458
6.0,383,761.787697
13.0,630,768.370237
