# {"t_start": 1564702387.745672, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,2.406952
2.0,225,4.792785
3.0,253,7.313194
4.0,281,10.22359
0.0,127,11.53034
2.0,204,13.423438
0.0,129,14.642339
1.0,178,16.567442
2.0,224,18.727179
1.0,178,20.448009
0.0,129,21.7238
0.0,125,22.994096
0.0,127,24.267955
0.0,129,25.571033
0.0,125,26.977189
2.0,198,28.896961
0.0,129,30.148755
4.0,256,32.598863
0.0,129,33.795053
0.0,129,35.085835
0.0,129,36.454153
2.0,203,38.495551
3.0,270,41.353846
3.0,270,44.198892
2.0,202,46.345477
9.0,404,50.536732
0.0,129,51.796716
9.0,404,56.165212
2.0,202,58.089603
0.0,129,59.400818
9.0,404,63.708327
0.0,129,65.039371
0.0,127,66.278047
0.0,129,67.633411
2.0,202,69.58823
0.0,129,70.95456
5.0,328,74.536687
0.0,129,75.817272
0.0,127,76.853541
0.0,129,78.049948
4.0,297,81.282818
0.0,127,82.32604
2.0,202,84.484913
2.0,200,86.435457
0.0,127,87.664104
0.0,125,88.958338
0.0,127,90.293214
1.0,153,91.849925
2.0,200,94.134765
6.0,398,98.519076
2.0,207,100.589456
0.0,129,101.841807
2.0,200,103.820502
1.0,175,105.759817
5.0,326,108.92932
3.0,246,111.458011
1.0,155,112.981312
3.0,250,115.597592
0.0,129,116.970392
3.0,217,119.116048
2.0,190,121.15263
0.0,129,122.503602
2.0,201,124.508811
8.0,443,129.203845
3.0,212,131.381949
5.0,326,134.551137
9.0,404,138.700679
6.0,380,142.64388
6.0,365,146.463288
5.0,326,149.639357
9.0,505,154.908329
7.0,423,159.274464
6.0,361,162.984532
8.0,281,165.77793
6.0,360,169.339777
2.0,227,171.705742
8.0,467,176.614913
13.0,567,182.592726
4.0,297,185.510939
3.0,271,188.287046
8.0,297,191.295742
7.0,397,195.556522
2.0,181,197.233238
2.0,185,199.163884
11.0,448,203.618228
2.0,199,205.433524
10.0,488,210.590335
5.0,315,213.627263
7.0,378,217.285314
3.0,230,219.563782
3.0,232,221.886935
8.0,461,226.769586
6.0,344,230.286728
9.0,352,233.56518
1.0,172,235.3482
0.0,129,236.611221
7.0,394,240.875693
8.0,455,245.704067
8.0,410,250.150651
10.0,349,253.86978
10.0,523,259.900424
7.0,394,264.249178
15.0,452,269.59578
5.0,309,272.833185
11.0,499,278.134825
4.0,277,280.993191
2.0,201,283.468692
5.0,353,287.382384
2.0,191,289.569474
1.0,171,291.277231
8.0,498,296.843438
10.0,530,302.785082
6.0,376,307.019298
7.0,418,311.558396
5.0,329,314.981798
6.0,349,318.852891
6.0,361,322.63236
4.0,276,325.782032
19.0,390,329.82629
3.0,252,332.733675
10.0,360,336.735686
11.0,544,342.670857
4.0,283,345.696766
11.0,497,351.129104
9.0,419,355.582458
13.0,486,361.164476
8.0,407,365.639392
13.0,353,369.492169
6.0,379,373.329275
8.0,443,378.118762
9.0,517,383.886806
14.0,587,390.837213
12.0,444,396.12546
18.0,519,401.606347
9.0,329,404.853095
13.0,508,410.109425
10.0,339,413.44532
9.0,440,418.500713
