# {"t_start": 1564702387.814171, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
4.0,298,4.347962
2.0,202,6.280986
2.0,198,8.265648
2.0,202,10.294453
0.0,129,11.619169
3.0,232,13.910954
3.0,248,16.468723
0.0,129,17.569342
2.0,203,19.720598
4.0,299,22.807292
4.0,299,25.935256
2.0,202,28.28739
0.0,127,29.470975
5.0,352,32.814839
0.0,127,34.026292
2.0,200,36.259641
0.0,127,37.562213
1.0,175,39.308571
1.0,176,41.052589
0.0,127,42.358346
5.0,350,46.11692
0.0,129,47.202353
0.0,127,48.425931
5.0,350,52.13376
2.0,202,54.099263
0.0,129,55.417173
9.0,404,59.73657
0.0,129,61.076684
5.0,350,64.848672
2.0,202,66.814381
5.0,350,70.659992
0.0,129,71.95568
0.0,125,73.292606
0.0,129,74.539535
0.0,125,75.796961
0.0,129,76.8336
0.0,127,78.014421
3.0,246,80.561581
5.0,326,84.064266
0.0,127,85.119073
4.0,297,88.378337
0.0,129,89.76113
0.0,127,90.821173
5.0,350,94.796648
0.0,129,96.034127
0.0,129,97.427366
10.0,451,102.263183
10.0,452,107.165795
2.0,202,109.008214
2.0,222,111.317536
6.0,400,115.56211
0.0,129,116.93173
1.0,157,118.507694
3.0,248,121.085905
1.0,152,122.653682
0.0,129,123.921998
5.0,296,127.130752
6.0,399,131.217656
0.0,129,132.442071
8.0,467,137.110943
11.0,271,139.91457
6.0,326,143.346355
8.0,407,147.480867
6.0,394,151.505706
6.0,317,154.668339
11.0,479,159.73646
7.0,450,164.237422
0.0,127,165.472564
4.0,281,168.16135
5.0,326,171.575732
7.0,373,175.374309
9.0,328,178.861591
7.0,413,183.061851
1.0,173,184.687623
7.0,338,188.248674
0.0,127,189.44632
4.0,282,192.38671
2.0,204,194.419336
15.0,477,199.397589
5.0,304,202.388947
8.0,299,205.255464
14.0,399,209.408136
8.0,443,213.997498
7.0,394,217.78923
9.0,424,222.01206
1.0,177,223.703452
3.0,269,226.600644
5.0,298,229.567299
7.0,418,233.585483
2.0,222,235.867258
4.0,300,238.983192
4.0,280,241.894269
12.0,444,246.926399
3.0,274,249.796909
9.0,471,254.700415
8.0,443,259.963739
3.0,253,262.808896
7.0,394,267.290164
10.0,494,272.730134
6.0,335,276.344979
10.0,525,282.022338
11.0,472,287.484413
11.0,436,292.496171
4.0,282,295.474928
5.0,333,299.026854
3.0,255,301.801382
7.0,398,306.219672
11.0,480,311.637542
12.0,455,316.471283
5.0,316,320.017721
8.0,405,324.396415
16.0,466,329.392674
5.0,352,333.581784
12.0,521,339.290491
23.0,588,345.650409
14.0,533,351.42443
9.0,439,356.299098
3.0,252,359.108932
14.0,596,365.689451
10.0,528,371.403047
11.0,496,376.694351
12.0,569,382.939475
10.0,530,389.138308
6.0,343,393.202374
6.0,343,397.127245
9.0,480,402.105167
6.0,375,405.924462
10.0,524,411.34597
6.0,338,414.782531
10.0,446,419.890637
10.0,557,425.619621
6.0,362,429.299296
5.0,325,432.379348
13.0,547,438.108886
9.0,457,442.902473
11.0,543,448.420375
18.0,373,452.21263
9.0,470,457.412745
8.0,458,462.499691
7.0,359,465.972126
11.0,517,471.238755
9.0,525,476.538292
15.0,628,483.35075
13.0,611,489.761738
11.0,556,495.274004
13.0,617,501.74128
12.0,595,507.59143
13.0,545,513.047508
6.0,358,516.891002
8.0,475,522.592551
10.0,544,529.143558
15.0,547,534.962479
15.0,556,541.025763
13.0,561,547.120508
15.0,622,553.429029
9.0,495,558.884947
10.0,462,563.50463
14.0,538,568.962557
11.0,524,574.41944
9.0,453,578.768809
22.0,736,586.646956
15.0,592,592.828261
10.0,363,596.462659
7.0,394,600.25704
8.0,415,604.248379
12.0,590,610.467123
11.0,532,615.892195
8.0,417,620.082769
10.0,509,625.075186
18.0,680,632.171906
15.0,394,636.674006
10.0,515,642.781518
11.0,518,648.283964
7.0,359,651.920672
11.0,581,658.169156
13.0,544,664.576514
10.0,488,669.853603
12.0,586,675.834585
15.0,581,681.777573
17.0,697,689.344249
23.0,806,697.513958
16.0,600,703.852037
15.0,626,710.37403
8.0,425,715.465365
8.0,456,720.065422
16.0,493,725.070942
8.0,420,729.406452
14.0,583,735.474514
11.0,463,740.488712
13.0,564,746.529141
13.0,630,753.581602
12.0,608,759.981283
13.0,581,765.791925
15.0,673,772.707554
15.0,561,778.304384
10.0,513,783.546442
13.0,547,789.310548
14.0,573,795.34213
12.0,575,801.209275
11.0,585,807.244633
11.0,421,811.489949
14.0,629,818.051386
13.0,576,823.821638
11.0,535,829.86261
15.0,545,835.927691
17.0,576,842.416101
22.0,705,849.941371
10.0,518,855.452488
24.0,785,863.658448
25.0,851,872.854297
26.0,782,881.498451
16.0,605,887.726173
16.0,558,893.616383
19.0,625,900.092726
20.0,694,907.526857
18.0,721,915.435451
7.0,426,919.797772
14.0,602,926.082536
19.0,680,933.021855
13.0,500,938.21573
11.0,495,943.191959
17.0,728,950.568457
19.0,779,958.593283
19.0,674,965.518097
12.0,544,971.090961
11.0,560,976.745156
18.0,714,983.948538
11.0,521,989.552983
15.0,680,996.576262
18.0,713,1003.920559
8.0,435,1008.234926
32.0,579,1014.442111
11.0,565,1020.214089
28.0,750,1027.605763
9.0,437,1031.71669
18.0,662,1037.966806
16.0,612,1043.91853
20.0,688,1050.952779
7.0,427,1055.022702
24.0,886,1063.904953
12.0,594,1069.759932
12.0,586,1075.380775
12.0,518,1080.540063
12.0,507,1085.620595
22.0,744,1092.693521
21.0,864,1101.203889
12.0,571,1106.723005
28.0,762,1114.200541
17.0,705,1121.619316
19.0,573,1127.547263
13.0,580,1133.555374
26.0,758,1141.1313
15.0,578,1146.877584
12.0,503,1151.812825
25.0,739,1159.254419
22.0,525,1164.569221
22.0,735,1171.865196
11.0,482,1176.435359
