# {"t_start": 1564702387.8088777, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,2.345338
2.0,202,4.515448
2.0,205,6.463808
7.0,460,11.413284
0.0,123,12.608987
2.0,202,14.464422
4.0,281,17.35205
4.0,299,20.411007
8.0,350,24.179422
0.0,127,25.463406
2.0,204,27.618411
3.0,246,30.15993
1.0,157,31.540393
0.0,129,32.744466
1.0,155,34.232076
0.0,129,35.532125
0.0,129,36.89936
1.0,175,38.6528
0.0,129,39.944916
5.0,330,43.547865
0.0,129,44.833117
1.0,175,46.571588
0.0,125,47.816852
1.0,171,49.419165
0.0,129,50.665122
3.0,268,53.461434
1.0,155,55.02819
2.0,202,57.225236
0.0,125,58.268322
5.0,350,62.098948
11.0,504,67.589613
1.0,176,69.270231
11.0,487,74.651973
3.0,253,77.228914
0.0,129,78.44123
10.0,451,83.112953
0.0,127,84.379027
1.0,173,86.05127
9.0,404,90.429862
0.0,127,91.729291
0.0,125,93.067499
5.0,350,96.943364
0.0,125,98.082546
0.0,125,99.395294
1.0,158,100.97326
2.0,202,103.117879
0.0,129,104.385793
2.0,202,106.368976
6.0,397,110.33577
3.0,256,113.062889
0.0,127,114.272663
2.0,206,116.41409
5.0,326,119.951367
6.0,366,123.948094
1.0,175,125.790538
0.0,125,127.041741
2.0,197,128.927216
3.0,251,131.472586
1.0,155,132.945153
3.0,230,135.267794
8.0,476,140.102995
2.0,201,142.16197
11.0,472,147.130567
0.0,129,148.145139
3.0,232,150.505396
3.0,250,153.045149
3.0,234,155.548181
14.0,420,159.817312
8.0,477,164.582412
7.0,418,168.84485
3.0,247,171.161214
1.0,176,173.15921
7.0,394,177.317408
9.0,310,180.392781
12.0,524,185.741759
7.0,427,190.105113
2.0,222,192.522591
10.0,515,197.946043
17.0,622,204.141546
9.0,473,209.108698
9.0,477,214.023317
2.0,204,215.820995
2.0,204,217.810691
5.0,297,220.691572
5.0,282,223.52689
8.0,464,228.409652
14.0,495,233.307485
8.0,400,237.398191
6.0,323,240.993432
14.0,357,244.666772
7.0,394,248.91983
12.0,550,254.847718
12.0,447,260.167413
9.0,504,265.892726
1.0,175,267.835762
4.0,299,271.172855
12.0,444,275.989735
21.0,505,281.183155
8.0,405,285.98687
10.0,525,291.892745
8.0,444,296.92089
11.0,601,303.522621
1.0,174,305.571325
7.0,392,309.8906
7.0,418,314.383428
