# {"t_start": 1564960580.5499866, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
1.0,1749,25.558437
2.0,2745,63.662575
0.0,1947,90.925035
1.0,1154,109.481192
2.0,1582,136.262391
2.0,2051,171.247075
3.0,3274,224.938905
0.0,2113,259.629298
0.0,1786,288.934639
0.0,1796,317.48137
3.0,2786,361.470562
0.0,901,375.782462
2.0,4787,452.322564
2.0,2312,488.930774
3.0,3278,541.586085
2.0,2858,588.784877
3.0,1764,617.7131
0.0,1193,637.197172
0.0,1663,663.442684
2.0,2605,704.843695
0.0,1577,729.916131
2.0,2767,776.42072
4.0,3492,836.342232
1.0,1755,866.170811
0.0,1266,887.444958
0.0,2259,924.430686
3.0,3172,978.56517
1.0,2048,1012.175366
8.0,3437,1070.804487
8.0,2716,1117.083755
7.0,3583,1177.755059
5.0,2801,1222.660111
15.0,8281,1354.387019
4.0,1945,1385.015203
3.0,2014,1417.723144
8.0,4865,1496.212884
3.0,1812,1524.689806
7.0,3392,1578.763187
4.0,3126,1628.705907
3.0,1767,1656.933631
1.0,1514,1681.188427
6.0,2688,1724.017164
10.0,3566,1780.983622
12.0,3709,1840.077477
11.0,4148,1907.457691
3.0,4099,1973.350734
6.0,4054,2037.986608
3.0,3994,2102.673601
5.0,2900,2148.763924
6.0,3615,2207.690819
1.0,1783,2237.456788
3.0,2367,2275.191005
2.0,2833,2321.075663
0.0,2355,2364.83959
2.0,3146,2422.594803
2.0,2348,2467.613245
4.0,2833,2524.771039
5.0,1664,2559.31512
4.0,1498,2590.296613
0.0,1102,2612.41538
1.0,1619,2645.055974
4.0,1961,2685.02934
2.0,3283,2751.163335
3.0,4700,2845.202771
3.0,2445,2894.621856
1.0,1284,2920.58003
0.0,1528,2950.730651
3.0,3955,3031.565977
0.0,1763,3067.829597
4.0,2020,3109.160918
3.0,4212,3194.656079
5.0,2219,3239.337116
1.0,1525,3270.434016
2.0,2232,3316.12491
1.0,1918,3355.696081
4.0,2919,3414.598396
3.0,2601,3468.534784
3.0,2318,3515.857272
2.0,2288,3562.708752
2.0,2036,3604.444251
3.0,1733,3639.765698
2.0,2353,3688.771019
1.0,2581,3742.553847
4.0,3090,3807.062545
5.0,4888,3908.417878
4.0,3734,3983.120798
5.0,4206,4065.593825
2.0,3800,4139.158259
1.0,1513,4169.190413
3.0,1843,4206.065842
4.0,2682,4259.867532
2.0,2734,4313.872206
1.0,1616,4345.747565
2.0,1716,4380.121813
3.0,1864,4416.498326
3.0,2070,4457.250746
4.0,2889,4515.760135
6.0,5431,4624.616838
0.0,1269,4649.98696
4.0,3187,4712.263198
5.0,2300,4756.424436
3.0,2308,4801.615402
4.0,3090,4863.331894
4.0,2951,4922.687904
7.0,2933,4980.129327
2.0,2567,5031.336254
1.0,1770,5066.429178
0.0,1236,5090.878025
2.0,2374,5137.527025
1.0,2153,5179.324634
2.0,1757,5213.699351
3.0,2099,5254.890679
2.0,2197,5298.551614
4.0,4425,5387.249679
2.0,1478,5416.463295
2.0,1914,5455.574405
1.0,836,5471.997294
0.0,1592,5502.894385
2.0,1493,5532.496552
3.0,1758,5566.362083
3.0,1345,5593.220712
2.0,2331,5639.584048
5.0,2406,5685.869666
0.0,1262,5711.039981
3.0,2553,5761.316297
0.0,1537,5791.465093
5.0,2991,5850.389952
4.0,1961,5888.744431
4.0,1789,5924.787179
4.0,3282,5988.456908
3.0,2148,6030.16839
5.0,4839,6126.035244
4.0,2231,6170.890375
1.0,2938,6228.707854
4.0,2364,6275.860754
3.0,3491,6344.994442
7.0,3309,6410.830331
1.0,1879,6448.979061
1.0,1687,6482.724615
1.0,1770,6517.995613
3.0,3080,6578.000674
1.0,2613,6628.573895
0.0,1500,6658.102968
2.0,2642,6710.784275
4.0,2959,6769.93048
7.0,3425,6838.519426
1.0,1003,6858.400185
3.0,2595,6909.737431
3.0,2159,6951.983634
2.0,2164,6995.584084
6.0,2703,7050.554588
1.0,1650,7083.474754
8.0,4238,7167.857038
1.0,786,7183.409485
3.0,1144,7205.414022
4.0,3039,7265.325696
0.0,1145,7286.70104
4.0,2345,7332.921487
6.0,3372,7400.303109
5.0,2989,7459.999766
8.0,2575,7510.987221
13.0,5406,7615.498884
7.0,3338,7681.880549
4.0,2079,7722.698633
2.0,1755,7756.592611
4.0,1268,7781.723261
5.0,3779,7856.186843
5.0,4270,7940.331612
2.0,2030,7980.18456
4.0,2257,8026.528425
3.0,1745,8060.573753
1.0,2172,8103.726027
8.0,2935,8161.866195
15.0,5776,8278.128195
3.0,2468,8326.367361
3.0,1336,8352.062727
4.0,3633,8424.785994
9.0,3427,8490.881689
2.0,3363,8556.571303
7.0,2877,8613.931581
6.0,3265,8677.235313
8.0,4725,8770.404229
7.0,3186,8833.132322
7.0,2931,8891.063833
2.0,1487,8920.266922
12.0,5712,9032.368169
15.0,5515,9142.566322
8.0,3147,9204.683322
7.0,3534,9274.423299
11.0,3490,9343.609818
2.0,2320,9389.92491
9.0,3369,9456.652586
