# {"t_start": 1564960580.7729642, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
2.0,1891,27.382663
4.0,3426,75.155289
1.0,2985,121.655352
4.0,2380,162.09024
3.0,2924,210.320126
1.0,1337,231.989585
0.0,1947,263.987967
1.0,1580,290.171243
5.0,3854,351.309553
3.0,2596,392.453382
2.0,1830,421.786935
3.0,1580,446.730976
2.0,2880,492.554104
0.0,2560,533.277352
3.0,6354,638.475083
0.0,1249,657.794342
1.0,1142,675.991661
1.0,2467,715.053775
1.0,3723,776.945898
1.0,2531,820.342459
2.0,2231,858.273604
0.0,2102,894.221496
4.0,4756,973.782871
5.0,2646,1017.240011
4.0,5663,1114.469853
0.0,2135,1150.776168
7.0,4084,1217.471752
5.0,2349,1255.119278
8.0,3694,1313.835526
10.0,4058,1377.887845
12.0,5132,1461.055556
16.0,7902,1586.976106
6.0,3422,1641.856292
3.0,4061,1706.683033
11.0,3734,1766.262433
4.0,2886,1812.918469
6.0,2695,1855.925643
9.0,3476,1911.875656
6.0,2842,1957.628656
8.0,3344,2011.100359
5.0,3003,2059.479494
1.0,4361,2129.300046
3.0,4873,2208.50894
6.0,3556,2266.741431
5.0,4049,2333.762561
7.0,3856,2404.837884
3.0,1525,2432.946788
2.0,3192,2495.688857
3.0,2158,2539.822438
1.0,1929,2579.695204
1.0,1614,2612.675813
2.0,1630,2645.537341
4.0,1823,2683.160782
2.0,2707,2737.249433
0.0,1248,2761.598184
2.0,3331,2828.533428
4.0,3740,2904.624506
3.0,3070,2965.914925
3.0,1707,3001.255951
1.0,1376,3028.712955
0.0,1308,3055.452826
1.0,2249,3101.481109
2.0,2576,3153.651772
1.0,1889,3192.695875
2.0,2773,3248.159908
5.0,3534,3320.756466
1.0,2885,3379.55142
6.0,2228,3424.941274
2.0,1374,3452.82313
2.0,2096,3496.33575
1.0,1551,3527.964209
3.0,1588,3560.4621
1.0,2477,3611.255045
4.0,3290,3679.008453
1.0,2943,3740.688774
3.0,3941,3822.523781
8.0,5478,3936.053034
1.0,2329,3981.848282
2.0,3112,4042.896081
0.0,1894,4080.175231
7.0,4943,4176.802629
4.0,2677,4230.010704
4.0,3935,4308.707974
4.0,3031,4369.412133
4.0,2189,4412.12663
1.0,3909,4489.479863
1.0,1630,4522.703607
3.0,1940,4561.187599
2.0,2340,4608.330341
4.0,1744,4643.514573
3.0,2789,4697.90833
3.0,2751,4750.802409
2.0,2147,4792.848349
4.0,2753,4848.376569
2.0,2078,4889.288343
2.0,1541,4919.983493
2.0,2223,4963.518448
4.0,3089,5024.736037
1.0,1333,5051.65139
0.0,1667,5084.014467
6.0,3884,5160.747156
4.0,2270,5205.025251
3.0,1523,5234.780254
3.0,2249,5279.434451
3.0,1844,5315.711742
4.0,2394,5364.169905
5.0,4338,5451.471235
6.0,2017,5491.010953
2.0,2631,5542.793926
1.0,1756,5576.908477
5.0,2453,5626.004186
3.0,2347,5671.457508
2.0,1343,5697.646201
0.0,1732,5731.917778
2.0,1853,5768.336435
7.0,3150,5830.323622
2.0,903,5848.057052
1.0,1475,5876.780459
1.0,1876,5914.841835
11.0,2482,5963.342165
2.0,4057,6042.083373
1.0,1548,6072.466097
3.0,2770,6127.525018
7.0,3053,6188.663298
5.0,1843,6224.709774
1.0,2328,6271.050154
4.0,3265,6335.612316
3.0,2629,6387.845699
2.0,2261,6433.692568
1.0,2274,6479.186524
3.0,2227,6523.41587
0.0,3998,6600.72848
5.0,5193,6703.79986
4.0,2774,6759.251865
8.0,3547,6830.970307
11.0,3739,6904.678624
2.0,1632,6936.43632
7.0,4222,7021.947806
1.0,2314,7068.817722
4.0,2916,7126.485918
1.0,1797,7162.041792
2.0,1007,7181.875208
0.0,1640,7213.794239
1.0,1664,7247.040219
3.0,2286,7290.992772
4.0,2570,7341.064984
7.0,3449,7410.345377
7.0,3031,7470.809687
6.0,2778,7525.477998
14.0,4229,7607.099607
7.0,2337,7653.610592
7.0,2364,7699.404306
5.0,4077,7779.943607
2.0,2222,7824.047757
6.0,2437,7871.378439
3.0,2229,7915.517996
7.0,2938,7973.31576
7.0,2390,8021.674627
2.0,1321,8048.11624
5.0,2422,8096.308209
3.0,2585,8147.485136
7.0,2667,8201.689441
6.0,2130,8244.498531
3.0,2389,8291.041061
7.0,2842,8346.31444
7.0,2155,8389.070416
4.0,3147,8450.76539
13.0,4438,8537.337092
16.0,6011,8655.117424
7.0,3028,8715.077493
3.0,2501,8764.186394
15.0,5571,8874.641126
14.0,5899,8990.356053
10.0,3980,9068.433631
2.0,2721,9122.906221
8.0,3409,9190.462982
2.0,2034,9230.64039
18.0,6431,9358.480196
6.0,2327,9403.971619
9.0,3437,9473.112698
6.0,3949,9550.303892
21.0,6758,9683.337224
5.0,1984,9722.36831
12.0,4130,9804.285802
7.0,2159,9846.648639
9.0,4050,9927.247388
9.0,3132,9989.045822
10.0,3246,10053.394634
4.0,1997,10092.183699
7.0,2986,10152.37094
3.0,2395,10199.749416
2.0,2393,10247.859308
7.0,3240,10311.985641
4.0,2251,10357.116493
4.0,2092,10398.033665
10.0,4773,10491.281602
4.0,1984,10531.151016
7.0,3321,10596.18785
11.0,3192,10658.779272
1.0,3915,10736.373467
8.0,3442,10804.273967
4.0,2314,10850.514585
7.0,3276,10916.831168
10.0,3356,10982.818969
7.0,3538,11054.234209
9.0,5511,11163.298216
15.0,5242,11267.46768
4.0,2587,11319.40815
7.0,3281,11384.999715
6.0,4176,11469.645563
3.0,2285,11514.623633
6.0,3558,11584.494302
8.0,5301,11689.804028
