# {"t_start": 1564960580.8151598, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
2.0,1902,27.50115
1.0,3677,78.731379
2.0,1202,96.093794
4.0,2257,133.609642
2.0,1942,166.812481
6.0,2387,206.089839
2.0,4180,274.537357
2.0,1745,303.415929
1.0,1458,326.087065
3.0,4230,393.479028
1.0,3046,441.995996
0.0,2341,479.392812
1.0,2363,516.863074
2.0,2025,549.802582
2.0,3129,601.20501
2.0,3450,657.154261
2.0,1754,685.018372
2.0,1843,714.306598
5.0,1709,742.402171
0.0,4531,819.29064
6.0,3698,882.113324
3.0,2205,918.513386
5.0,5310,1007.934534
1.0,3174,1061.93498
4.0,5662,1158.674143
8.0,4234,1227.27933
13.0,4489,1298.866747
11.0,4526,1370.042363
8.0,2751,1414.482612
4.0,2326,1452.416085
3.0,3435,1507.154791
11.0,4885,1585.141925
14.0,5797,1677.786724
2.0,1325,1698.796106
8.0,4540,1771.362866
7.0,4342,1840.95171
11.0,2602,1882.618376
2.0,2612,1925.672074
11.0,4428,1996.15115
8.0,4123,2062.463458
3.0,1847,2092.400832
2.0,3634,2150.191542
3.0,2550,2191.506043
3.0,1676,2219.673022
3.0,2196,2255.063659
2.0,2188,2290.24144
0.0,1812,2319.557747
3.0,2526,2366.050825
7.0,3684,2433.77206
2.0,2490,2482.843161
2.0,2690,2537.541466
2.0,1642,2571.790225
3.0,1711,2606.337658
2.0,1703,2640.845749
0.0,3309,2707.204018
2.0,3848,2784.824453
3.0,4014,2866.320635
4.0,4298,2952.557718
5.0,4141,3037.136101
2.0,1732,3072.575434
3.0,2717,3127.869272
1.0,1312,3154.202617
5.0,3881,3232.682349
4.0,3492,3305.055907
1.0,2018,3345.731205
4.0,3404,3415.403428
5.0,2538,3467.787651
4.0,3509,3539.833877
5.0,3952,3620.906641
2.0,3175,3686.436781
1.0,3090,3750.499545
0.0,2644,3806.213692
3.0,2404,3855.376917
3.0,4400,3946.101713
0.0,2323,3991.951864
4.0,3048,4051.374262
3.0,1657,4084.36948
0.0,1309,4109.607258
1.0,2227,4152.31549
1.0,1146,4175.098247
2.0,3184,4238.907005
0.0,937,4257.545694
0.0,1852,4294.36604
2.0,2384,4341.326505
4.0,2081,4382.86045
1.0,1115,4404.994632
1.0,909,4422.387524
2.0,1728,4456.299337
3.0,3101,4518.854651
2.0,2500,4568.668702
5.0,2289,4614.902497
0.0,1774,4650.299978
3.0,2626,4701.665864
7.0,3276,4765.067756
2.0,1530,4794.772349
2.0,1335,4821.574918
2.0,2037,4861.767846
2.0,2156,4904.922199
3.0,1972,4943.94304
5.0,4657,5036.434257
7.0,4385,5123.823652
7.0,2339,5168.97733
1.0,858,5186.158854
5.0,3519,5254.759705
7.0,2913,5312.556992
1.0,2495,5362.811648
2.0,3188,5426.743999
1.0,1197,5450.987306
1.0,2291,5495.862725
0.0,1855,5532.643336
3.0,2204,5575.407832
5.0,2177,5618.456895
3.0,2161,5660.911226
6.0,5592,5771.270082
5.0,2159,5813.900031
6.0,2912,5870.82083
3.0,1471,5900.216243
1.0,1880,5937.349614
4.0,2255,5981.319942
1.0,1676,6013.731659
2.0,1109,6035.217904
3.0,1554,6065.640177
2.0,2485,6114.960264
5.0,2723,6169.552964
3.0,1310,6195.214481
4.0,3566,6266.300853
2.0,1336,6292.114453
5.0,1890,6329.922457
2.0,3025,6389.81457
1.0,2355,6437.657555
3.0,2214,6481.822055
2.0,1984,6521.101307
6.0,2551,6570.668451
2.0,1955,6608.078953
4.0,2808,6663.573382
6.0,3557,6735.27622
1.0,1183,6758.057998
4.0,2465,6807.76987
5.0,3303,6873.481412
3.0,1799,6909.089673
7.0,3000,6968.053096
5.0,3083,7031.019181
0.0,2538,7081.778423
3.0,2546,7132.550839
6.0,2095,7174.079057
1.0,2011,7213.340136
3.0,2277,7258.636765
1.0,1500,7286.719992
3.0,2067,7327.18516
5.0,2304,7372.729843
8.0,2772,7428.891574
7.0,3970,7507.746242
7.0,3501,7575.313975
8.0,5213,7678.314121
4.0,3162,7740.248399
5.0,4236,7823.85222
9.0,2833,7878.836162
3.0,2453,7927.159466
6.0,3832,8003.864501
5.0,2853,8060.815947
7.0,2945,8118.816056
5.0,2168,8162.260601
3.0,1718,8197.709598
7.0,3809,8273.30951
5.0,2983,8331.871686
9.0,3019,8391.381234
4.0,2365,8438.254748
6.0,2328,8482.650418
6.0,2291,8527.536106
4.0,3238,8591.813276
13.0,6586,8721.268791
11.0,3491,8789.620791
7.0,3480,8858.470903
14.0,4536,8948.101502
7.0,3872,9023.786646
11.0,3587,9093.915995
13.0,5795,9210.197199
8.0,2202,9253.002341
9.0,3593,9324.663234
13.0,5073,9424.756702
4.0,2040,9465.900191
10.0,3568,9535.975686
7.0,3314,9600.951492
11.0,5064,9701.481908
5.0,2789,9756.407817
3.0,2245,9800.427206
8.0,3830,9876.120014
16.0,6396,10002.773094
3.0,2613,10054.643714
8.0,5448,10162.646479
