# {"t_start": 1564960580.3888903, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
2.0,2963,42.992449
0.0,1783,67.357712
3.0,2937,111.300317
5.0,4713,190.939827
4.0,3154,242.528854
2.0,2545,284.334402
3.0,2664,327.015188
2.0,2859,372.286312
1.0,3246,424.217968
1.0,1693,451.361782
1.0,2006,482.898971
2.0,2589,524.187915
1.0,3107,575.214901
4.0,3601,634.746459
1.0,2243,670.169533
1.0,3024,718.273445
5.0,2453,759.595583
3.0,2672,803.997616
0.0,1101,823.00508
2.0,2603,867.333674
3.0,3109,919.232195
6.0,4290,991.926275
0.0,1108,1009.759336
5.0,2896,1058.625811
1.0,3515,1118.746116
4.0,2377,1159.428863
2.0,1368,1182.113812
12.0,3875,1244.017057
6.0,3734,1303.639919
8.0,3572,1359.783123
11.0,3573,1416.979684
5.0,4291,1486.594339
10.0,5832,1579.278169
2.0,1704,1606.794616
4.0,3572,1663.584992
8.0,4404,1734.040648
7.0,3491,1789.977994
12.0,3962,1853.701596
4.0,5220,1938.036189
2.0,1078,1955.103094
9.0,5472,2042.501774
6.0,2094,2076.334658
6.0,5585,2165.371264
5.0,4046,2232.934263
1.0,1761,2261.015046
2.0,2368,2299.030028
2.0,1762,2328.680561
3.0,2101,2367.603187
1.0,1561,2396.01071
3.0,2438,2441.075727
1.0,1977,2479.96019
1.0,1381,2507.578573
2.0,1466,2537.757354
1.0,1306,2564.885948
2.0,2216,2610.36152
3.0,1852,2647.611259
0.0,3827,2724.624444
2.0,3474,2794.486131
0.0,1876,2832.068082
6.0,3440,2902.064136
2.0,2318,2947.923502
1.0,2784,3005.276891
6.0,1760,3040.895383
6.0,1845,3078.538731
6.0,2718,3133.849957
2.0,1591,3165.735781
3.0,2550,3217.365218
2.0,2493,3268.542452
2.0,3033,3330.248116
2.0,3668,3405.221794
6.0,3101,3469.493882
2.0,1566,3501.37903
2.0,2343,3549.121412
2.0,2534,3601.542554
1.0,2849,3659.768378
5.0,3403,3730.351724
2.0,2259,3777.449078
1.0,2482,3829.185293
3.0,2849,3888.716692
0.0,1658,3923.118921
1.0,2389,3969.910618
6.0,3521,4039.305866
1.0,1729,4073.351807
1.0,1551,4103.625485
2.0,1356,4128.761154
2.0,2099,4170.376266
1.0,1724,4204.793522
3.0,1910,4242.728619
4.0,4806,4338.467649
7.0,3534,4408.821296
5.0,2838,4464.534383
5.0,2070,4506.182721
2.0,2242,4551.125215
1.0,1525,4581.481404
2.0,1871,4619.377676
3.0,2481,4669.046311
4.0,2547,4717.848857
2.0,1725,4751.139316
4.0,2608,4802.311588
1.0,1263,4827.624003
2.0,2770,4882.565423
3.0,2216,4926.862954
1.0,3747,5000.787445
2.0,1555,5032.052189
2.0,2965,5090.916246
2.0,1896,5128.496596
5.0,2348,5173.78891
4.0,2381,5220.371622
10.0,3394,5287.785582
5.0,2120,5329.878229
2.0,2148,5372.842197
3.0,2248,5417.538075
0.0,1074,5439.886245
4.0,3100,5500.783321
3.0,1888,5537.875619
2.0,1843,5573.924312
1.0,2164,5616.885818
3.0,2406,5663.833198
3.0,2116,5705.595897
4.0,2324,5751.274696
4.0,2420,5798.95237
3.0,2205,5842.297466
3.0,1797,5877.376961
4.0,2053,5919.154128
11.0,6358,6042.796727
5.0,2930,6100.627878
4.0,2590,6152.69911
4.0,2809,6207.922739
3.0,1962,6247.404665
3.0,2555,6297.489771
5.0,1887,6335.062056
4.0,3132,6397.05224
4.0,3632,6470.689161
2.0,2047,6511.333973
2.0,2140,6553.468972
5.0,2697,6605.027105
1.0,2221,6649.189854
1.0,2419,6697.100709
3.0,2728,6751.357194
6.0,2908,6810.188774
5.0,2324,6856.168863
4.0,2283,6901.27912
6.0,2677,6953.958557
0.0,1985,6993.80446
3.0,2256,7039.880591
6.0,2986,7099.540117
0.0,1060,7120.605513
2.0,2074,7161.341279
4.0,1619,7193.932778
1.0,2496,7242.73394
2.0,2950,7299.976378
9.0,2738,7353.520503
2.0,2002,7393.86368
8.0,2950,7452.468992
10.0,3046,7513.139378
12.0,3992,7590.118727
15.0,5502,7698.12007
4.0,2380,7745.525624
4.0,2318,7790.718802
5.0,3648,7862.769135
3.0,2440,7911.007379
1.0,1456,7939.342983
5.0,4438,8028.500275
3.0,1920,8066.290534
3.0,1702,8100.052573
7.0,3158,8162.540752
11.0,3160,8227.205405
14.0,4282,8310.827443
2.0,1880,8348.041716
4.0,1306,8373.602699
9.0,2991,8433.336284
4.0,2802,8486.991089
5.0,2496,8535.731788
7.0,3140,8598.004651
7.0,4185,8679.945852
9.0,4661,8771.708942
5.0,1597,8802.841903
6.0,3165,8866.021886
6.0,3471,8934.579118
2.0,2172,8976.726186
4.0,2266,9020.466207
8.0,3257,9084.720384
6.0,2275,9130.706936
10.0,3904,9208.242056
3.0,2489,9256.595426
7.0,2633,9309.115829
5.0,3721,9383.6243
15.0,6250,9508.027108
9.0,3450,9573.896511
11.0,3267,9638.913688
7.0,4145,9720.675417
6.0,3155,9783.885353
5.0,2271,9828.241776
3.0,1695,9861.367461
2.0,1566,9892.078383
11.0,7843,10048.010994
5.0,2067,10088.455453
1.0,1969,10127.529563
2.0,2017,10167.680158
4.0,3461,10237.439845
11.0,4009,10317.027807
2.0,1639,10349.501939
11.0,3549,10418.142571
7.0,5305,10523.606211
4.0,2027,10563.170535
4.0,3208,10626.362948
7.0,3285,10691.542394
9.0,3557,10761.663861
7.0,2321,10807.787354
8.0,3292,10873.35367
12.0,4453,10962.645767
20.0,6762,11097.241334
3.0,2147,11139.984921
3.0,2518,11190.351002
10.0,4142,11272.266399
8.0,3146,11335.1355
12.0,3877,11413.766153
11.0,4941,11512.07923
6.0,3368,11578.761008
3.0,3535,11648.530525
6.0,3183,11711.237924
8.0,3271,11775.227537
3.0,3148,11838.280303
2.0,1991,11877.474586
4.0,3583,11948.699395
9.0,3468,12017.64053
5.0,2528,12068.840084
4.0,3293,12133.121056
9.0,4178,12215.545255
2.0,4415,12303.397292
11.0,4829,12398.121998
9.0,2156,12439.956892
5.0,3230,12504.986008
9.0,3497,12574.210378
10.0,5102,12675.861343
3.0,3036,12735.46648
5.0,2155,12778.769609
2.0,1712,12813.427255
11.0,3530,12883.566838
3.0,2422,12931.528123
12.0,5803,13044.321517
10.0,4106,13126.275857
4.0,2124,13168.447189
15.0,6537,13297.192238
3.0,2311,13342.878416
14.0,5991,13459.8357
11.0,5796,13575.068363
7.0,3408,13641.691268
10.0,4863,13737.463425
4.0,3836,13813.062178
8.0,3742,13888.13445
4.0,3537,13956.540734
8.0,3366,14022.988497
3.0,1631,14054.77403
11.0,4743,14148.490901
2.0,2254,14192.82441
5.0,2142,14235.132341
9.0,3817,14310.187357
11.0,3451,14378.680371
10.0,3502,14448.799501
11.0,4709,14543.945838
4.0,2010,14584.892685
6.0,3878,14661.88569
7.0,4728,14757.207633
5.0,4551,14847.013021
11.0,3247,14911.49383
10.0,4665,15003.289309
3.0,2225,15046.915757
6.0,3361,15113.325462
6.0,3099,15174.092616
7.0,3102,15235.833593
4.0,2282,15280.697109
12.0,6654,15412.458235
8.0,3061,15473.652347
5.0,3587,15545.672556
6.0,3128,15607.92211
10.0,3570,15678.41817
6.0,2132,15720.657664
14.0,4700,15809.269876
11.0,3425,15870.878643
6.0,2880,15923.122116
3.0,3657,15989.196221
8.0,2317,16031.247699
5.0,3853,16101.436135
5.0,3803,16170.239551
12.0,5192,16264.965893
12.0,4802,16350.793121
17.0,6606,16470.448714
10.0,2505,16515.340339
11.0,3724,16582.363247
15.0,3963,16653.946175
6.0,2124,16692.86894
12.0,4940,16781.275876
21.0,6508,16899.086295
10.0,3467,16962.142971
21.0,7343,17094.875241
12.0,4457,17175.383142
10.0,3615,17240.714753
8.0,3188,17298.591536
13.0,5984,17408.358214
11.0,4757,17493.322713
5.0,1963,17528.907479
10.0,3830,17598.24632
16.0,5054,17688.639257
3.0,2418,17732.206086
11.0,5507,17830.763817
10.0,3189,17888.668938
8.0,3583,17953.48983
15.0,4684,18037.652548
6.0,3569,18101.711499
9.0,3098,18157.14725
2.0,2133,18195.3157
2.0,2166,18234.803356
14.0,5865,18340.815669
3.0,3126,18397.415906
4.0,1903,18431.080142
13.0,4515,18512.040874
4.0,2267,18553.02962
11.0,3298,18612.300105
3.0,2044,18649.351704
9.0,3059,18705.144419
3.0,3355,18766.451089
10.0,3150,18823.53271
9.0,3330,18883.495946
4.0,2240,18924.071718
6.0,3725,18991.055015
7.0,3464,19052.49752
9.0,3646,19117.596807
7.0,2954,19170.633763
1.0,1953,19206.334886
1.0,1509,19232.87125
11.0,3305,19291.77189
5.0,2322,19333.849757
13.0,4111,19408.229588
9.0,3403,19469.215258
5.0,3311,19529.024218
7.0,4334,19607.749329
6.0,1919,19642.547657
6.0,3572,19706.737798
13.0,4289,19783.820244
4.0,2061,19821.553256
6.0,3312,19881.561445
3.0,2085,19919.054728
4.0,1649,19949.255423
5.0,1853,19982.975236
1.0,2051,20020.548477
2.0,2268,20060.622407
3.0,1739,20091.811016
7.0,3766,20153.192129
7.0,2142,20187.543548
6.0,3054,20236.328274
10.0,4145,20301.404499
4.0,3320,20353.613679
2.0,2055,20386.44267
3.0,1660,20413.003056
7.0,3265,20459.541632
4.0,2638,20495.148728
18.0,4706,20558.999079
5.0,2259,20590.273068
10.0,5298,20662.606651
4.0,3478,20710.626155
4.0,2235,20740.802696
4.0,1584,20762.179192
6.0,3221,20805.058328
2.0,2399,20837.263262
2.0,1853,20862.1031
5.0,2114,20890.573132
7.0,4944,20958.047263
10.0,3855,21009.957301
8.0,3293,21054.01169
12.0,3450,21100.891721
11.0,3411,21147.955225
21.0,7204,21244.310197
7.0,3302,21288.944398
8.0,3382,21335.059745
10.0,3301,21380.689876
8.0,4209,21437.039776
6.0,3196,21479.820101
12.0,5433,21552.8958
8.0,5176,21622.564795
2.0,2155,21651.43887
19.0,6447,21738.552344
5.0,3372,21784.107922
1.0,2427,21816.92628
5.0,2206,21846.182836
12.0,6246,21929.776074
8.0,3617,21978.959561
3.0,3149,22021.215327
10.0,3516,22069.292338
3.0,3173,22113.369569
10.0,3672,22155.005791
4.0,3473,22190.235085
4.0,2287,22213.282367
3.0,2493,22239.179847
7.0,3436,22275.034805
13.0,3767,22314.970484
2.0,3048,22347.602901
7.0,3403,22383.248812
9.0,4745,22431.731175
1.0,2031,22452.029747
9.0,3818,22490.762135
10.0,3253,22524.72839
10.0,4891,22576.779294
8.0,3406,22612.246955
