# {"t_start": 1564959094.762493, "env_id": "CentipedeNoFrameskip-v4"} 
r,l,t
3787.0,1036,6.871267
2586.0,612,10.49541
1977.0,753,14.967836
6152.0,1227,22.406402
6424.0,1618,32.082961
2022.0,760,36.508981
2757.0,657,40.423108
6318.0,1171,47.738816
1664.0,971,53.545923
1470.0,565,56.960359
6168.0,1481,69.787195
1145.0,662,75.47623
2779.0,641,81.065855
4132.0,742,87.415377
2473.0,783,94.095599
1583.0,722,100.356644
1788.0,849,107.655413
3961.0,1146,117.879426
2989.0,1118,127.757707
1611.0,795,134.763106
3421.0,1183,145.244994
2542.0,871,154.18576
1721.0,518,159.259952
3978.0,1259,171.189118
2528.0,754,177.728009
940.0,570,182.622245
2546.0,587,187.940695
3244.0,632,193.402164
4709.0,727,199.792016
4378.0,924,207.870451
842.0,665,213.807503
7315.0,1139,223.816785
2031.0,905,231.832407
3415.0,932,239.851885
1889.0,547,244.662193
3360.0,827,251.796151
1224.0,596,256.960825
3318.0,715,263.296221
2869.0,743,269.686462
3747.0,733,276.03734
1688.0,597,281.237073
5011.0,827,288.538637
1886.0,548,293.437309
3083.0,630,298.927388
3094.0,769,305.571257
3790.0,1101,314.976652
574.0,549,319.647314
1789.0,478,323.758612
5379.0,976,332.572745
4080.0,1159,342.762564
4099.0,608,348.083945
2982.0,880,355.776552
3222.0,872,363.563222
4608.0,1276,374.770569
1173.0,573,380.731556
3673.0,662,386.820818
2693.0,637,392.51468
1684.0,605,397.797813
1326.0,528,402.495489
1865.0,768,409.4197
5557.0,1376,421.357785
1377.0,650,426.893412
2397.0,528,431.388546
2916.0,578,436.340463
4494.0,981,444.754685
6957.0,1100,454.216463
2253.0,826,461.289801
4617.0,1151,471.341334
2214.0,658,477.142275
3721.0,977,485.788345
3700.0,1021,494.980521
1316.0,772,501.812273
1575.0,629,507.326236
4177.0,946,515.708642
5752.0,1342,528.490379
2612.0,539,533.687882
1396.0,462,538.12838
2514.0,976,552.483692
2651.0,800,565.182167
2669.0,799,577.425565
1886.0,490,584.730163
1804.0,668,595.083409
5659.0,1732,622.09773
2800.0,619,632.157949
5345.0,830,645.903272
2304.0,645,655.91184
4157.0,821,668.234702
4439.0,961,682.778069
2083.0,552,691.091349
1993.0,808,703.601765
1798.0,714,714.402181
1700.0,648,724.285573
3989.0,952,739.330776
3246.0,663,749.771528
1382.0,723,760.869488
2090.0,515,768.769066
2885.0,744,780.248184
2386.0,706,790.891164
1106.0,511,798.553249
5442.0,1024,813.958947
2028.0,770,825.608098
1875.0,637,835.204115
1724.0,615,844.493101
1422.0,593,853.382787
1313.0,553,861.754182
3872.0,791,873.962184
9625.0,1171,891.578178
1286.0,576,900.264829
4976.0,862,913.359521
2953.0,612,922.647086
2271.0,776,934.277733
1517.0,717,945.022465
1457.0,553,953.220527
2176.0,633,962.755316
3168.0,818,974.799266
886.0,527,982.782213
2027.0,679,993.069405
3078.0,811,1005.319076
6912.0,1193,1023.110864
1125.0,605,1032.122967
5620.0,892,1045.863844
1015.0,466,1053.008939
1490.0,548,1061.425733
1808.0,573,1069.993942
3096.0,854,1082.975104
3543.0,735,1094.110348
2739.0,698,1104.720875
1702.0,841,1117.543319
2900.0,844,1130.065667
3803.0,928,1144.042346
7188.0,1173,1162.004804
2787.0,776,1173.748469
1643.0,759,1185.146267
1649.0,740,1196.344192
4553.0,819,1209.000245
7159.0,1225,1229.2185
3583.0,794,1242.524897
2623.0,782,1255.636365
1611.0,527,1264.01469
6616.0,1157,1282.860217
3094.0,493,1290.462251
2604.0,607,1300.754499
910.0,578,1310.855356
2581.0,789,1323.347501
3213.0,609,1332.739198
3266.0,915,1346.873982
2069.0,735,1358.248968
1677.0,512,1366.534714
2283.0,721,1378.224015
3920.0,961,1393.412608
1128.0,493,1400.939097
4137.0,669,1411.167457
2120.0,722,1422.324096
4372.0,987,1437.006672
2032.0,601,1446.087769
1719.0,594,1455.675153
452.0,384,1461.948602
4966.0,1064,1478.509382
3841.0,683,1490.677407
3837.0,984,1510.591463
1974.0,405,1519.128778
5779.0,923,1537.667563
3669.0,760,1552.847693
3565.0,762,1568.201337
2395.0,513,1578.801492
5249.0,954,1603.820528
3770.0,525,1616.8818
5255.0,845,1638.658331
1509.0,389,1648.554555
1128.0,443,1659.500548
6024.0,1048,1685.635498
578.0,395,1695.399646
1919.0,512,1707.940603
1099.0,800,1727.573864
5503.0,1087,1755.107535
2266.0,457,1767.018649
1606.0,479,1779.510138
5233.0,955,1802.457966
1047.0,395,1811.782496
3044.0,699,1828.71918
4174.0,712,1845.476866
4865.0,975,1869.277637
1760.0,481,1880.641563
3011.0,576,1894.137685
6724.0,1042,1919.648402
7847.0,1373,1954.052792
931.0,563,1968.296439
7064.0,858,1988.89639
