# {"t_start": 1564959094.723469, "env_id": "CentipedeNoFrameskip-v4"} 
r,l,t
3987.0,802,5.490132
1502.0,446,8.140374
1201.0,484,11.001165
2780.0,851,16.039815
4258.0,1041,22.368473
1891.0,680,26.457805
5959.0,1308,34.185534
1174.0,793,38.854299
2272.0,617,42.594064
555.0,416,45.185635
1389.0,769,49.877771
2777.0,719,54.160455
4201.0,1150,63.020414
3677.0,848,70.257082
1305.0,648,75.866823
1281.0,808,82.846542
1674.0,803,89.76441
3263.0,871,97.198498
561.0,477,101.297661
2556.0,663,106.993537
4124.0,756,113.497754
1901.0,872,121.465829
6923.0,1294,132.866169
5314.0,1005,141.719996
3107.0,1136,152.907353
1721.0,773,160.527422
1077.0,603,166.358382
6487.0,1527,179.892002
2434.0,805,186.998607
2996.0,794,194.03565
1169.0,768,200.698465
2924.0,1094,210.395108
1134.0,877,218.028493
4011.0,887,225.867027
3167.0,860,233.457475
3360.0,928,241.495852
1116.0,578,246.578848
1685.0,659,252.226964
2697.0,628,257.714896
3250.0,975,266.3055
1066.0,618,271.579378
3979.0,880,279.265634
2277.0,578,284.307171
3490.0,889,292.292405
1772.0,586,297.37656
2581.0,691,303.355607
1554.0,570,308.18971
979.0,494,312.378478
7864.0,1261,323.23425
6896.0,1202,334.05225
3200.0,722,340.349425
1383.0,623,345.886136
3073.0,936,354.00228
3247.0,619,359.506746
1293.0,456,363.517668
2844.0,847,370.929742
800.0,455,374.901287
976.0,523,380.319489
2285.0,636,386.180576
1365.0,725,392.741691
2070.0,559,397.614405
3920.0,780,404.77419
1505.0,550,409.558694
3930.0,880,417.192781
2871.0,758,423.656446
1100.0,568,428.502897
3614.0,1080,437.8056
3882.0,946,445.904958
3162.0,966,454.209583
6556.0,1066,463.412735
2870.0,644,469.006116
1025.0,520,473.576787
2049.0,756,480.160634
1790.0,586,485.340393
1665.0,497,489.809116
1071.0,556,494.74068
584.0,472,498.866385
898.0,584,504.042686
3181.0,785,510.927878
2003.0,683,516.974757
3259.0,847,524.849297
3286.0,744,532.27433
3567.0,703,539.107248
1104.0,638,548.740505
3017.0,822,561.783936
1770.0,624,571.090955
4141.0,1008,586.748588
3173.0,805,599.170283
2696.0,710,609.79479
2001.0,587,619.137059
1796.0,682,629.784999
4306.0,1332,651.955088
1550.0,778,663.625358
4796.0,979,678.451529
2573.0,786,690.331872
2713.0,643,700.230353
2709.0,695,710.897194
1976.0,586,719.668146
564.0,640,729.535898
1286.0,641,739.748946
1528.0,591,748.977287
2495.0,983,764.163297
7256.0,1322,784.612168
1881.0,750,795.926064
1563.0,580,804.567707
1905.0,654,814.388526
2606.0,623,823.707788
959.0,667,833.872916
1381.0,467,840.900299
4013.0,735,851.946064
5926.0,1265,871.412447
3007.0,1008,886.582278
1875.0,786,898.488054
1930.0,588,907.394543
2196.0,593,916.356283
2399.0,632,925.909647
4456.0,780,937.597736
6712.0,1124,954.459565
4335.0,792,966.289881
6485.0,1220,984.696241
3322.0,872,997.761146
4163.0,917,1011.598334
2305.0,539,1019.634412
732.0,528,1027.407789
1482.0,552,1035.735503
1482.0,523,1043.701795
1510.0,500,1051.303372
7091.0,1126,1068.610963
3438.0,818,1080.975158
4845.0,1115,1097.958663
2772.0,762,1109.618425
5499.0,1001,1124.77619
5948.0,953,1139.021993
2449.0,768,1150.540132
4934.0,921,1164.708427
2673.0,707,1175.425062
1626.0,504,1182.853324
8215.0,1374,1203.747034
3339.0,851,1217.260449
4645.0,957,1234.110946
2762.0,547,1242.563722
2653.0,585,1252.493302
1999.0,536,1260.926901
4779.0,1176,1280.364165
1081.0,495,1287.848799
4173.0,817,1301.47146
2711.0,677,1313.171417
3080.0,601,1322.677022
3528.0,884,1336.349336
5948.0,884,1350.020821
3715.0,877,1363.856809
4436.0,1090,1381.401629
1786.0,494,1389.166172
759.0,599,1398.372087
5480.0,1052,1414.692495
2848.0,941,1429.258676
4644.0,938,1443.072296
1442.0,682,1453.982894
2958.0,779,1466.447469
3771.0,629,1476.227271
2674.0,806,1490.196737
3650.0,581,1501.972047
2799.0,622,1514.739443
5796.0,992,1534.72102
5840.0,1146,1557.944939
6054.0,987,1577.899276
935.0,447,1589.727411
4954.0,1123,1618.16363
1807.0,613,1633.974314
5649.0,916,1657.539309
962.0,445,1668.637768
1887.0,704,1685.835105
4960.0,930,1709.071539
2940.0,1048,1735.309947
3278.0,701,1752.809371
2584.0,782,1772.932684
1236.0,681,1789.972685
638.0,378,1799.003629
6103.0,790,1817.65867
2028.0,694,1834.466177
4210.0,718,1851.704186
3045.0,747,1869.741259
6340.0,878,1890.471652
5198.0,1107,1917.659018
2559.0,737,1936.129667
4796.0,642,1951.884445
3270.0,1080,1978.709335
8326.0,964,2001.586827
2604.0,785,2021.176638
1512.0,595,2036.263196
4196.0,742,2054.614187
3101.0,617,2070.061783
4008.0,657,2086.946074
5304.0,933,2110.163616
1782.0,407,2120.724184
3441.0,630,2135.773775
4749.0,868,2157.291677
2289.0,437,2167.880055
1139.0,484,2179.708154
2628.0,571,2193.490013
3739.0,551,2206.506209
3464.0,788,2227.253367
2312.0,474,2240.478627
9639.0,1003,2265.530318
7232.0,1137,2295.670304
2540.0,663,2313.757458
4354.0,709,2332.215073
1034.0,344,2340.826222
4105.0,614,2356.539469
3864.0,783,2376.424628
3098.0,604,2391.484603
4981.0,970,2415.23763
5374.0,825,2437.545959
1735.0,605,2452.716594
1677.0,516,2465.620218
1900.0,484,2477.704603
3005.0,604,2492.395982
349.0,265,2499.004507
5247.0,956,2522.723734
1728.0,496,2535.827962
2384.0,506,2549.618683
2560.0,627,2565.913529
5233.0,796,2586.503476
2095.0,459,2599.100259
1849.0,549,2613.482984
6386.0,1071,2640.954459
5434.0,882,2663.164227
2992.0,576,2677.564663
4082.0,812,2697.530433
3937.0,725,2715.321332
3084.0,579,2728.773563
816.0,448,2739.81548
1681.0,433,2750.487195
2841.0,534,2763.706191
886.0,449,2774.39965
1027.0,412,2784.259551
2951.0,628,2799.817558
1622.0,494,2811.670804
2863.0,661,2827.456257
3258.0,600,2841.909115
2949.0,570,2855.569175
3756.0,804,2875.798952
4229.0,708,2893.18715
3666.0,561,2906.85948
4105.0,644,2922.563203
2112.0,609,2937.693102
1416.0,378,2946.794444
4335.0,863,2967.885148
1703.0,347,2976.016484
2304.0,478,2987.909321
2378.0,528,3000.965861
2603.0,449,3011.803246
4448.0,699,3028.900647
4422.0,632,3044.750784
1526.0,305,3052.170295
3290.0,710,3069.838669
3451.0,704,3086.848664
3772.0,694,3104.007993
939.0,311,3111.33952
1633.0,362,3120.057542
926.0,479,3132.088713
3707.0,871,3152.986295
3129.0,605,3167.612835
1891.0,316,3175.166565
2914.0,474,3186.125436
2854.0,604,3200.778751
1570.0,514,3213.140793
7678.0,1142,3241.512409
4117.0,580,3256.046984
6316.0,815,3276.276705
3170.0,650,3291.994559
2360.0,374,3300.800142
1180.0,305,3308.192056
7800.0,869,3329.757761
1687.0,397,3339.649589
991.0,483,3351.847027
7534.0,892,3373.887449
1754.0,443,3384.728192
4245.0,540,3398.034398
1882.0,358,3406.916103
2487.0,429,3417.466976
4948.0,799,3437.580256
3228.0,557,3450.803313
2480.0,572,3464.595727
5389.0,652,3480.474547
3500.0,589,3494.80445
5228.0,631,3509.911855
1904.0,371,3518.706888
4342.0,643,3534.105957
5028.0,683,3550.294825
3918.0,559,3563.783063
4390.0,662,3579.756357
7378.0,812,3600.340373
4224.0,637,3615.518425
4871.0,695,3632.426654
1278.0,358,3641.125807
1384.0,389,3650.345297
1518.0,357,3659.502017
4010.0,529,3673.147977
993.0,434,3683.910233
2546.0,553,3698.118765
4183.0,688,3715.606598
2200.0,433,3726.647697
3292.0,510,3738.849068
4844.0,629,3754.505091
1131.0,448,3765.374272
3072.0,448,3776.430194
3506.0,475,3787.792662
524.0,276,3794.486609
1893.0,431,3807.021628
4786.0,743,3828.457889
2917.0,544,3844.143532
1087.0,377,3855.663809
4449.0,564,3871.882086
1543.0,372,3882.436879
2610.0,532,3897.854068
5039.0,883,3924.007361
4123.0,571,3942.930224
2167.0,490,3959.003244
4453.0,658,3980.128143
4923.0,648,4001.115077
517.0,243,4008.97709
2106.0,382,4021.354412
3534.0,571,4039.973245
4354.0,634,4061.637352
892.0,277,4070.915727
3422.0,474,4086.176025
1841.0,355,4097.114661
1089.0,312,4107.37527
