# {"t_start": 1564959094.717892, "env_id": "CentipedeNoFrameskip-v4"} 
r,l,t
2089.0,791,5.425628
3317.0,762,9.981495
3235.0,867,15.13007
2611.0,1151,22.101703
4862.0,1444,30.736651
6920.0,1514,39.700364
3423.0,867,45.066274
1756.0,581,48.645217
5451.0,893,53.976843
4578.0,941,60.818834
669.0,561,65.754657
4757.0,1733,80.746207
4779.0,1006,89.43112
1414.0,508,93.685417
4133.0,1317,105.136897
7114.0,1247,116.022319
1702.0,703,122.380182
2853.0,770,129.162544
2407.0,922,137.236713
6208.0,1213,148.589529
1451.0,911,157.706929
3037.0,833,165.773005
2720.0,702,172.155464
1846.0,592,177.288712
3239.0,884,184.990693
2204.0,546,189.841489
4306.0,984,198.535068
2879.0,691,204.484287
3288.0,774,211.401961
907.0,497,215.698607
2446.0,933,223.941463
1675.0,639,229.621472
3102.0,629,235.032241
1959.0,584,240.037997
826.0,530,244.671187
1905.0,569,249.579129
5977.0,988,258.236902
1177.0,456,262.218383
3639.0,613,267.537968
1908.0,614,272.802353
2729.0,941,280.979189
1314.0,457,284.991043
6079.0,1316,296.716804
2061.0,626,302.146065
3548.0,725,308.339252
1103.0,458,312.207866
3570.0,687,318.098911
5609.0,950,326.402351
9102.0,1853,342.915574
2781.0,840,350.236904
3278.0,887,358.108106
1152.0,538,362.855351
5663.0,1383,375.042127
2676.0,631,381.638366
2924.0,618,387.203048
4300.0,959,395.704802
2484.0,688,401.852085
1731.0,539,406.751444
2551.0,729,413.104903
2344.0,624,418.48372
3317.0,844,425.665602
1164.0,462,429.615876
3377.0,1090,439.001575
3696.0,995,447.535149
2041.0,674,453.306896
1453.0,543,457.954234
1211.0,575,462.874471
882.0,583,467.930703
5969.0,940,476.230351
3356.0,1211,486.968756
1773.0,514,491.531008
4840.0,884,499.435865
644.0,397,502.897737
2163.0,672,508.825109
6652.0,1522,522.344838
2745.0,649,528.953778
2079.0,734,536.059288
6262.0,1185,552.396839
2382.0,603,562.158513
3093.0,884,575.648977
2482.0,793,587.755098
1530.0,383,593.539685
2281.0,567,602.260487
2774.0,754,613.823128
4599.0,933,628.476326
1121.0,454,636.130147
1924.0,515,644.717154
1190.0,737,656.200898
1381.0,697,666.633097
3116.0,699,677.142587
2221.0,651,686.963032
2812.0,804,699.328168
5392.0,1388,720.52147
5478.0,1138,738.51086
2956.0,913,752.756743
1856.0,529,760.939224
2661.0,571,769.70028
3746.0,808,782.143658
740.0,519,789.890604
8974.0,1405,811.272336
5265.0,904,824.809376
1567.0,651,834.661455
3533.0,894,848.135351
3629.0,951,862.596325
3687.0,1057,878.907953
5014.0,1297,898.445607
2353.0,642,908.166534
5155.0,893,921.715386
700.0,639,931.33471
2999.0,672,941.387203
2550.0,461,948.208166
3840.0,686,958.490095
1447.0,398,964.347232
1517.0,648,973.91076
6358.0,1089,990.526707
1798.0,642,1000.058272
1412.0,539,1008.158628
3968.0,892,1021.500364
3987.0,898,1034.932307
2413.0,850,1048.014738
2589.0,690,1058.727357
2093.0,547,1066.974919
1163.0,635,1076.510892
1186.0,489,1083.936726
1460.0,488,1091.257576
5730.0,1207,1109.719595
1963.0,664,1119.763383
2143.0,846,1132.264288
1864.0,509,1139.992583
3449.0,590,1148.77889
1890.0,581,1157.61693
2383.0,855,1170.672691
8472.0,1233,1189.266524
1923.0,433,1195.805428
2204.0,729,1207.027894
1522.0,625,1216.858531
2913.0,1041,1235.010571
2997.0,631,1244.928164
4379.0,1180,1264.444246
3197.0,1004,1280.956393
2444.0,939,1296.223814
1292.0,490,1304.311022
2682.0,740,1316.532478
1449.0,788,1328.95808
2180.0,539,1337.263273
4001.0,865,1350.640008
2201.0,685,1361.366208
1212.0,490,1369.429039
828.0,495,1377.231392
1571.0,641,1387.186693
1107.0,486,1394.959007
3259.0,760,1406.648227
7180.0,905,1420.582355
7005.0,1197,1438.49584
2919.0,630,1448.367505
1598.0,469,1455.759845
2715.0,605,1465.496053
