# {"t_start": 1564959094.7562282, "env_id": "CentipedeNoFrameskip-v4"} 
r,l,t
1257.0,495,3.607353
1488.0,601,7.199941
1099.0,595,10.708832
1260.0,680,14.743786
3188.0,671,18.728095
3565.0,715,23.098514
2902.0,786,27.792431
3281.0,800,32.519586
4286.0,937,38.040815
1549.0,445,40.664191
1299.0,606,44.42631
4242.0,1018,50.641773
7052.0,1308,59.387774
1860.0,755,65.852005
3775.0,738,72.109624
2331.0,870,79.679708
2702.0,934,87.727436
2170.0,770,94.280759
1869.0,602,99.47829
692.0,461,103.461174
5298.0,1138,113.238613
4415.0,808,120.659897
17334.0,2068,138.989382
4397.0,1072,149.01442
4484.0,779,156.808099
4380.0,1507,171.1941
1552.0,786,178.021237
2403.0,551,182.743257
2433.0,845,190.28537
1615.0,634,195.881516
2374.0,820,202.989056
5582.0,755,209.716596
1867.0,518,214.226357
3206.0,686,220.134805
1880.0,484,224.471543
1226.0,591,229.737633
3344.0,1004,238.400513
958.0,583,243.479895
4165.0,1102,253.04488
1884.0,739,259.5916
1675.0,547,264.347315
6375.0,1078,273.692554
4299.0,859,281.134978
1753.0,653,286.823915
5258.0,953,295.392627
1947.0,609,300.665767
2184.0,453,304.561869
1229.0,587,309.540158
3316.0,1088,318.88192
1658.0,866,326.472042
630.0,714,332.882805
2492.0,547,337.625689
2107.0,607,342.981122
2974.0,933,351.089746
7887.0,1252,362.253676
5545.0,973,370.789631
4049.0,903,379.449108
752.0,489,384.044252
3119.0,608,389.594391
1353.0,790,396.58509
2571.0,682,402.669537
2362.0,493,407.157574
3208.0,625,412.59524
2294.0,537,417.226409
4523.0,921,425.063629
3113.0,747,431.490105
3630.0,834,438.656361
2211.0,797,445.473792
2965.0,693,451.394826
1790.0,737,457.738381
844.0,504,462.022712
2155.0,516,466.468838
1780.0,664,472.329219
846.0,607,477.625694
2084.0,730,483.999108
1998.0,582,489.268078
3428.0,892,497.165322
1263.0,680,503.230909
2049.0,584,508.358579
1256.0,653,514.038651
4883.0,693,520.285685
2070.0,657,526.72147
3429.0,979,536.253471
1910.0,770,546.368626
3162.0,573,555.195071
4088.0,969,570.194605
5992.0,869,583.448629
1055.0,501,591.323371
1323.0,539,599.608181
7802.0,1421,621.732468
4612.0,878,636.017081
1281.0,583,645.696991
3218.0,718,656.837176
2183.0,534,664.783739
2790.0,736,675.898077
3949.0,995,690.961574
2662.0,765,702.824003
1510.0,559,711.335191
1693.0,773,722.961521
3121.0,834,736.228774
2672.0,549,744.669768
1571.0,528,752.905161
1034.0,735,764.264257
2473.0,797,776.394125
3827.0,940,790.871976
2458.0,688,801.208551
3102.0,849,813.991768
2427.0,507,821.537752
3657.0,958,836.129328
1923.0,548,844.372044
3649.0,736,855.439565
1829.0,584,864.327186
3474.0,976,879.373714
2405.0,681,889.435279
5638.0,995,904.563939
1878.0,602,913.679995
998.0,609,922.920243
3399.0,824,935.27147
898.0,453,942.033957
3770.0,821,954.315948
2875.0,707,964.858516
3503.0,924,978.629839
7198.0,1418,1000.17296
3927.0,1163,1017.693282
2607.0,696,1027.974766
4266.0,999,1043.243005
2055.0,591,1052.276702
5383.0,1101,1069.195738
2006.0,491,1076.568129
1709.0,611,1085.837406
4315.0,878,1099.16372
1798.0,777,1111.07125
3615.0,1194,1128.970205
781.0,535,1136.961056
4095.0,869,1150.024136
1606.0,694,1160.635942
2990.0,715,1171.512552
2901.0,956,1185.865985
1641.0,657,1195.851979
8028.0,1478,1218.92255
3383.0,758,1232.409052
5827.0,940,1247.704123
4153.0,1087,1265.592604
780.0,368,1271.683205
4334.0,1108,1289.109278
4314.0,1272,1311.084274
1802.0,577,1320.180108
3312.0,805,1332.69604
4068.0,1043,1348.836645
2074.0,549,1357.283716
1894.0,601,1367.028612
2682.0,791,1379.763368
1722.0,534,1387.926933
1920.0,453,1395.192533
2875.0,677,1405.519726
2818.0,619,1415.030605
2818.0,749,1426.61784
1227.0,541,1434.556468
4277.0,1130,1452.072086
3760.0,762,1464.316279
2490.0,521,1472.411351
4541.0,695,1483.394201
1846.0,489,1492.762959
2002.0,573,1504.28487
3282.0,905,1523.084244
1824.0,651,1535.9849
2124.0,532,1546.603854
2490.0,493,1556.345681
4539.0,1030,1577.260295
2649.0,557,1592.050996
4033.0,763,1611.486742
6654.0,895,1634.085386
4521.0,1295,1667.173499
2967.0,709,1684.675011
2030.0,550,1698.371283
4843.0,620,1713.730485
1301.0,752,1731.969566
3370.0,832,1753.266799
2305.0,584,1768.340378
1399.0,429,1779.476269
2187.0,497,1791.474435
2711.0,680,1807.755734
4471.0,770,1826.186742
5344.0,981,1849.77419
3218.0,577,1863.436465
5830.0,764,1881.807448
2384.0,525,1894.150145
3642.0,738,1912.129264
7406.0,1025,1937.810952
3842.0,718,1955.564307
4866.0,645,1971.732722
3133.0,577,1985.504801
1210.0,388,1994.592429
6195.0,929,2017.42473
4986.0,1048,2043.943737
3588.0,627,2059.193986
1907.0,767,2078.993
3019.0,757,2098.162106
2027.0,536,2111.119149
5757.0,861,2132.54411
2426.0,674,2148.856633
1431.0,449,2160.282035
1048.0,426,2170.492708
638.0,443,2181.269782
1612.0,548,2194.552914
573.0,266,2200.733692
2354.0,759,2219.470105
1818.0,528,2234.398029
2801.0,559,2248.843244
1701.0,400,2258.82603
5623.0,958,2282.913591
4007.0,781,2304.667049
3193.0,708,2323.436586
3437.0,769,2343.198222
2143.0,673,2360.220834
1022.0,494,2372.721121
1649.0,641,2389.067529
3003.0,500,2400.876479
2150.0,956,2425.435209
3617.0,677,2443.467004
4929.0,817,2463.979838
1503.0,559,2477.99685
1540.0,486,2489.73261
2462.0,631,2505.329041
11653.0,1623,2547.949464
7375.0,901,2571.206226
7079.0,1034,2599.017091
2514.0,561,2613.699031
2396.0,456,2625.264421
2780.0,551,2639.170884
2606.0,512,2652.412867
3320.0,607,2667.394424
6221.0,903,2689.812751
3252.0,849,2710.754581
2978.0,718,2727.617471
2766.0,594,2742.240919
2899.0,679,2759.135274
9670.0,1157,2787.30034
1517.0,409,2797.398656
4791.0,926,2819.70546
1511.0,579,2833.555491
3223.0,570,2847.364655
3371.0,530,2860.212404
2549.0,529,2873.417805
5202.0,752,2891.932698
2425.0,503,2904.234727
2592.0,565,2918.026318
1098.0,264,2924.330118
2254.0,579,2938.610262
1695.0,320,2946.356201
900.0,360,2955.05328
2178.0,585,2969.304546
4124.0,773,2988.251442
2933.0,586,3002.660472
3012.0,504,3014.842989
5597.0,750,3033.26545
2030.0,489,3045.606421
1545.0,396,3055.402606
3333.0,639,3071.000907
3144.0,601,3085.602388
668.0,322,3093.2208
823.0,295,3100.547236
1010.0,436,3111.137356
938.0,441,3121.883292
606.0,444,3132.984679
3611.0,564,3146.577353
1083.0,401,3155.862554
