# {"t_start": 1564702267.8271873, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,222,4.223131
2.0,220,6.752702
1.0,175,8.730486
0.0,127,10.092756
0.0,127,11.446174
2.0,202,13.818433
0.0,129,15.230243
0.0,127,16.588688
0.0,127,17.932904
1.0,157,19.688104
6.0,401,24.432883
1.0,155,26.174447
0.0,127,27.534644
0.0,127,28.931075
0.0,125,30.298006
0.0,129,31.704823
0.0,127,33.135842
3.0,252,36.104516
0.0,129,37.545663
4.0,297,41.04743
1.0,173,43.022212
0.0,127,44.438366
4.0,319,48.204188
0.0,127,49.576221
2.0,200,51.895005
9.0,404,56.79278
0.0,123,58.126942
0.0,127,59.542271
0.0,127,60.968288
12.0,431,66.152882
0.0,129,67.566424
0.0,127,68.975184
0.0,129,70.347501
0.0,129,71.665836
0.0,129,73.048691
3.0,229,75.623873
1.0,173,77.560831
2.0,224,80.078622
4.0,277,83.258403
5.0,350,87.401299
2.0,203,89.648629
0.0,125,90.97495
5.0,329,94.860048
0.0,127,96.199736
2.0,202,98.506958
2.0,200,100.765716
0.0,129,102.092267
2.0,227,104.684146
2.0,201,106.988741
0.0,127,108.32145
2.0,208,110.615132
0.0,129,112.021965
1.0,176,113.977739
3.0,248,116.747591
1.0,157,118.660874
2.0,207,122.017488
0.0,129,123.702841
4.0,261,127.293506
3.0,251,130.89429
3.0,249,134.313039
2.0,224,137.449321
0.0,129,139.164952
1.0,157,141.333548
4.0,299,145.658996
9.0,380,151.150344
2.0,202,153.964969
2.0,220,157.121786
0.0,127,158.822845
12.0,501,166.08924
0.0,129,167.801411
4.0,262,171.440542
6.0,352,176.403635
0.0,129,178.135473
2.0,201,180.977734
9.0,330,185.761516
7.0,248,189.273326
11.0,593,197.918114
5.0,289,201.980759
4.0,276,205.982617
6.0,384,211.51962
6.0,384,217.331795
2.0,183,219.975777
7.0,407,225.852503
13.0,614,234.75303
11.0,506,242.261465
10.0,482,249.252166
7.0,370,254.369741
20.0,667,263.90288
15.0,608,272.538543
11.0,554,280.323578
13.0,561,288.212926
12.0,634,297.356188
13.0,587,305.657534
17.0,580,314.099929
11.0,406,319.799331
10.0,511,327.068427
21.0,835,338.871962
16.0,542,346.695189
19.0,662,356.097201
17.0,584,365.071145
30.0,914,379.438767
14.0,695,390.787575
25.0,514,398.375838
10.0,540,407.279037
15.0,597,416.84489
11.0,606,426.506319
17.0,579,435.589453
17.0,460,442.670287
19.0,575,452.036723
0.0,127,454.038808
25.0,752,465.871147
31.0,978,481.468945
10.0,468,488.673938
30.0,845,502.117763
22.0,543,511.195566
19.0,789,523.250481
17.0,732,533.610173
28.0,639,543.464497
44.0,1064,558.460782
27.0,1012,572.852257
24.0,687,583.546017
55.0,1174,600.392478
31.0,834,612.264962
41.0,1010,626.549831
62.0,1031,641.952329
28.0,941,656.667421
32.0,940,670.575595
38.0,1222,688.310059
49.0,1257,706.628394
23.0,694,716.541167
45.0,1125,732.54477
32.0,902,744.998934
28.0,741,756.635522
36.0,827,769.552117
32.0,895,783.401496
34.0,1063,799.064507
38.0,963,812.958385
43.0,618,821.861142
34.0,658,831.908546
34.0,1151,849.026553
84.0,1521,872.208185
47.0,895,884.825211
27.0,701,894.482253
31.0,1042,909.309177
124.0,1773,934.466659
70.0,1027,949.645253
86.0,1382,971.417805
91.0,1587,994.928209
71.0,1458,1017.013688
27.0,791,1028.379922
48.0,1031,1043.599038
63.0,1204,1060.648965
45.0,1002,1074.789764
77.0,1340,1093.686817
55.0,1290,1112.505886
52.0,1259,1130.294943
68.0,1262,1147.988652
60.0,1140,1163.873019
39.0,1042,1178.518086
34.0,962,1191.810991
270.0,1513,1212.73687
