# {"t_start": 1564702267.815971, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,171,3.602767
0.0,125,4.990394
0.0,127,6.349265
2.0,202,8.65229
1.0,174,10.58215
0.0,129,12.024579
0.0,127,13.449031
0.0,127,14.846633
1.0,175,16.768948
1.0,155,18.473728
1.0,153,20.162417
1.0,153,21.84108
0.0,127,23.237175
2.0,220,25.784308
1.0,172,27.699027
1.0,156,29.444009
0.0,127,30.837979
0.0,129,32.28198
1.0,155,34.035428
0.0,125,35.395115
6.0,399,40.23247
0.0,127,41.632665
1.0,171,43.586537
0.0,129,45.007208
0.0,125,46.389813
0.0,125,47.70562
5.0,329,51.624359
0.0,129,53.108696
0.0,125,54.482231
2.0,202,56.830614
0.0,129,58.240399
0.0,129,59.684286
0.0,127,61.122057
0.0,127,62.477361
5.0,350,66.66036
0.0,127,68.07507
2.0,202,70.358364
4.0,297,73.703858
1.0,175,75.611598
0.0,125,76.92711
0.0,129,78.355626
0.0,127,79.720936
0.0,127,81.076001
1.0,157,82.807176
4.0,297,86.284415
0.0,129,87.693442
6.0,375,92.058532
0.0,129,93.460416
5.0,372,97.792131
3.0,232,100.452744
1.0,176,102.361128
1.0,155,104.096288
0.0,129,105.460061
4.0,284,108.726771
9.0,382,113.148878
0.0,127,114.510004
4.0,284,117.816541
5.0,328,122.867269
0.0,127,124.511908
3.0,251,127.982055
1.0,155,130.142517
4.0,301,134.356084
1.0,155,136.432094
2.0,186,139.029349
6.0,377,144.526586
6.0,399,150.327914
10.0,451,156.930253
9.0,470,163.743044
5.0,329,168.447577
0.0,127,170.049934
3.0,279,174.049598
3.0,256,177.553002
11.0,271,181.461796
16.0,345,186.427589
2.0,204,189.323058
6.0,400,195.206847
11.0,587,203.585757
8.0,489,210.744906
8.0,451,217.663285
3.0,214,220.722339
5.0,305,225.104614
13.0,547,232.942173
6.0,362,238.370481
12.0,332,243.031297
9.0,492,250.189817
16.0,633,259.188168
12.0,302,263.403271
18.0,648,272.577595
13.0,468,279.14373
9.0,439,285.303836
20.0,758,296.183881
10.0,453,302.480121
13.0,525,309.990885
8.0,402,315.795003
15.0,574,323.938834
15.0,591,332.433249
7.0,411,338.039067
21.0,715,348.398288
31.0,918,361.870356
18.0,524,369.835719
10.0,543,378.382905
11.0,603,388.372274
36.0,1093,405.605765
32.0,1015,422.069974
23.0,704,433.202658
18.0,760,445.198729
17.0,383,451.366452
3.0,213,454.796553
25.0,802,467.412174
18.0,607,477.020344
43.0,1086,494.155987
28.0,813,507.25176
19.0,564,516.767795
36.0,1021,531.347147
20.0,574,540.247958
13.0,372,545.406683
39.0,1141,561.609535
14.0,628,570.4149
30.0,982,585.369865
27.0,852,597.366005
41.0,1115,613.475944
46.0,1333,632.445099
19.0,727,643.96399
27.0,842,656.766313
22.0,749,667.904546
40.0,1163,684.873605
33.0,854,697.047877
39.0,1193,714.466536
62.0,1116,730.309863
50.0,1321,748.983016
51.0,1173,767.714106
31.0,826,780.066173
43.0,873,793.55985
27.0,790,804.987554
59.0,1203,822.411476
49.0,1166,840.328465
58.0,1032,855.539758
72.0,1382,876.29633
44.0,1209,893.160237
15.0,601,901.609207
58.0,1195,918.735612
58.0,1174,935.14497
57.0,1206,953.571072
62.0,1219,972.444402
84.0,1532,995.124825
84.0,1309,1015.022522
37.0,842,1027.042322
41.0,1130,1043.8176
109.0,1428,1064.094818
56.0,1111,1079.797902
62.0,1254,1097.556715
47.0,1151,1114.297268
28.0,1006,1128.421232
65.0,1292,1146.583598
45.0,1265,1164.221885
47.0,766,1174.840034
58.0,1174,1191.215216
63.0,964,1204.596712
58.0,1130,1220.298442
71.0,1051,1235.008953
31.0,868,1247.490597
66.0,990,1261.551151
70.0,1520,1282.907678
51.0,958,1296.165354
41.0,946,1309.26948
69.0,1208,1326.134858
59.0,1146,1342.574569
20.0,759,1353.698593
79.0,1085,1370.277444
147.0,1696,1393.762298
25.0,771,1404.522211
4.0,250,1407.928394
38.0,924,1420.785565
57.0,835,1432.947975
97.0,1542,1455.406838
110.0,1355,1474.825907
11.0,520,1482.394938
59.0,1220,1499.607469
67.0,1424,1519.698955
78.0,1545,1541.747938
107.0,1603,1565.074087
389.0,1319,1585.9541
209.0,1584,1610.856361
91.0,1465,1632.692583
104.0,1167,1649.799956
100.0,1323,1668.947998
222.0,1939,1696.730196
244.0,2015,1726.532711
121.0,1584,1750.028804
66.0,958,1763.672216
58.0,1379,1784.042429
151.0,1083,1799.848698
150.0,1695,1823.870171
271.0,1492,1844.643979
135.0,1531,1866.098355
45.0,808,1877.353633
122.0,1571,1899.513897
402.0,2167,1930.924912
184.0,1337,1950.567214
257.0,1394,1970.230873
239.0,1487,1994.671191
86.0,966,2018.818768
