# {"t_start": 1564702268.2432108, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,252,4.197339
1.0,157,5.923737
8.0,329,9.77171
5.0,366,14.153879
1.0,157,15.86669
1.0,173,17.777676
1.0,156,19.497184
0.0,127,20.876868
0.0,129,22.26936
2.0,200,24.588115
1.0,172,26.516007
0.0,125,27.856567
0.0,127,29.249047
2.0,202,31.599946
1.0,173,33.561328
0.0,129,34.992491
4.0,280,38.334978
0.0,125,39.713579
5.0,333,43.687188
0.0,127,45.079512
0.0,129,46.483395
0.0,125,47.866405
0.0,127,49.248473
1.0,159,51.028769
0.0,127,52.485128
11.0,484,58.325036
2.0,224,60.958067
1.0,172,62.846328
2.0,202,65.219562
5.0,350,69.391724
2.0,202,71.600563
2.0,202,73.851288
3.0,252,76.69267
2.0,202,78.97181
0.0,129,80.358355
6.0,397,85.037043
2.0,198,87.306861
4.0,299,90.695366
1.0,155,92.425947
5.0,350,96.518989
0.0,127,97.889805
5.0,350,101.917213
1.0,155,103.648956
3.0,250,106.529965
4.0,278,109.663137
3.0,279,112.869759
0.0,127,114.217564
0.0,125,115.531831
0.0,129,116.967474
2.0,224,120.420674
4.0,279,124.344991
5.0,326,128.886599
0.0,127,130.654076
2.0,185,133.148228
3.0,270,136.927948
4.0,298,141.227419
1.0,178,143.700594
0.0,127,145.414196
6.0,396,151.17403
1.0,176,153.578974
1.0,152,155.705801
3.0,228,158.928841
2.0,183,161.446073
1.0,155,163.551204
6.0,344,168.47151
3.0,212,171.373099
10.0,380,176.735274
7.0,423,182.960949
8.0,481,190.062532
5.0,324,194.714362
3.0,250,198.149411
7.0,387,203.666555
2.0,225,206.901114
9.0,495,214.346907
7.0,424,220.617502
13.0,333,225.394686
13.0,558,233.442919
9.0,479,240.563988
7.0,427,246.837627
19.0,466,253.280988
10.0,435,259.490166
5.0,327,264.006161
13.0,596,272.494556
11.0,481,279.216085
8.0,385,284.608114
11.0,577,292.670835
18.0,748,303.449311
12.0,524,310.977317
13.0,527,318.569857
12.0,599,327.115233
25.0,816,338.654933
16.0,716,349.004433
14.0,552,356.923062
25.0,797,369.10198
15.0,712,380.609128
21.0,636,390.859787
18.0,774,402.672276
24.0,752,415.10237
16.0,469,422.536107
10.0,360,428.182782
14.0,509,436.094182
32.0,814,449.111301
4.0,264,453.377068
21.0,796,465.943503
23.0,823,479.063462
19.0,824,491.979113
44.0,991,508.083263
24.0,823,521.113962
40.0,1110,537.338881
29.0,794,548.97138
23.0,891,561.598379
37.0,884,574.2873
48.0,1109,590.80506
28.0,928,604.296178
28.0,1011,618.629807
28.0,613,627.164658
44.0,1061,643.471058
30.0,892,657.093578
97.0,1516,679.684011
30.0,906,692.433997
46.0,1068,707.965138
64.0,1291,726.252495
56.0,1323,745.029398
27.0,850,758.518526
27.0,491,766.075299
49.0,1039,782.027677
37.0,998,796.861533
52.0,1270,815.406858
68.0,1301,835.204595
23.0,668,844.777128
20.0,712,855.475777
36.0,690,865.659579
66.0,1138,882.390379
87.0,1478,903.161439
61.0,1227,920.665033
49.0,1065,935.529879
95.0,1415,957.457139
80.0,1399,978.88981
64.0,1262,997.46146
65.0,865,1010.610924
44.0,1130,1026.95939
15.0,566,1035.521781
94.0,1504,1057.001553
91.0,1615,1079.915236
43.0,807,1091.156708
40.0,938,1104.467072
66.0,1327,1123.6261
55.0,1215,1140.915206
68.0,1266,1158.444113
55.0,1259,1176.075258
37.0,1046,1190.603407
22.0,710,1200.387753
55.0,1201,1217.064487
18.0,589,1225.228487
97.0,1626,1248.525623
62.0,1361,1267.731522
95.0,1316,1286.22926
58.0,1181,1302.583031
45.0,997,1316.60904
93.0,1346,1335.290365
48.0,1111,1351.816663
88.0,1450,1373.547717
67.0,1163,1389.632733
34.0,928,1402.471722
46.0,1101,1417.977519
56.0,1205,1435.377626
100.0,1191,1452.831408
68.0,1042,1467.411294
56.0,881,1480.334237
0.0,127,1482.123141
68.0,1333,1500.941301
54.0,1062,1515.692085
47.0,1236,1533.41212
92.0,1480,1554.578629
139.0,1569,1579.013973
108.0,1298,1599.383379
34.0,970,1614.290132
66.0,952,1628.381563
173.0,1273,1646.945427
104.0,1437,1667.884445
178.0,1640,1691.43836
103.0,1380,1712.199059
108.0,1274,1730.046775
219.0,1449,1751.69739
94.0,1133,1767.949878
79.0,1289,1786.928498
103.0,1636,1810.552606
189.0,1698,1834.395786
269.0,1601,1856.910625
204.0,1443,1877.114912
66.0,1086,1892.400119
71.0,1264,1910.000856
137.0,1710,1935.316406
260.0,1838,1961.965394
180.0,1922,1991.785604
276.0,1641,2031.827089
111.0,1453,2052.868733
28.0,722,2063.365296
221.0,1684,2087.60584
186.0,1636,2111.337445
105.0,1403,2131.568797
263.0,1714,2155.685949
179.0,1679,2183.769629
113.0,1461,2219.229752
18.0,464,2230.177946
240.0,1653,2270.984606
356.0,1445,2307.026938
119.0,1617,2346.673727
316.0,1675,2387.444159
124.0,1279,2419.032003
294.0,1364,2452.14828
318.0,1761,2495.494367
294.0,1753,2538.047419
212.0,1149,2565.724608
83.0,1472,2601.806613
77.0,1340,2634.544469
15.0,563,2648.087344
106.0,1346,2681.031592
132.0,1840,2725.816196
189.0,1922,2771.986522
138.0,1364,2805.449626
177.0,1789,2848.896057
140.0,1435,2883.41281
378.0,2318,2939.418794
332.0,1727,2980.690943
167.0,1654,3021.166159
390.0,1882,3067.181197
390.0,2282,3123.41344
206.0,1569,3161.804229
320.0,1934,3209.282402
387.0,2270,3265.204562
53.0,912,3287.445242
267.0,2091,3338.180882
403.0,2334,3395.971205
65.0,845,3416.092262
292.0,1981,3464.250321
291.0,2165,3517.410256
58.0,1286,3548.971281
117.0,1722,3591.395792
151.0,1303,3622.570438
309.0,2020,3671.76973
289.0,1869,3718.000813
370.0,2263,3772.623349
115.0,1564,3810.469048
318.0,1567,3848.930633
5.0,292,3856.014954
31.0,1010,3880.455527
334.0,1931,3927.859397
146.0,1441,3963.416211
365.0,1909,4010.764713
49.0,1115,4037.972058
4.0,304,4045.722817
358.0,2243,4099.178967
256.0,2025,4148.097649
301.0,1851,4193.465791
297.0,2070,4244.539409
257.0,2117,4296.660852
124.0,1309,4325.497192
340.0,1993,4362.660021
345.0,1995,4399.907057
379.0,2013,4437.569026
362.0,2075,4476.268779
381.0,3363,4538.866233
393.0,2274,4581.659012
33.0,946,4599.193414
50.0,938,4616.685827
413.0,3029,4674.01378
363.0,1688,4705.031469
88.0,1207,4727.282425
397.0,2639,4776.474072
386.0,2161,4816.341253
194.0,1710,4848.39106
407.0,1865,4882.97311
304.0,1731,4915.347388
255.0,1622,4945.845505
275.0,1834,4980.158013
331.0,2038,5017.895237
278.0,1689,5050.20215
331.0,1878,5085.393325
409.0,1986,5122.699936
402.0,1956,5159.078751
374.0,2846,5212.397038
0.0,127,5214.679935
7.0,250,5219.561863
10.0,479,5228.596131
193.0,1759,5261.510166
360.0,1925,5297.763442
413.0,2850,5350.913718
92.0,1250,5373.804392
378.0,2013,5411.030454
392.0,2158,5451.831936
358.0,2023,5489.517215
334.0,1857,5523.985067
400.0,2345,5568.110497
397.0,2318,5610.921063
431.0,2650,5660.372294
328.0,1977,5697.605376
370.0,2294,5740.483361
277.0,1704,5772.449853
15.0,556,5782.726304
27.0,712,5795.975611
0.0,123,5798.187793
1.0,173,5801.360844
1.0,177,5804.672622
0.0,127,5806.958494
1.0,155,5809.733011
6.0,363,5816.580281
347.0,2123,5856.39329
412.0,2263,5899.207486
385.0,2272,5941.911942
409.0,2379,5986.387964
225.0,2079,6024.908061
387.0,3482,6090.105713
202.0,1450,6116.930947
402.0,2108,6156.511794
396.0,1995,6194.044734
394.0,2296,6237.001904
59.0,1219,6259.498968
412.0,2836,6313.15603
348.0,3520,6378.552681
363.0,2017,6416.110246
381.0,2251,6458.496542
374.0,1972,6495.311222
368.0,2595,6544.196543
171.0,1539,6572.808037
4.0,280,6578.095146
55.0,982,6596.53202
337.0,1840,6630.806027
387.0,1929,6666.633072
407.0,2800,6718.646171
512.0,3284,6779.642266
406.0,2120,6819.484125
307.0,1866,6854.361009
378.0,2201,6895.821929
338.0,2195,6937.024849
420.0,2765,6988.590289
385.0,2363,7033.379689
307.0,1852,7068.538643
389.0,2054,7106.779332
379.0,1892,7142.23651
36.0,981,7160.724617
18.0,706,7173.873117
122.0,1495,7201.835822
390.0,2240,7243.801571
409.0,2211,7285.116803
334.0,2224,7326.642552
367.0,1885,7362.28621
394.0,2478,7408.641733
410.0,2536,7456.14029
296.0,1799,7489.522169
420.0,2680,7539.357107
371.0,2179,7579.519923
378.0,2362,7623.960613
412.0,2418,7669.221253
362.0,1942,7705.652434
327.0,1907,7741.738832
428.0,2441,7787.596776
421.0,3121,7846.068255
55.0,1108,7866.472733
417.0,2783,7918.618604
335.0,2205,7960.50265
388.0,2056,7999.050857
396.0,2218,8040.626812
407.0,2238,8082.275394
398.0,2476,8128.160305
22.0,645,8140.030333
269.0,1412,8166.601352
407.0,1967,8202.906684
350.0,1705,8234.722436
0.0,125,8236.917664
0.0,129,8239.279512
2.0,183,8242.75054
7.0,248,8247.402405
356.0,1980,8284.167794
293.0,1740,8316.698133
372.0,2434,8362.161879
117.0,1515,8390.541318
325.0,2050,8429.005668
349.0,1983,8466.324913
397.0,1827,8500.679665
175.0,1632,8531.227924
420.0,2252,8573.421401
211.0,1285,8597.339525
166.0,1493,8625.46156
30.0,901,8643.219894
16.0,585,8654.313008
424.0,3198,8714.370106
129.0,1521,8743.055163
331.0,1968,8780.010222
299.0,1854,8814.437946
386.0,1760,8847.460073
417.0,2364,8891.42241
313.0,1720,8923.294689
424.0,2741,8974.413455
430.0,2278,9016.47369
363.0,2217,9058.439365
414.0,2512,9105.895022
420.0,2165,9146.671641
424.0,3004,9202.442551
403.0,2346,9246.07263
376.0,2674,9295.879155
291.0,1533,9324.732008
256.0,1757,9357.533523
210.0,1674,9389.086773
384.0,2231,9431.624393
396.0,2140,9470.773567
302.0,1986,9507.940246
360.0,2019,9537.017499
363.0,2190,9567.492763
339.0,2015,9595.481112
262.0,1814,9620.678343
378.0,1919,9647.30805
383.0,2039,9675.674238
280.0,1709,9699.513118
411.0,2344,9731.564708
328.0,1657,9754.108714
428.0,3083,9796.586395
415.0,2109,9825.808516
383.0,2184,9855.887656
