# {"t_start": 1564702267.762954, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,3.104068
1.0,173,5.098479
0.0,125,6.43534
3.0,246,9.283533
1.0,173,11.178289
1.0,157,12.970443
0.0,129,14.401236
0.0,129,15.819146
6.0,401,20.495838
1.0,178,22.489346
0.0,127,23.890788
0.0,129,25.317186
1.0,153,27.01356
0.0,129,28.399266
0.0,129,29.824641
3.0,251,32.771467
0.0,129,34.193111
0.0,129,35.637739
0.0,123,36.994736
0.0,129,38.420116
0.0,129,39.847268
1.0,173,41.837255
5.0,348,46.014542
6.0,380,50.45985
2.0,198,52.813112
6.0,380,57.381429
1.0,171,59.338348
5.0,350,63.438901
2.0,202,65.821649
2.0,200,68.159203
5.0,350,72.167192
0.0,129,73.546484
0.0,129,74.907188
2.0,200,77.124469
2.0,200,79.381306
1.0,175,81.357339
10.0,457,86.725974
0.0,125,88.111995
2.0,204,90.38111
0.0,127,91.774181
5.0,350,95.841473
2.0,205,98.16352
3.0,230,100.796938
3.0,248,103.592457
0.0,129,104.95148
0.0,127,106.365639
4.0,297,109.721626
1.0,155,111.442461
0.0,127,112.814369
10.0,450,118.160851
0.0,127,120.267951
0.0,125,121.897553
2.0,202,124.648536
3.0,228,127.767853
2.0,202,130.644015
1.0,155,132.662883
5.0,298,136.850842
5.0,331,141.674759
2.0,227,144.879006
2.0,222,148.134855
1.0,159,150.210071
3.0,232,153.463173
2.0,205,156.388188
4.0,264,160.143976
0.0,129,161.864214
9.0,404,167.710812
4.0,321,172.202701
1.0,176,174.634948
4.0,319,179.114519
8.0,372,184.539007
6.0,382,190.161819
13.0,458,196.764981
10.0,538,204.510781
12.0,438,210.890971
13.0,316,215.678424
2.0,187,218.424105
14.0,578,226.830627
10.0,457,233.380427
6.0,386,239.174899
9.0,491,246.290995
14.0,398,251.8366
12.0,475,258.583484
8.0,478,265.390108
4.0,329,269.965582
11.0,525,277.298494
8.0,435,283.444882
9.0,308,287.636189
9.0,476,294.356451
13.0,369,299.637836
15.0,579,307.822805
7.0,407,313.712124
8.0,410,319.499581
11.0,472,326.15752
11.0,373,331.484074
23.0,763,342.245542
17.0,675,351.902097
26.0,759,363.295949
24.0,925,377.664319
21.0,469,385.199291
27.0,695,396.1681
24.0,788,409.046061
17.0,688,419.957092
17.0,622,429.899884
18.0,764,441.815538
15.0,643,452.280053
0.0,129,454.338387
12.0,615,464.048255
16.0,606,473.463005
43.0,1134,491.45839
34.0,760,503.512187
29.0,853,517.838472
62.0,1429,538.828887
41.0,1050,553.951137
32.0,1070,569.05016
26.0,880,582.621005
26.0,880,594.98195
55.0,1308,613.859946
26.0,961,627.483574
17.0,498,634.402315
33.0,773,647.273399
24.0,619,656.155658
66.0,1526,679.043861
18.0,691,688.648553
55.0,1365,708.502277
53.0,1249,726.183335
28.0,582,734.547982
37.0,836,746.145985
32.0,866,760.120038
31.0,932,774.254914
54.0,1246,793.356307
86.0,1541,815.774872
26.0,865,828.404396
26.0,939,842.829202
25.0,808,854.749339
53.0,1193,872.884778
91.0,1456,893.297379
89.0,1492,914.579746
16.0,651,923.680208
56.0,1308,942.105839
58.0,1011,958.275046
57.0,1349,978.961118
64.0,1369,999.183301
54.0,1230,1017.674622
22.0,708,1027.799215
46.0,916,1041.402109
86.0,1338,1060.342506
89.0,1642,1083.748019
71.0,1335,1102.588445
118.0,1737,1127.663581
74.0,1327,1146.377388
86.0,1588,1168.722371
75.0,1525,1189.909905
27.0,841,1201.527934
55.0,1048,1216.005684
249.0,1619,1238.976481
77.0,1384,1258.887937
93.0,1119,1274.40392
82.0,1350,1293.433038
32.0,647,1302.219067
163.0,1072,1317.29937
211.0,1596,1339.957175
51.0,1179,1357.226149
58.0,909,1371.100413
109.0,1540,1392.442703
20.0,600,1400.714111
6.0,303,1404.83791
118.0,1469,1425.551378
52.0,685,1435.512077
104.0,1330,1454.952307
41.0,867,1467.024529
38.0,1005,1481.837319
48.0,1195,1498.755408
47.0,1282,1516.648398
