# {"t_start": 1564702268.287187, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
9.0,408,6.044847
1.0,173,7.997678
2.0,202,10.262783
0.0,127,11.679861
2.0,206,14.074339
2.0,224,16.585607
0.0,127,17.954709
2.0,224,20.520493
0.0,129,21.912792
0.0,129,23.332566
0.0,127,24.735669
0.0,127,26.102448
0.0,127,27.492142
0.0,127,28.881726
2.0,203,31.202709
1.0,175,33.221128
4.0,319,37.046183
0.0,129,38.468786
4.0,297,42.005253
0.0,129,43.419681
0.0,125,44.799242
0.0,127,46.19013
0.0,125,47.535635
0.0,125,48.897515
2.0,185,51.03874
1.0,176,53.114358
0.0,129,54.584904
4.0,299,58.05648
3.0,269,61.261961
2.0,198,63.496206
0.0,129,64.933073
1.0,173,66.937924
0.0,127,68.338104
10.0,432,73.315831
0.0,125,74.617431
5.0,350,78.659825
4.0,278,81.87309
0.0,125,83.213614
0.0,125,84.566324
10.0,452,89.902267
2.0,203,92.186785
0.0,129,93.642767
4.0,297,97.02426
0.0,129,98.418627
2.0,223,100.945952
1.0,173,102.858914
0.0,127,104.224018
3.0,236,106.934444
4.0,319,110.54132
3.0,228,113.154871
8.0,456,119.026091
0.0,129,120.919465
0.0,125,122.55025
6.0,377,127.869286
4.0,298,132.072725
2.0,229,135.250872
5.0,352,140.370823
3.0,228,143.586838
11.0,466,150.404346
2.0,203,153.233461
5.0,350,158.335257
4.0,266,162.075189
2.0,184,164.605903
0.0,127,166.325764
0.0,129,168.053138
5.0,329,172.70716
11.0,460,179.29866
3.0,214,182.317474
7.0,412,188.3458
3.0,252,191.995955
10.0,368,197.195193
7.0,250,200.649437
7.0,250,204.2594
3.0,230,207.491289
5.0,354,212.766638
8.0,279,216.830697
4.0,295,221.129441
7.0,353,226.189536
1.0,177,228.520771
7.0,453,235.217315
6.0,353,240.351018
17.0,398,246.135415
11.0,537,253.708366
19.0,627,262.713885
19.0,696,272.62551
28.0,808,284.105146
14.0,579,292.159512
16.0,502,299.443528
11.0,471,306.075815
8.0,460,312.667747
14.0,618,321.50553
9.0,480,328.371376
24.0,507,335.460581
15.0,651,344.745235
8.0,427,350.798906
24.0,705,361.208592
22.0,709,371.990093
17.0,675,382.941107
25.0,638,393.188734
20.0,670,403.669488
42.0,895,418.207894
23.0,698,429.419499
29.0,862,442.925293
10.0,488,450.836843
19.0,655,461.475091
32.0,882,475.289268
24.0,929,490.002863
15.0,701,501.121413
18.0,694,512.60701
34.0,1077,528.568218
28.0,620,537.871966
52.0,1105,553.886494
37.0,1129,569.884746
28.0,899,583.671238
58.0,1224,601.215435
32.0,777,612.244643
22.0,797,623.553555
35.0,616,632.147307
47.0,959,647.655654
22.0,823,659.836062
35.0,1125,676.268391
34.0,1077,691.734328
59.0,1278,710.36419
52.0,1272,728.503351
36.0,760,739.142044
28.0,860,751.664121
37.0,814,764.79955
69.0,1448,787.317443
17.0,695,797.206038
76.0,1272,815.775642
66.0,1535,839.093144
46.0,1266,857.942367
88.0,1340,877.998154
49.0,1187,894.493843
36.0,736,904.86582
49.0,1073,920.132235
57.0,1361,939.195351
85.0,1332,960.189667
95.0,1449,982.175756
219.0,1128,998.89846
56.0,936,1013.035134
31.0,995,1027.379237
32.0,815,1039.49589
30.0,541,1047.157452
90.0,1449,1067.646431
88.0,1320,1086.348882
54.0,1059,1101.282354
29.0,786,1112.823556
157.0,1731,1137.482826
31.0,981,1151.010575
100.0,1438,1171.179965
60.0,1149,1187.139684
49.0,923,1199.896685
58.0,995,1213.59408
61.0,1259,1231.270995
104.0,1581,1254.083697
71.0,1426,1274.10072
54.0,1037,1288.636307
95.0,1500,1309.5441
96.0,1313,1327.893409
55.0,1320,1346.958119
89.0,1629,1371.630926
46.0,1263,1389.09576
40.0,713,1398.869756
13.0,430,1404.869158
113.0,1684,1428.770587
202.0,1927,1456.924936
78.0,1202,1474.207861
45.0,796,1485.716811
82.0,1085,1501.010301
312.0,1581,1523.322897
265.0,1580,1545.842399
70.0,1249,1564.098341
96.0,1197,1583.156801
47.0,1010,1599.013682
106.0,1384,1620.189653
84.0,1103,1636.414952
119.0,1487,1658.090994
246.0,1636,1681.740645
76.0,1211,1699.351314
111.0,1571,1722.34686
155.0,1577,1745.467722
338.0,1846,1772.502956
123.0,1593,1795.879467
324.0,1612,1818.86095
57.0,1166,1835.047419
190.0,1837,1860.882211
310.0,1651,1884.114642
267.0,1667,1907.509338
110.0,1268,1926.006885
332.0,1589,1949.475404
211.0,1809,1975.135224
290.0,1799,2011.040087
112.0,1339,2039.331148
320.0,1601,2062.437057
104.0,1394,2082.575731
231.0,1558,2105.062537
301.0,1523,2127.1164
259.0,1680,2150.843575
151.0,1545,2174.591852
236.0,1814,2216.215403
56.0,1267,2247.478142
183.0,1914,2294.765994
383.0,1771,2338.293433
409.0,2346,2395.648316
302.0,1978,2444.529445
222.0,1253,2475.474705
132.0,1381,2508.817434
130.0,1431,2543.549832
35.0,976,2567.00457
112.0,1726,2609.002463
37.0,1000,2633.550724
40.0,1071,2659.678336
335.0,1614,2699.468468
291.0,1444,2733.918419
100.0,1656,2773.827195
254.0,1742,2816.569675
255.0,2054,2866.393709
283.0,2168,2918.880147
364.0,1904,2964.380795
415.0,2192,3018.043066
317.0,1748,3060.282914
373.0,2087,3111.492705
0.0,127,3114.516102
48.0,1088,3141.287214
70.0,964,3164.649333
216.0,1398,3198.712774
376.0,1967,3247.622559
51.0,1174,3275.981895
418.0,2526,3337.468749
107.0,1638,3378.250459
398.0,1945,3425.256644
140.0,1738,3467.355202
373.0,1946,3515.35684
50.0,1188,3544.396088
233.0,2064,3595.257582
320.0,1944,3642.115761
324.0,1992,3691.300989
285.0,2578,3753.921854
193.0,1673,3794.409029
214.0,1638,3834.10806
27.0,696,3851.367696
1.0,155,3854.86876
71.0,1289,3886.401462
272.0,1852,3931.794522
241.0,2041,3982.104614
321.0,1718,4024.917
29.0,702,4042.089568
1.0,155,4045.851578
369.0,1679,4085.943376
311.0,1985,4133.410876
305.0,1986,4182.018243
217.0,1805,4226.527589
240.0,1838,4271.749063
140.0,1459,4307.45679
310.0,2155,4349.682358
345.0,1681,4381.038672
443.0,2817,4433.605488
377.0,1999,4471.056074
314.0,1520,4499.117645
351.0,2132,4538.756444
341.0,1751,4571.887879
68.0,1359,4596.871142
326.0,2013,4635.202633
294.0,1879,4670.435376
269.0,1643,4700.663799
404.0,1829,4734.494728
59.0,1045,4753.955148
59.0,1194,4775.967391
384.0,2009,4812.91021
346.0,1627,4843.502554
358.0,2240,4885.085432
314.0,1934,4921.350851
363.0,1916,4957.408834
364.0,2088,4996.152711
260.0,1712,5028.290698
317.0,1947,5065.213025
271.0,2216,5106.691416
375.0,2265,5149.197288
340.0,1863,5183.711018
208.0,1712,5216.196651
0.0,129,5218.612965
2.0,221,5222.68467
23.0,640,5234.684081
379.0,2002,5272.174941
411.0,2126,5312.221887
391.0,2141,5351.863762
342.0,2008,5388.959388
377.0,1993,5426.002894
406.0,1952,5462.99951
393.0,2663,5512.524739
371.0,2066,5551.204621
333.0,1885,5586.268704
371.0,2028,5623.780243
328.0,1848,5658.341395
385.0,3152,5717.632969
313.0,1991,5754.963064
148.0,1410,5781.114039
27.0,779,5795.694018
0.0,123,5797.878675
2.0,224,5802.071973
5.0,331,5808.535503
3.0,235,5812.858571
52.0,1242,5836.170404
388.0,1951,5873.251834
343.0,2060,5911.950631
378.0,2243,5953.866076
306.0,2012,5991.485174
283.0,1838,6025.358085
385.0,2245,6067.240183
33.0,951,6084.827923
0.0,125,6086.988399
49.0,1127,6107.903895
383.0,2251,6150.082825
348.0,1679,6181.472009
57.0,874,6197.829203
419.0,3700,6267.034894
239.0,1729,6299.782402
401.0,2289,6342.569939
23.0,834,6357.981077
264.0,1525,6386.039155
413.0,2592,6434.338124
176.0,1703,6466.493262
117.0,1353,6491.620941
423.0,2330,6535.346844
304.0,1978,6572.307797
1.0,157,6575.061455
332.0,1510,6603.799368
15.0,661,6615.914942
330.0,1613,6645.747326
235.0,1805,6679.261796
345.0,2000,6716.263974
397.0,2053,6754.334714
402.0,2771,6806.09956
341.0,2593,6854.799973
236.0,1073,6874.861344
362.0,2048,6913.34313
176.0,1681,6944.807795
399.0,2318,6987.942726
290.0,2035,7026.025567
401.0,2146,7067.305293
379.0,2084,7106.066922
383.0,1910,7141.856908
86.0,1045,7161.64739
0.0,127,7163.807546
240.0,1905,7199.407699
291.0,2130,7239.35173
368.0,1985,7276.507302
401.0,2452,7322.116375
296.0,1519,7350.853565
383.0,2149,7391.142184
419.0,2521,7438.299193
398.0,2571,7486.295252
363.0,2287,7528.848748
370.0,2053,7566.78785
273.0,1831,7600.639972
190.0,1738,7633.651041
354.0,1888,7668.713697
226.0,1698,7700.60107
424.0,2544,7748.721681
246.0,1518,7777.210927
272.0,1612,7807.311433
386.0,1473,7834.739226
344.0,2031,7872.533696
348.0,2236,7914.147089
321.0,1703,7946.504791
297.0,1564,7975.938718
404.0,2307,8019.269812
334.0,2050,8057.51824
424.0,2303,8100.254853
420.0,2572,8148.318143
408.0,2093,8187.210872
391.0,1931,8222.767855
23.0,777,8237.694594
11.0,271,8242.935179
1.0,157,8245.818706
423.0,2512,8292.654895
417.0,2470,8338.648206
432.0,2631,8388.120557
26.0,768,8402.555178
216.0,1781,8435.839858
397.0,2171,8476.699416
346.0,2008,8514.35662
125.0,1654,8545.221967
321.0,1923,8581.542602
75.0,1008,8600.112465
270.0,1754,8633.94901
17.0,724,8647.810268
374.0,1970,8684.957322
324.0,1780,8718.081734
386.0,1957,8754.972376
342.0,1880,8790.142784
377.0,2040,8828.419501
401.0,2347,8872.390559
412.0,2595,8920.29645
356.0,1469,8947.713936
