# {"t_start": 1564702268.2933853, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,251,4.126853
2.0,201,6.425417
1.0,171,8.351285
2.0,200,10.574298
0.0,127,11.989058
0.0,127,13.415407
0.0,125,14.76003
2.0,200,16.971919
0.0,127,18.390362
1.0,174,20.325617
0.0,127,21.703679
2.0,186,23.817686
4.0,299,27.299077
1.0,173,29.254475
0.0,127,30.65223
0.0,127,32.073644
0.0,123,33.403964
1.0,174,35.428273
9.0,400,40.244488
0.0,125,41.619792
3.0,248,44.508524
12.0,430,49.63385
0.0,125,51.00392
1.0,172,53.04538
0.0,127,54.486678
0.0,127,55.863299
6.0,397,60.62773
0.0,129,62.020596
4.0,299,65.575006
1.0,176,67.583213
9.0,404,72.220718
0.0,127,73.616871
5.0,350,77.64081
2.0,200,79.883498
6.0,396,84.499052
1.0,176,86.522193
0.0,127,87.893174
1.0,175,89.813859
0.0,129,91.224391
2.0,202,93.545653
0.0,129,94.902727
5.0,337,98.846898
2.0,221,101.302333
3.0,250,104.15772
0.0,127,105.544464
2.0,200,107.768638
3.0,250,110.583071
4.0,331,114.41341
1.0,177,116.353408
1.0,155,118.249358
1.0,157,120.835341
9.0,404,126.514047
2.0,202,129.407217
4.0,244,132.789621
8.0,402,138.555609
3.0,246,142.072438
3.0,236,145.42609
0.0,127,147.194843
2.0,218,150.189192
2.0,187,152.745852
5.0,352,157.912271
3.0,216,160.933325
5.0,346,165.894563
0.0,129,167.609283
2.0,222,170.61584
4.0,262,174.369278
15.0,525,181.973563
5.0,348,187.026158
10.0,507,194.481896
3.0,240,197.772006
11.0,472,204.633854
5.0,272,208.475277
19.0,637,218.212777
7.0,248,221.694526
8.0,300,225.986526
13.0,591,234.549377
10.0,434,240.989556
14.0,371,246.40815
2.0,185,248.889406
14.0,649,258.075019
12.0,525,265.579864
23.0,745,276.070877
12.0,522,283.488698
11.0,550,291.166986
8.0,442,297.515719
17.0,486,304.368492
8.0,464,311.000989
