# {"t_start": 1564702268.2863884, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,2.551445
0.0,125,3.93968
1.0,173,5.880232
3.0,246,8.731235
4.0,324,12.527312
0.0,125,13.910993
2.0,219,16.391233
0.0,129,17.791156
1.0,173,19.733278
0.0,129,21.116851
0.0,127,22.493466
5.0,329,26.369793
1.0,174,28.316366
2.0,202,30.640046
7.0,324,34.492139
2.0,182,36.618451
0.0,129,38.044733
0.0,127,39.465219
1.0,178,41.507014
2.0,202,43.842822
0.0,129,45.268751
4.0,297,48.725264
3.0,228,51.37639
0.0,129,52.851082
0.0,127,54.284778
0.0,129,55.71489
2.0,200,57.996881
1.0,155,59.772092
0.0,129,61.215155
2.0,202,63.493197
0.0,127,64.889779
0.0,129,66.350433
1.0,173,68.338097
0.0,129,69.719917
0.0,127,71.013275
2.0,201,73.265537
2.0,202,75.528662
0.0,129,76.914497
7.0,446,82.112915
1.0,172,84.023837
0.0,129,85.482559
11.0,486,91.176444
0.0,129,92.589807
2.0,198,94.835681
9.0,404,99.586427
4.0,297,102.96906
1.0,176,104.904063
2.0,187,107.044477
8.0,374,111.311903
0.0,127,112.69713
1.0,176,114.635556
0.0,129,116.004448
2.0,202,118.60324
1.0,158,121.121923
9.0,404,126.814553
2.0,223,130.008148
2.0,203,132.75058
0.0,125,134.384862
1.0,177,136.799268
4.0,295,141.065818
1.0,176,143.490159
4.0,301,147.952859
2.0,206,150.731198
1.0,157,152.844804
6.0,375,158.342031
4.0,270,162.143556
3.0,233,165.428152
1.0,155,167.537207
1.0,155,169.53555
6.0,380,174.990766
0.0,129,176.647665
10.0,379,182.184232
15.0,526,189.996885
13.0,540,197.777944
6.0,364,202.93925
5.0,297,207.29239
9.0,428,213.68527
5.0,328,218.596084
3.0,236,221.845316
5.0,335,226.644382
6.0,383,232.078372
11.0,577,240.694202
8.0,462,247.465252
16.0,442,253.569135
13.0,552,261.442615
19.0,672,271.029501
16.0,474,277.626423
16.0,539,285.252552
9.0,484,291.96824
13.0,490,299.090445
19.0,609,307.746467
16.0,520,315.25167
9.0,455,321.666088
15.0,603,330.329301
10.0,542,337.864772
13.0,646,347.192773
16.0,627,356.108293
11.0,427,362.504312
16.0,700,373.124274
20.0,783,386.102008
14.0,682,396.66843
12.0,478,404.360235
29.0,877,418.521181
22.0,527,426.92504
27.0,930,441.554392
15.0,672,452.581809
15.0,488,460.377158
15.0,604,469.772552
24.0,841,483.132476
25.0,696,493.990536
25.0,873,508.21604
55.0,1223,526.959772
21.0,650,536.426519
24.0,759,547.734651
