# {"t_start": 1564702268.2709289, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
4.0,299,4.755809
2.0,202,7.030448
3.0,270,10.127365
1.0,157,11.911628
1.0,155,13.675031
6.0,401,18.360697
0.0,125,19.717151
1.0,173,21.637594
2.0,204,23.990783
3.0,250,26.872065
4.0,303,30.434512
0.0,129,31.87262
1.0,173,33.833335
7.0,322,37.676086
0.0,129,39.088203
2.0,198,41.421829
0.0,129,42.836447
1.0,155,44.5908
0.0,127,45.998651
0.0,125,47.330003
4.0,297,50.80933
0.0,129,52.306387
1.0,155,54.061061
5.0,350,58.233993
0.0,129,59.681691
0.0,129,61.132887
5.0,350,65.262645
0.0,125,66.659718
11.0,495,72.431813
2.0,202,74.697737
9.0,404,79.396906
0.0,129,80.789992
1.0,176,82.738279
3.0,248,85.620613
0.0,125,86.998105
2.0,204,89.266668
1.0,155,90.93955
3.0,235,93.710513
3.0,248,96.510878
1.0,177,98.487367
5.0,347,102.479287
0.0,129,103.900596
0.0,129,105.26805
3.0,248,108.100964
0.0,125,109.415487
2.0,200,111.665541
2.0,200,113.901595
5.0,350,118.08398
1.0,175,120.952431
0.0,127,122.62247
4.0,297,126.722007
1.0,176,129.166296
0.0,129,130.909832
2.0,224,133.980353
1.0,176,136.351312
0.0,129,138.10683
2.0,187,140.732802
5.0,350,145.820678
1.0,178,148.400388
10.0,433,154.565283
1.0,155,156.748623
4.0,262,160.442687
11.0,482,167.438233
6.0,374,172.765694
3.0,248,176.149666
18.0,607,185.140349
10.0,454,191.815335
2.0,203,194.636485
1.0,157,196.725803
10.0,528,204.3995
10.0,378,209.812919
7.0,400,215.837807
12.0,503,223.435054
5.0,328,227.922041
8.0,426,234.109998
3.0,237,237.644484
3.0,222,240.706261
9.0,474,247.657346
13.0,644,256.755289
14.0,573,264.93363
12.0,285,268.875921
19.0,555,276.628716
17.0,611,285.295861
14.0,587,293.550713
7.0,427,299.719267
17.0,610,308.373031
10.0,576,316.709478
10.0,449,323.020013
7.0,442,329.338004
14.0,671,338.757199
14.0,535,346.468717
22.0,718,356.762158
26.0,689,367.295038
13.0,635,377.203841
23.0,747,389.561363
16.0,582,398.181685
22.0,802,411.514272
19.0,703,422.693568
29.0,625,432.543293
20.0,623,442.24766
24.0,639,452.785905
31.0,913,467.265129
15.0,732,478.904695
25.0,929,493.500156
38.0,789,506.182258
42.0,1222,525.30884
27.0,932,539.325231
34.0,1025,553.940188
63.0,1229,571.403225
34.0,834,584.229594
31.0,563,592.056465
30.0,980,606.323979
66.0,1374,625.755837
45.0,1045,641.32343
37.0,982,656.666434
53.0,1364,676.939119
27.0,544,684.711519
9.0,434,690.646865
15.0,672,700.454643
