# {"t_start": 1564962897.0635016, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
430.0,653,23.025151
470.0,1036,55.15655
290.0,718,77.086058
260.0,579,95.087422
390.0,594,113.705538
260.0,597,134.001142
280.0,671,157.084822
340.0,765,183.26614
320.0,535,201.634443
470.0,829,229.854895
350.0,760,256.357713
290.0,735,282.155801
260.0,693,306.821859
290.0,474,322.908093
310.0,741,349.587751
150.0,555,368.91345
260.0,609,389.971011
340.0,562,410.131429
290.0,617,431.46826
310.0,691,455.041317
320.0,751,480.713432
190.0,647,502.931975
160.0,494,519.6893
390.0,765,546.86512
290.0,517,565.091544
380.0,826,594.232068
270.0,561,614.554781
390.0,596,635.655682
320.0,526,654.199833
250.0,644,676.595658
470.0,889,708.467352
520.0,801,735.500662
420.0,684,759.408548
360.0,506,776.718499
270.0,548,796.209543
300.0,699,820.604864
210.0,499,837.260048
230.0,375,850.154768
290.0,479,867.996145
340.0,561,887.785688
340.0,495,904.774149
340.0,637,927.514686
200.0,490,944.322888
340.0,594,965.308388
250.0,484,981.77116
370.0,744,1008.254195
280.0,506,1026.15279
380.0,794,1053.470648
390.0,663,1076.487558
250.0,677,1100.631885
450.0,1023,1136.286998
250.0,547,1156.706729
960.0,641,1178.565724
450.0,659,1201.208919
160.0,476,1217.648705
390.0,743,1243.15568
400.0,792,1270.067875
260.0,631,1291.462892
260.0,487,1308.166604
230.0,657,1331.952109
440.0,542,1350.942874
360.0,461,1367.324447
270.0,582,1388.403773
270.0,723,1414.236542
240.0,513,1431.946431
1000.0,1060,1471.044926
310.0,542,1489.659676
400.0,419,1503.79682
320.0,535,1522.511861
440.0,604,1544.434306
270.0,374,1557.21876
310.0,610,1577.947388
400.0,835,1607.505664
380.0,710,1632.292023
890.0,691,1656.79869
330.0,736,1682.563496
390.0,575,1701.586038
710.0,1190,1744.439967
380.0,458,1759.778352
460.0,484,1777.352152
470.0,574,1797.197574
320.0,533,1815.719154
320.0,490,1832.668387
420.0,477,1849.407134
440.0,630,1870.690092
520.0,636,1892.859221
460.0,441,1908.682033
450.0,446,1923.551742
510.0,773,1951.181871
300.0,430,1966.249105
360.0,564,1985.344153
350.0,361,1997.838249
500.0,820,2025.375327
410.0,557,2044.712111
240.0,465,2060.744594
350.0,541,2079.781203
540.0,698,2104.286185
500.0,768,2130.640655
350.0,533,2149.975598
950.0,823,2177.92819
440.0,942,2210.163141
460.0,572,2229.5921
450.0,688,2253.34346
390.0,651,2276.635727
370.0,447,2292.407674
430.0,496,2309.20703
350.0,469,2324.881294
190.0,380,2337.523507
540.0,704,2361.56635
380.0,476,2377.904816
370.0,650,2400.17253
370.0,522,2418.737085
370.0,504,2436.527256
500.0,582,2457.078877
1230.0,1048,2493.716982
940.0,733,2518.89143
240.0,498,2535.943089
540.0,644,2557.783869
460.0,576,2576.74849
1020.0,732,2602.80798
460.0,503,2620.493417
430.0,575,2640.711779
310.0,415,2654.546601
500.0,633,2676.397752
520.0,740,2701.801284
350.0,565,2721.408778
490.0,513,2739.119533
520.0,525,2757.341343
410.0,605,2778.137681
490.0,493,2794.650655
460.0,446,2809.656405
460.0,731,2835.348657
460.0,606,2855.700251
470.0,590,2877.122541
280.0,743,2903.147912
1150.0,888,2934.193295
660.0,742,2958.974336
460.0,376,2971.761942
490.0,727,2996.580631
660.0,722,3021.839607
1850.0,596,3041.518721
1050.0,696,3065.404879
470.0,451,3080.602018
440.0,420,3094.715389
330.0,532,3113.88392
530.0,802,3142.353732
390.0,440,3158.343822
360.0,534,3177.214047
470.0,535,3196.098805
370.0,435,3211.51372
500.0,532,3229.789893
980.0,483,3246.924753
500.0,535,3264.951032
420.0,375,3277.442133
250.0,385,3290.469022
410.0,614,3312.046372
510.0,761,3338.154142
990.0,426,3353.451177
480.0,406,3367.381027
580.0,542,3386.964421
470.0,517,3404.099684
510.0,689,3427.650444
380.0,403,3440.842959
560.0,591,3461.018802
590.0,636,3483.205374
460.0,450,3499.356274
590.0,685,3523.806662
700.0,810,3551.550075
510.0,467,3567.320655
470.0,438,3582.106178
580.0,678,3605.348617
420.0,525,3623.298458
540.0,560,3643.532858
440.0,539,3662.702441
650.0,676,3685.988379
530.0,404,3699.227395
490.0,464,3715.307685
470.0,699,3739.436971
630.0,555,3758.978897
1050.0,848,3787.399136
410.0,454,3803.250155
440.0,391,3816.361511
540.0,955,3849.951585
690.0,666,3873.066231
450.0,453,3888.660176
530.0,399,3902.564434
470.0,483,3919.083463
540.0,411,3933.180599
380.0,450,3948.944503
490.0,550,3967.245184
510.0,711,3991.462072
480.0,595,4011.764659
500.0,485,4028.178788
490.0,495,4045.860354
530.0,579,4066.70157
950.0,608,4087.483091
600.0,669,4110.128367
500.0,677,4132.927615
590.0,569,4152.921999
560.0,434,4167.622528
470.0,597,4187.79713
2030.0,677,4211.275715
960.0,375,4224.236369
1160.0,694,4248.260817
680.0,580,4268.19491
570.0,544,4287.211849
540.0,437,4302.007239
370.0,442,4317.462383
520.0,561,4336.060326
540.0,392,4349.422068
520.0,385,4362.401351
470.0,453,4377.405885
490.0,440,4393.437931
1310.0,1079,4430.546451
440.0,471,4446.669694
510.0,374,4459.720759
930.0,434,4474.442842
510.0,572,4494.144741
450.0,379,4507.718175
420.0,476,4524.169361
590.0,451,4540.239723
470.0,381,4552.831214
510.0,476,4569.37564
560.0,555,4588.693193
450.0,416,4603.344301
540.0,483,4619.126132
590.0,497,4635.929227
550.0,495,4652.20591
540.0,411,4666.888668
570.0,556,4686.776174
500.0,478,4702.749509
400.0,496,4719.565851
480.0,434,4734.28855
550.0,571,4754.805307
490.0,350,4766.642432
470.0,511,4784.297019
530.0,655,4807.151448
600.0,621,4828.429573
580.0,507,4845.808788
470.0,466,4862.040093
550.0,514,4879.141046
530.0,613,4899.662573
620.0,624,4921.072319
520.0,364,4933.60045
490.0,372,4946.207882
570.0,517,4963.738353
480.0,438,4979.465422
570.0,734,5004.584374
610.0,542,5023.19365
600.0,540,5042.462141
480.0,347,5055.120555
660.0,737,5080.016377
590.0,524,5099.078505
640.0,731,5124.343193
570.0,478,5140.681289
520.0,455,5156.548496
500.0,354,5168.342863
490.0,527,5186.64497
600.0,525,5204.667374
530.0,498,5221.577746
590.0,444,5237.349577
550.0,462,5252.157433
610.0,745,5277.366071
500.0,408,5291.225993
510.0,414,5305.699773
560.0,433,5320.308002
520.0,512,5338.37608
530.0,526,5356.06708
590.0,488,5372.521418
770.0,807,5400.238272
610.0,443,5415.349827
570.0,620,5437.084015
490.0,374,5450.13042
600.0,639,5473.276229
530.0,363,5485.778449
460.0,444,5500.949999
450.0,405,5514.839914
490.0,430,5530.362225
480.0,365,5542.929051
500.0,542,5561.662331
590.0,515,5579.524151
540.0,607,5600.560472
540.0,460,5615.953452
470.0,434,5630.987338
470.0,437,5646.017071
630.0,603,5666.562442
540.0,353,5678.935343
460.0,465,5694.831987
520.0,454,5710.211918
590.0,679,5733.519199
560.0,402,5746.973002
520.0,425,5761.424602
450.0,468,5777.462069
510.0,381,5791.188937
600.0,438,5806.51544
580.0,563,5826.093661
650.0,476,5842.510914
920.0,636,5865.268895
640.0,504,5882.82549
580.0,552,5903.582288
590.0,373,5916.420015
590.0,553,5935.518318
590.0,563,5954.625499
720.0,863,5984.566124
660.0,523,6002.869057
590.0,455,6018.348564
640.0,752,6044.423479
670.0,1032,6080.79949
600.0,478,6097.310199
600.0,527,6115.382482
630.0,525,6133.731143
560.0,386,6147.506904
570.0,553,6166.50606
1100.0,699,6190.727
560.0,699,6215.610077
600.0,714,6241.45664
550.0,378,6254.525412
620.0,484,6271.021004
700.0,724,6295.95381
630.0,450,6311.218403
580.0,803,6338.682342
640.0,778,6366.070722
620.0,753,6391.060253
750.0,933,6422.893736
500.0,440,6437.956879
730.0,1507,6491.016858
710.0,516,6508.57171
580.0,385,6521.919817
640.0,532,6539.824919
1130.0,592,6559.953175
630.0,393,6573.914958
620.0,461,6589.523613
650.0,584,6609.071717
640.0,582,6629.758602
650.0,554,6649.21523
600.0,387,6661.62189
600.0,367,6673.837979
570.0,363,6686.128594
670.0,504,6704.147272
700.0,499,6720.365785
590.0,520,6738.490919
670.0,564,6758.965799
1110.0,549,6778.332306
640.0,461,6794.507988
540.0,527,6812.731297
630.0,718,6836.971403
630.0,500,6853.856634
660.0,796,6881.819853
670.0,554,6901.731844
690.0,616,6921.896452
660.0,603,6942.894295
680.0,540,6961.147688
660.0,476,6977.186734
660.0,675,6999.879201
660.0,727,7024.780836
720.0,665,7048.244875
650.0,423,7062.340107
680.0,529,7080.18645
640.0,418,7094.528049
1090.0,510,7112.357546
510.0,509,7129.623365
710.0,575,7149.287911
660.0,397,7163.118674
670.0,497,7180.36293
630.0,517,7198.007795
650.0,458,7213.494289
660.0,417,7227.831012
750.0,548,7246.380399
670.0,496,7263.207169
690.0,716,7287.437107
700.0,608,7307.958993
760.0,796,7335.139558
710.0,513,7352.693032
710.0,543,7371.414028
600.0,464,7387.348128
660.0,406,7400.55277
760.0,793,7428.17336
660.0,734,7453.337312
620.0,586,7472.852452
650.0,415,7486.770848
750.0,733,7511.471335
1090.0,772,7537.300453
640.0,500,7554.308255
650.0,512,7571.874865
730.0,615,7592.966113
670.0,584,7613.522435
670.0,515,7630.496511
600.0,547,7648.764468
650.0,491,7665.441136
680.0,513,7682.897407
670.0,791,7709.552455
640.0,690,7732.953937
720.0,599,7752.22424
2120.0,582,7772.781269
620.0,531,7791.360212
600.0,662,7814.286893
620.0,444,7829.146063
870.0,786,7855.683861
780.0,705,7880.2052
690.0,589,7900.352948
610.0,497,7917.416218
1320.0,1006,7951.406472
740.0,671,7974.33143
700.0,627,7994.922527
710.0,574,8014.376773
610.0,410,8028.046846
700.0,634,8049.203419
1140.0,642,8070.630263
750.0,763,8097.220745
660.0,631,8118.690484
670.0,511,8135.197186
660.0,770,8160.633608
640.0,498,8178.14899
610.0,436,8192.524879
360.0,491,8210.025014
630.0,418,8223.52353
660.0,658,8245.814053
610.0,392,8259.322318
1450.0,1163,8298.810837
760.0,698,8321.871524
690.0,534,8341.308616
710.0,621,8363.02902
660.0,549,8381.785981
740.0,569,8401.287576
1290.0,753,8426.600669
1320.0,915,8457.940618
720.0,536,8476.067226
730.0,615,8497.225255
700.0,539,8515.361801
660.0,575,8534.936464
1240.0,676,8558.416843
660.0,525,8576.01146
730.0,823,8604.922498
650.0,534,8623.04427
610.0,518,8640.989909
670.0,488,8657.549392
590.0,449,8673.028259
660.0,592,8693.825423
760.0,610,8715.448731
630.0,597,8735.843613
670.0,509,8753.569344
600.0,390,8766.951222
700.0,561,8785.129352
710.0,624,8806.568338
740.0,580,8826.266573
840.0,1002,8860.859053
730.0,833,8888.61702
780.0,1490,8938.692199
660.0,472,8954.736026
780.0,628,8975.986213
690.0,527,8993.534515
1260.0,1233,9035.876201
790.0,662,9058.174459
780.0,686,9082.024628
670.0,477,9097.469069
460.0,571,9117.156202
800.0,541,9135.636796
710.0,570,9155.446877
840.0,821,9183.773571
830.0,609,9204.98031
740.0,627,9225.932791
760.0,506,9242.96767
780.0,561,9261.588698
750.0,622,9282.381619
780.0,593,9302.669779
790.0,566,9321.186334
750.0,624,9341.64344
740.0,661,9363.80317
750.0,581,9383.816587
670.0,475,9400.554126
800.0,563,9419.75881
730.0,549,9439.200635
740.0,521,9457.016293
570.0,469,9472.481694
760.0,536,9491.312362
770.0,573,9509.738861
740.0,584,9529.516412
730.0,608,9550.96106
780.0,771,9577.941664
790.0,543,9596.940065
820.0,800,9624.406921
750.0,548,9642.91917
820.0,624,9664.514724
610.0,589,9685.08011
750.0,545,9703.406539
760.0,573,9723.079319
750.0,637,9744.405632
750.0,524,9761.513535
800.0,589,9781.707213
790.0,615,9803.598252
710.0,515,9820.048942
690.0,432,9834.752126
590.0,380,9848.146701
660.0,456,9863.726743
720.0,528,9881.511821
1340.0,1319,9927.302119
840.0,611,9948.795367
800.0,585,9969.444882
820.0,582,9989.398822
640.0,504,10005.796364
670.0,486,10021.165079
800.0,553,10039.590387
790.0,639,10062.189368
780.0,610,10083.923107
750.0,531,10101.928185
750.0,572,10121.242833
750.0,560,10141.411131
760.0,515,10158.420938
780.0,600,10179.007029
790.0,606,10199.190145
840.0,554,10217.505691
780.0,517,10235.24013
760.0,597,10255.59226
770.0,530,10273.463344
750.0,524,10291.848732
740.0,655,10313.25888
700.0,446,10327.921029
910.0,867,10357.481664
750.0,537,10375.377567
830.0,733,10400.256569
760.0,555,10418.658723
810.0,745,10444.389038
800.0,580,10463.562622
750.0,546,10481.166927
780.0,605,10500.920944
760.0,713,10523.933223
820.0,800,10550.31609
1250.0,748,10576.757792
730.0,532,10595.226482
810.0,589,10615.066259
730.0,503,10632.141236
800.0,564,10651.469294
720.0,454,10666.089227
810.0,917,10696.017463
