# {"t_start": 1564962898.2715044, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
350.0,709,23.535905
310.0,646,43.236538
170.0,539,59.862656
280.0,444,73.572133
370.0,670,94.353605
280.0,889,123.122581
250.0,670,146.186537
260.0,898,176.761541
250.0,625,198.232729
270.0,602,219.564042
390.0,866,248.944613
390.0,759,275.430972
310.0,627,297.211942
850.0,917,330.072714
870.0,651,352.742101
310.0,644,375.209073
340.0,1000,410.718802
400.0,795,438.057838
280.0,812,466.939992
450.0,681,489.762978
900.0,757,515.320517
260.0,621,536.597939
180.0,596,558.310527
320.0,689,582.46453
490.0,760,609.989354
310.0,545,629.309628
350.0,668,652.942072
300.0,687,676.866938
280.0,525,695.537528
510.0,757,721.916014
280.0,726,746.687665
390.0,551,765.975368
410.0,629,788.02093
230.0,515,805.895801
270.0,504,823.104176
270.0,516,840.409821
340.0,504,858.596679
310.0,609,880.928794
230.0,490,897.414907
180.0,531,916.295692
220.0,628,938.144888
370.0,547,957.337043
320.0,517,975.354241
830.0,699,1000.152234
890.0,835,1029.825639
300.0,655,1052.07148
310.0,609,1073.185729
970.0,937,1106.723607
430.0,668,1129.638387
180.0,602,1151.901708
410.0,585,1172.055956
440.0,619,1193.473066
310.0,521,1211.060852
330.0,546,1229.735696
750.0,808,1257.668399
340.0,461,1273.145447
320.0,497,1289.71637
340.0,479,1306.141386
270.0,736,1332.816764
340.0,524,1351.261758
350.0,514,1369.697605
390.0,1014,1405.865742
230.0,650,1428.913856
300.0,701,1454.220505
220.0,552,1474.598519
260.0,510,1491.972616
320.0,438,1507.348265
400.0,631,1528.985069
240.0,408,1543.912078
300.0,431,1558.683638
380.0,551,1577.457042
370.0,410,1592.24619
350.0,601,1612.691989
350.0,717,1638.12907
310.0,628,1660.173636
320.0,541,1679.042456
350.0,457,1694.371836
400.0,465,1710.350473
460.0,479,1727.747117
450.0,518,1745.567238
410.0,742,1771.74041
420.0,453,1787.63233
410.0,614,1808.419118
340.0,534,1827.452165
400.0,547,1846.562533
500.0,703,1870.336529
400.0,503,1887.771467
420.0,503,1906.072108
440.0,481,1922.047794
440.0,531,1940.983904
280.0,385,1954.191559
380.0,578,1974.515782
410.0,639,1996.478702
420.0,664,2018.644053
330.0,597,2039.292367
610.0,935,2071.976253
310.0,472,2088.51656
630.0,902,2119.808401
280.0,558,2139.388915
240.0,421,2154.429836
260.0,904,2185.348105
250.0,663,2207.786338
250.0,503,2224.500918
460.0,497,2241.809303
610.0,779,2269.415224
460.0,511,2287.682465
430.0,686,2310.908857
340.0,361,2322.940875
500.0,442,2337.601748
470.0,429,2352.207736
380.0,365,2364.572007
390.0,437,2379.771915
460.0,581,2399.557678
490.0,510,2417.660209
500.0,608,2439.440835
1230.0,1017,2474.167401
560.0,765,2501.573827
570.0,497,2518.566118
480.0,441,2533.630707
380.0,590,2553.367271
1020.0,738,2578.387377
360.0,477,2595.454351
470.0,631,2617.506733
450.0,447,2633.062051
520.0,899,2663.864708
440.0,585,2684.488925
320.0,496,2700.974468
530.0,667,2724.378844
400.0,556,2743.393065
380.0,401,2757.345969
970.0,506,2774.923671
370.0,625,2795.605378
410.0,547,2814.154287
350.0,492,2831.434456
380.0,590,2851.270847
460.0,587,2872.567142
200.0,510,2890.218602
380.0,556,2909.977639
570.0,679,2933.500583
510.0,700,2956.887103
550.0,411,2970.792188
950.0,898,3001.737914
370.0,385,3015.07546
440.0,501,3031.805035
1150.0,724,3056.335183
510.0,663,3078.910685
500.0,492,3095.714047
280.0,456,3112.052601
480.0,463,3128.691157
510.0,1012,3165.049127
420.0,483,3182.05073
470.0,436,3197.365874
1050.0,814,3225.691412
620.0,769,3252.574982
470.0,505,3269.961045
420.0,428,3284.361377
520.0,697,3308.43821
510.0,556,3327.126492
530.0,431,3342.448688
500.0,537,3361.528623
500.0,525,3380.369545
450.0,486,3396.604202
430.0,538,3414.678952
370.0,454,3430.087007
560.0,635,3451.638331
590.0,532,3469.519707
490.0,507,3487.513389
620.0,523,3506.601352
420.0,363,3518.927827
440.0,449,3534.84737
490.0,651,3556.960935
580.0,920,3588.613387
530.0,707,3612.524659
510.0,494,3630.117474
360.0,414,3644.623553
420.0,470,3661.374966
470.0,456,3676.823227
560.0,615,3697.576045
410.0,424,3712.379098
540.0,466,3728.372353
520.0,586,3748.690793
540.0,523,3766.363253
430.0,395,3779.7228
500.0,549,3798.733984
480.0,479,3814.787437
290.0,553,3834.159558
460.0,402,3848.205468
510.0,515,3865.717406
520.0,618,3887.300158
610.0,527,3905.828978
530.0,548,3924.211891
560.0,565,3944.265998
620.0,653,3966.240975
