# {"t_start": 1564962898.0747218, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
100.0,374,13.227924
130.0,439,26.751571
250.0,673,47.459195
230.0,530,63.653243
380.0,672,84.152467
250.0,582,102.614894
330.0,755,127.601722
290.0,702,151.76373
240.0,660,173.793355
480.0,816,202.363419
250.0,485,219.328432
340.0,515,236.006665
240.0,780,263.286611
340.0,830,292.648755
380.0,750,318.882713
260.0,575,339.778646
350.0,615,361.150799
270.0,781,388.408829
380.0,911,420.085337
240.0,632,442.260005
360.0,674,466.195743
290.0,766,491.941623
290.0,724,516.503115
420.0,772,543.785384
230.0,438,559.271526
840.0,775,586.52741
420.0,609,608.568393
210.0,338,620.647494
320.0,554,640.344141
390.0,454,655.646359
320.0,532,674.310569
360.0,680,698.338517
310.0,496,715.943306
350.0,557,734.434649
280.0,445,749.807527
440.0,753,775.976324
260.0,477,792.892995
340.0,761,819.516195
240.0,591,839.257124
300.0,638,862.410175
210.0,487,880.107348
330.0,523,897.780363
290.0,611,919.360575
170.0,451,935.203887
270.0,550,954.210783
260.0,458,970.4224
340.0,584,990.747779
390.0,695,1015.11507
300.0,718,1040.801613
340.0,424,1054.988668
340.0,489,1071.793201
440.0,776,1099.389359
920.0,660,1122.969639
140.0,470,1138.790668
410.0,622,1161.416752
500.0,640,1183.410052
390.0,557,1202.307682
270.0,490,1219.282443
320.0,738,1244.932758
380.0,548,1263.789012
280.0,365,1275.375516
400.0,468,1291.431021
250.0,399,1304.769851
250.0,760,1332.283086
310.0,396,1346.036993
300.0,398,1360.169139
330.0,651,1383.67391
270.0,713,1409.155451
320.0,469,1425.716054
460.0,875,1457.106875
220.0,482,1474.881019
220.0,458,1490.401973
300.0,449,1505.791055
340.0,407,1519.752815
620.0,911,1552.548497
600.0,946,1585.559187
380.0,693,1609.523434
310.0,758,1636.194175
330.0,458,1652.514566
410.0,554,1671.746716
410.0,423,1686.183602
310.0,475,1702.008094
540.0,892,1734.282796
390.0,436,1749.184221
310.0,456,1764.661077
490.0,702,1789.971756
410.0,693,1813.775561
470.0,721,1839.043095
500.0,812,1866.891482
560.0,1015,1903.043449
920.0,561,1921.924492
450.0,1026,1958.365999
370.0,899,1989.632526
440.0,652,2011.904526
430.0,721,2036.368888
390.0,588,2056.834743
410.0,545,2075.831485
390.0,464,2091.847126
360.0,606,2112.787829
380.0,408,2126.725899
600.0,599,2148.4576
440.0,881,2178.598642
330.0,647,2200.540053
460.0,802,2227.856194
360.0,456,2243.573216
330.0,562,2262.994404
570.0,958,2297.368547
440.0,550,2315.676809
390.0,566,2334.757371
330.0,473,2350.617204
330.0,423,2365.146232
260.0,555,2384.075473
950.0,552,2403.288943
430.0,1010,2439.553934
490.0,787,2466.194075
