# {"t_start": 1564962897.673863, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
260.0,452,15.893327
240.0,532,32.282824
320.0,556,49.438709
290.0,534,65.841344
360.0,660,85.946581
280.0,744,109.61748
340.0,654,131.523714
230.0,624,152.988845
310.0,725,177.600499
390.0,614,198.724152
290.0,587,219.504544
210.0,523,236.5016
310.0,883,267.59826
290.0,796,295.355534
280.0,562,315.315802
180.0,533,334.692488
310.0,651,357.100975
260.0,924,389.44633
250.0,618,411.343917
200.0,557,430.767773
190.0,447,445.946253
380.0,660,469.135385
380.0,728,493.585946
350.0,627,514.745574
320.0,596,535.01705
230.0,453,551.991421
170.0,548,571.306129
290.0,546,590.344093
290.0,530,609.381029
410.0,724,635.097667
420.0,883,665.91189
430.0,912,698.367719
280.0,361,711.301257
270.0,485,727.712361
470.0,645,749.50322
400.0,507,767.373441
340.0,564,787.225159
350.0,478,803.671994
420.0,675,826.822355
300.0,461,842.31421
330.0,580,863.593201
470.0,1085,901.977018
370.0,666,925.859853
280.0,470,942.035072
330.0,547,961.105197
410.0,712,986.179565
380.0,572,1006.040501
380.0,804,1034.600305
170.0,576,1054.12331
310.0,661,1077.23432
370.0,565,1097.397748
370.0,601,1118.945055
360.0,641,1140.567739
470.0,857,1171.427552
330.0,558,1190.617858
240.0,444,1205.444148
330.0,803,1233.42126
380.0,813,1261.382413
290.0,532,1279.369987
340.0,643,1300.888941
230.0,508,1319.572897
280.0,503,1337.113969
350.0,535,1355.934623
340.0,512,1374.358456
190.0,789,1402.586524
300.0,466,1419.349084
440.0,761,1445.992717
160.0,536,1466.016307
370.0,696,1490.245695
410.0,620,1511.866474
950.0,881,1543.283043
360.0,524,1561.4114
460.0,755,1587.793524
560.0,685,1611.270059
360.0,680,1635.278737
540.0,622,1657.275273
430.0,709,1682.099818
290.0,617,1702.761793
420.0,516,1721.228095
640.0,782,1748.777828
320.0,516,1766.59239
420.0,452,1782.817295
390.0,1096,1821.07844
1150.0,710,1846.005049
240.0,479,1862.266283
460.0,710,1886.550625
500.0,818,1915.364654
480.0,638,1937.848772
610.0,1029,1974.07785
460.0,526,1992.086141
390.0,694,2015.544613
440.0,610,2036.518552
480.0,594,2057.170639
360.0,486,2073.906425
1050.0,929,2106.450574
410.0,599,2126.996389
430.0,812,2156.125392
390.0,780,2182.918201
330.0,471,2198.534618
370.0,617,2219.316755
480.0,776,2246.423237
580.0,768,2273.609605
510.0,591,2294.515442
420.0,459,2309.800186
300.0,637,2331.347308
470.0,608,2351.784325
450.0,660,2374.608788
420.0,518,2392.140406
440.0,460,2408.661255
350.0,592,2429.454723
560.0,571,2449.689679
540.0,841,2478.252409
250.0,359,2491.290214
