# {"t_start": 1564959153.8122087, "env_id": "CentipedeNoFrameskip-v4"} 
r,l,t
830.0,491,4.274847
3003.0,592,8.26888
389.0,457,11.181846
640.0,588,15.105987
2832.0,902,21.107064
797.0,471,24.101348
3513.0,876,29.910091
2722.0,492,33.207752
1605.0,437,35.953782
882.0,699,40.625125
2380.0,743,45.609173
2234.0,633,49.62784
853.0,634,53.877055
210.0,294,55.947073
794.0,491,59.302919
2523.0,871,65.127829
2936.0,763,70.330287
1497.0,644,74.718731
2967.0,726,79.736169
1296.0,746,84.53804
1192.0,679,89.739183
2690.0,762,95.303135
2066.0,911,101.871803
2350.0,603,106.287514
2458.0,699,111.283841
485.0,478,114.318037
4385.0,843,120.020367
2374.0,907,126.1472
3829.0,1165,134.081892
5346.0,1022,140.961931
2734.0,686,145.445533
1582.0,636,149.773642
3278.0,734,154.816719
2404.0,913,160.827196
1605.0,495,164.030221
3278.0,828,169.680134
4484.0,959,175.932925
2274.0,969,182.451026
550.0,674,186.96311
1584.0,613,191.035097
2380.0,771,196.184945
1471.0,408,198.856981
822.0,464,201.895392
1975.0,493,205.275217
3109.0,1065,212.288735
1000.0,547,216.035298
3398.0,959,222.460528
2050.0,603,226.503785
3701.0,817,232.020576
1184.0,769,237.214516
2756.0,711,241.825367
2305.0,498,245.104649
1200.0,626,249.252094
3759.0,931,255.33128
1385.0,614,259.386358
1494.0,865,265.240864
3174.0,1047,272.385218
1568.0,712,277.074404
1584.0,551,280.888524
1672.0,665,285.399744
1984.0,488,288.637318
2055.0,757,293.466967
1891.0,628,297.730177
3991.0,862,303.625779
3950.0,834,309.172414
898.0,516,312.620706
2731.0,726,317.862021
4109.0,906,324.507526
2293.0,758,329.804701
3005.0,735,334.675776
1146.0,705,339.46727
2220.0,706,344.25258
2789.0,700,349.09094
4147.0,694,353.654806
1096.0,484,356.950451
1254.0,515,360.278789
1176.0,518,363.673995
2697.0,655,368.000112
2802.0,675,372.416336
3195.0,1103,379.72295
1388.0,547,383.277251
3411.0,750,388.258446
1995.0,560,391.90686
2778.0,680,396.332889
2410.0,587,400.263068
2817.0,1047,407.167625
1977.0,536,410.703618
4387.0,871,416.655072
6986.0,1232,424.780487
1078.0,453,427.939952
13861.0,1605,438.741259
3858.0,978,445.349781
3144.0,797,450.653507
899.0,611,454.725053
3710.0,792,460.246201
646.0,382,462.788236
854.0,531,466.786896
2974.0,789,472.669811
1352.0,649,477.438906
4535.0,1000,486.867412
4269.0,732,494.497775
2601.0,502,500.114583
7490.0,1088,511.797535
6891.0,1098,523.345253
3186.0,1015,534.304176
1476.0,532,540.02215
911.0,523,545.451457
3216.0,899,555.247277
3804.0,981,566.041645
1985.0,442,570.746032
2082.0,586,577.759671
3508.0,911,588.106923
3583.0,811,596.734021
3326.0,711,604.057889
5284.0,1096,615.746368
3286.0,865,625.015477
1905.0,561,630.888272
2457.0,763,639.046475
2537.0,909,648.829662
1976.0,563,654.611013
1660.0,487,659.723293
1285.0,574,665.676755
3705.0,679,673.428377
2241.0,581,679.532833
4239.0,882,689.074935
6555.0,1125,701.129916
2385.0,483,706.110771
2313.0,701,713.683385
3370.0,725,721.306977
1395.0,615,727.83874
1016.0,454,732.690813
1196.0,490,737.622574
4228.0,1297,751.242
5810.0,810,759.825183
2470.0,817,768.392391
2199.0,725,776.165027
6593.0,983,786.448111
2382.0,608,792.775224
2086.0,635,799.496832
2612.0,557,805.288024
4251.0,979,815.832927
1997.0,511,821.19159
1300.0,543,826.860892
1606.0,608,833.080688
1682.0,528,838.838866
3889.0,659,845.719274
4290.0,1106,857.273747
2772.0,592,863.587812
6319.0,1476,879.120559
1193.0,537,884.798366
1167.0,566,890.820858
3426.0,872,899.817154
5607.0,832,908.700007
1960.0,784,916.898877
4758.0,931,926.798593
1545.0,483,931.839514
2599.0,637,938.341819
2565.0,760,946.353451
3313.0,775,954.493438
5018.0,1063,965.557453
1976.0,544,971.127725
3213.0,667,978.167192
790.0,540,983.845868
1982.0,607,990.322814
5258.0,1036,1001.445675
759.0,460,1006.411856
876.0,470,1011.102094
764.0,473,1016.16835
3799.0,793,1024.646322
3966.0,820,1033.170085
1603.0,487,1038.254356
2699.0,761,1046.349897
3079.0,584,1052.466474
1575.0,602,1058.856078
1108.0,594,1065.16328
4509.0,677,1072.040833
2277.0,718,1079.605882
914.0,457,1084.483062
619.0,375,1088.43614
1923.0,373,1092.339661
678.0,449,1097.045514
3023.0,993,1107.746907
1780.0,490,1112.961073
2205.0,555,1118.708797
6707.0,1556,1135.127281
4384.0,803,1143.620669
2013.0,425,1148.283663
1012.0,417,1152.890013
1576.0,562,1158.916179
1703.0,575,1164.851377
2666.0,606,1172.715861
3995.0,774,1181.447693
3292.0,990,1192.938488
3168.0,697,1200.491727
4654.0,958,1211.529017
2282.0,588,1218.19901
5839.0,1095,1229.960537
3561.0,1081,1242.150294
2031.0,720,1250.868518
2785.0,562,1257.053158
1316.0,446,1261.980543
1987.0,629,1268.641709
754.0,441,1273.340643
531.0,502,1278.700689
1201.0,329,1282.329946
1591.0,477,1287.486619
3779.0,1422,1302.903975
2273.0,639,1309.936142
1756.0,682,1317.493017
3507.0,665,1324.73501
4760.0,926,1334.92402
4122.0,1082,1346.38483
984.0,402,1350.917747
3860.0,959,1361.026309
2202.0,627,1367.909815
4396.0,917,1377.433199
2186.0,590,1383.428356
4808.0,1217,1397.004534
2369.0,557,1403.172995
1030.0,544,1408.916568
1088.0,620,1415.620356
5071.0,1142,1428.682449
1593.0,494,1435.242844
1495.0,463,1441.406589
2674.0,807,1452.327563
2442.0,901,1464.643731
3910.0,1345,1482.530313
3357.0,950,1495.043854
1387.0,467,1501.511529
2093.0,543,1508.540768
1159.0,481,1514.936019
5532.0,1147,1532.641751
4830.0,1089,1550.132395
4413.0,861,1563.774969
2974.0,688,1575.146701
5234.0,1136,1594.013485
4654.0,1207,1613.443968
3100.0,655,1623.817449
2217.0,627,1633.694165
999.0,496,1641.42437
2002.0,534,1649.835082
4993.0,912,1664.024255
2218.0,571,1673.309627
5322.0,919,1688.382178
5273.0,1234,1708.165167
7525.0,1068,1725.596641
1091.0,459,1732.472755
4463.0,780,1744.18007
4195.0,947,1758.308174
2370.0,662,1768.888024
3858.0,708,1779.562328
1001.0,367,1785.042106
3160.0,835,1797.548977
3101.0,471,1804.730324
2183.0,665,1814.953332
2499.0,664,1824.836289
2394.0,672,1835.339073
544.0,384,1840.961938
2048.0,685,1851.604235
11854.0,1598,1876.148431
3127.0,826,1888.677603
5984.0,1030,1904.418003
3757.0,976,1919.340505
2185.0,523,1927.408958
2798.0,660,1937.274235
1491.0,438,1943.895597
6129.0,1048,1960.270362
3300.0,676,1970.774233
1611.0,529,1979.269166
2196.0,551,1988.131797
2352.0,511,1996.092219
1404.0,520,2003.903156
731.0,345,2009.306952
4116.0,846,2023.130074
2490.0,612,2032.928791
2553.0,1030,2049.201537
2229.0,582,2058.614886
3657.0,672,2069.195829
1328.0,556,2077.32371
3798.0,955,2091.618073
3333.0,597,2100.857241
3333.0,633,2110.595417
1394.0,548,2118.593326
6996.0,1019,2134.900954
3583.0,864,2148.250324
2312.0,708,2159.108173
1301.0,433,2166.034879
3161.0,713,2177.877358
4151.0,898,2192.545373
1997.0,474,2199.643977
2412.0,622,2209.662754
5855.0,1011,2226.154164
3521.0,726,2238.548612
2148.0,632,2249.252464
777.0,454,2256.521502
4996.0,885,2271.171683
6942.0,1102,2289.308306
2708.0,677,2300.229264
2785.0,838,2313.678455
3955.0,1140,2332.263341
2122.0,732,2343.74096
6559.0,1121,2361.744265
2402.0,557,2371.292744
1949.0,597,2381.34351
1287.0,424,2387.862756
2344.0,683,2398.639247
13981.0,1665,2425.575113
3455.0,634,2435.435837
1134.0,582,2444.308023
3068.0,801,2456.716024
1571.0,542,2465.284483
6164.0,833,2479.946218
9357.0,1108,2498.697627
