# {"t_start": 1564959153.9641206, "env_id": "CentipedeNoFrameskip-v4"} 
r,l,t
3828.0,740,5.842091
1868.0,765,10.880674
2325.0,792,16.063716
2805.0,638,20.328411
2525.0,573,24.202636
1821.0,783,29.33307
1551.0,549,32.93543
3768.0,799,38.132614
1789.0,569,41.757559
1385.0,443,44.791292
3070.0,798,50.070574
1623.0,501,53.386319
1979.0,524,56.980093
670.0,655,61.454859
2750.0,629,65.650632
1735.0,720,70.470547
990.0,435,73.542139
4179.0,921,79.790675
7279.0,1295,88.923658
4775.0,1210,97.837846
3321.0,879,104.219624
5970.0,1143,112.274764
3777.0,758,117.301648
1887.0,556,120.97655
782.0,396,123.566743
2576.0,585,127.705687
301.0,491,130.866855
2753.0,708,135.723824
750.0,809,141.101861
3714.0,1237,149.476262
1895.0,714,154.241216
4631.0,1082,161.545045
1450.0,538,165.115939
7779.0,1239,173.29343
2447.0,698,178.017662
1834.0,716,182.656471
1614.0,678,187.350662
3580.0,1164,195.074306
2269.0,435,197.84863
464.0,385,200.516977
5896.0,1294,209.212994
4312.0,1333,218.035293
2517.0,598,222.15895
2464.0,808,227.508012
1808.0,650,231.94338
2596.0,774,237.16469
1669.0,457,240.24311
4444.0,925,246.305668
1961.0,634,250.471269
7042.0,1415,259.821301
3638.0,1208,267.941944
1531.0,571,271.748925
3584.0,639,276.039759
4419.0,907,282.159547
1861.0,904,288.232829
1489.0,436,291.178092
1067.0,546,294.787309
3547.0,986,301.495419
3151.0,997,308.10434
3141.0,769,313.305236
1492.0,828,319.426486
3965.0,1074,327.103341
7024.0,1283,335.862401
990.0,383,338.418641
4676.0,878,344.500032
4457.0,960,350.885528
1629.0,462,354.049243
3079.0,684,358.52736
3068.0,723,363.324232
2778.0,804,368.640009
4042.0,1027,375.441015
3071.0,815,380.725497
11750.0,1418,390.074898
2989.0,680,394.518144
1468.0,528,397.957153
5529.0,1033,404.777156
1706.0,665,409.199141
2442.0,633,413.472282
1974.0,632,417.710919
4591.0,830,423.367911
3888.0,960,429.803249
5292.0,1035,436.777077
2249.0,775,442.016531
3955.0,807,447.310697
2692.0,610,451.429524
2350.0,788,456.764823
2787.0,605,460.984359
3919.0,788,466.767435
1206.0,564,470.899076
5208.0,1007,478.377253
5913.0,944,487.544438
3100.0,693,495.023569
909.0,551,501.186681
1148.0,754,509.170958
3247.0,842,518.059699
3940.0,945,528.278572
2060.0,777,536.549668
2012.0,626,543.017726
574.0,354,546.687711
1974.0,669,553.986248
1623.0,452,559.024781
5983.0,1275,573.430058
3680.0,933,583.9831
1085.0,489,589.46835
3563.0,787,597.780117
1689.0,677,604.806331
1294.0,639,611.546036
1982.0,496,616.79932
3888.0,864,625.842691
2096.0,613,632.36214
2738.0,742,640.361145
983.0,621,647.069664
1008.0,554,652.814841
9160.0,1174,665.174285
2080.0,607,671.942825
3396.0,1055,683.388148
2956.0,715,690.950383
7682.0,1397,705.903194
4994.0,959,716.181397
6036.0,1205,729.038405
1942.0,681,736.132009
