# {"t_start": 1564959153.8286972, "env_id": "CentipedeNoFrameskip-v4"} 
r,l,t
1742.0,904,7.012879
2130.0,503,10.339495
2696.0,544,14.014495
1614.0,980,20.435816
1758.0,633,24.638773
957.0,493,27.893897
438.0,412,30.550064
2874.0,1039,37.402429
7995.0,1331,46.174556
4164.0,607,50.24063
1474.0,586,54.202985
3199.0,665,58.824639
3043.0,1319,67.69084
1635.0,735,72.709946
4669.0,746,77.594057
2802.0,592,81.713167
2288.0,689,86.37227
2462.0,780,92.249832
2332.0,766,97.928176
2008.0,696,103.083134
1801.0,748,108.34401
3839.0,670,113.011957
569.0,613,116.90703
1565.0,587,120.902331
1236.0,564,124.626141
1728.0,643,129.071776
8453.0,1609,140.021096
460.0,598,143.862311
1152.0,591,147.832556
1167.0,433,150.786549
2101.0,666,155.250044
1782.0,471,158.381799
2872.0,1241,166.572814
774.0,301,168.716067
3156.0,838,174.195662
2251.0,751,179.190255
2463.0,819,184.588032
2284.0,723,189.482602
1257.0,827,194.906985
2746.0,953,201.462235
1561.0,696,206.113293
1700.0,743,211.036106
3976.0,733,215.949632
4518.0,1119,223.398924
2616.0,543,226.975709
3088.0,666,231.649665
6208.0,1372,240.783123
2069.0,736,245.655996
2997.0,684,250.091008
1970.0,470,253.23034
7814.0,1277,261.690039
1430.0,548,265.333864
3989.0,1078,272.658641
3083.0,731,277.585629
5573.0,1061,284.787607
821.0,658,289.115984
2375.0,756,294.125186
6765.0,949,300.487606
2910.0,747,305.569401
7425.0,1397,315.082294
1683.0,717,320.540381
1935.0,697,325.37677
1579.0,511,328.975051
3542.0,757,334.164082
1929.0,756,339.230408
3909.0,858,345.078335
809.0,398,347.71083
1650.0,534,351.219517
2037.0,614,355.376391
4976.0,1429,364.830806
1995.0,679,369.27557
3991.0,743,374.233679
1589.0,545,377.71593
1805.0,716,382.499274
3751.0,776,387.580549
2789.0,624,391.757396
660.0,509,395.10002
686.0,521,398.49615
5327.0,1055,405.441756
8936.0,1197,413.458029
2790.0,610,417.593442
2613.0,588,421.382986
3809.0,782,426.653848
4972.0,1116,434.292893
1507.0,568,438.037741
4894.0,1040,445.165167
2173.0,777,450.355305
4963.0,1062,457.502707
2065.0,841,463.18809
2390.0,566,467.713758
2056.0,582,471.895724
4557.0,804,477.782766
7587.0,1435,491.972533
3246.0,705,499.837536
3915.0,938,509.779705
3528.0,1084,521.375076
883.0,549,527.271819
2688.0,739,535.191014
2854.0,827,543.91191
2646.0,734,551.736009
8501.0,1329,566.420603
1290.0,523,572.250885
5860.0,1059,584.433753
1168.0,438,589.421049
1612.0,584,595.45413
6557.0,1505,611.430463
2157.0,735,619.073639
2392.0,800,627.775239
1187.0,582,633.759266
5812.0,781,642.159579
5504.0,1040,653.243407
2001.0,681,660.32218
4075.0,911,670.063115
2040.0,767,678.548648
2698.0,601,685.070738
1837.0,643,691.992062
5364.0,1388,706.849642
2730.0,775,715.072409
6144.0,1048,726.265231
4088.0,925,735.977173
4331.0,1029,746.704768
1972.0,609,753.193629
3611.0,660,760.028565
385.0,388,764.038123
8677.0,1270,777.6048
1573.0,424,781.993817
2565.0,693,789.135584
3895.0,815,797.839066
1198.0,478,802.781855
4183.0,842,811.871942
6518.0,1229,824.758091
5992.0,1396,839.530952
1490.0,539,845.109897
833.0,545,850.803312
2382.0,631,857.468972
741.0,519,862.898946
849.0,515,868.358648
2924.0,469,873.397451
2679.0,701,880.587869
5262.0,1079,892.110511
3320.0,892,901.514436
1080.0,455,906.179735
1495.0,440,910.692692
3372.0,906,920.222426
2867.0,631,926.9802
3498.0,718,934.460041
4115.0,1029,945.215812
2092.0,489,950.352315
6080.0,1061,961.458261
2966.0,713,968.702625
1815.0,565,974.755357
1518.0,676,981.904542
2495.0,778,990.151264
1786.0,807,998.758319
4481.0,988,1009.289688
1863.0,609,1015.753088
1380.0,434,1020.315046
2323.0,481,1025.45302
1050.0,452,1030.103975
1400.0,704,1037.339391
1973.0,599,1043.744099
1696.0,514,1049.129185
3216.0,749,1057.136487
1864.0,791,1065.453633
2898.0,461,1070.00567
5066.0,877,1079.340136
2866.0,822,1088.179605
5675.0,1079,1099.618092
3953.0,1427,1114.887969
5701.0,1072,1126.064799
4345.0,893,1135.519884
5323.0,1182,1148.335191
1972.0,738,1156.490662
3197.0,601,1162.844051
1573.0,650,1170.737291
2087.0,498,1176.744383
2982.0,981,1187.550836
2165.0,738,1196.169609
1129.0,445,1200.791632
2280.0,611,1207.686967
2866.0,683,1215.710558
3393.0,988,1226.423973
8647.0,1295,1240.938026
923.0,391,1245.54082
1176.0,574,1252.304289
2657.0,936,1262.783659
1812.0,638,1269.53328
2507.0,669,1276.675322
3069.0,574,1282.776965
2932.0,796,1291.345793
1709.0,770,1299.654651
2543.0,551,1305.875912
3945.0,907,1315.776922
2763.0,758,1324.019675
2747.0,694,1331.746749
2772.0,959,1342.114026
2088.0,614,1348.731305
5741.0,951,1358.708267
2075.0,583,1365.147978
781.0,589,1371.310783
4595.0,1000,1381.717484
2161.0,598,1388.239335
4315.0,982,1399.003748
3011.0,912,1409.005905
2047.0,466,1414.069496
7126.0,1090,1425.995147
1487.0,507,1432.653881
2550.0,586,1440.691453
4191.0,867,1452.290045
2868.0,744,1462.405879
4021.0,682,1471.491743
5056.0,1237,1487.860712
3695.0,791,1498.501376
3003.0,664,1507.278175
1751.0,487,1513.741117
4637.0,802,1525.551439
1856.0,684,1536.834356
900.0,439,1543.62554
2689.0,750,1555.587074
3631.0,689,1566.29379
3330.0,873,1581.205573
1196.0,448,1588.506971
2232.0,772,1601.004104
5324.0,984,1616.786417
2990.0,556,1625.597633
1221.0,569,1634.611925
1850.0,500,1642.16819
1307.0,404,1648.652554
1464.0,568,1657.534192
3600.0,1171,1676.501824
2423.0,704,1687.671445
2416.0,502,1695.373541
1405.0,535,1703.841681
2268.0,579,1713.398269
3554.0,820,1726.748448
1710.0,562,1735.390964
2915.0,763,1746.678482
3898.0,818,1759.131016
1094.0,595,1768.277787
3377.0,574,1777.134168
2791.0,673,1787.217966
3895.0,687,1797.463472
4350.0,1042,1813.375687
3431.0,804,1825.690852
2710.0,593,1834.910619
2395.0,713,1845.945732
6737.0,1186,1863.919568
4236.0,1025,1879.710735
5905.0,1033,1895.612834
5200.0,1240,1914.423594
2768.0,701,1925.175492
2772.0,797,1937.187679
2909.0,681,1947.621251
2615.0,829,1960.505766
2438.0,670,1970.961393
1238.0,545,1979.671099
1887.0,472,1987.418415
2454.0,690,1997.957188
4692.0,926,2012.412401
2479.0,558,2021.472436
1482.0,460,2028.886596
3518.0,1063,2045.832024
1847.0,609,2055.518012
3529.0,757,2067.593443
2168.0,577,2076.171157
2288.0,643,2085.589916
5356.0,1070,2102.296577
1581.0,816,2114.546571
748.0,284,2118.656198
255.0,315,2123.497453
4164.0,792,2136.074021
2591.0,519,2144.040981
3702.0,1150,2162.110201
2182.0,689,2173.503514
793.0,312,2178.395471
2014.0,598,2188.092862
1975.0,525,2196.6202
1189.0,541,2204.781847
7577.0,1239,2225.111379
3988.0,861,2239.628543
4436.0,670,2250.777116
1299.0,464,2258.373856
1169.0,583,2267.965133
3124.0,584,2277.744709
1895.0,457,2284.942304
1234.0,531,2293.866817
2694.0,537,2302.245897
3077.0,673,2313.12579
3950.0,1106,2330.988663
1631.0,581,2340.055429
4930.0,979,2355.49061
1371.0,376,2361.811849
2128.0,500,2370.229034
4237.0,1053,2387.655335
2838.0,712,2398.885034
1806.0,451,2406.207295
2444.0,527,2414.66168
1375.0,407,2421.368546
3590.0,668,2431.752741
13506.0,1460,2454.365079
1273.0,482,2462.133358
786.0,497,2470.078211
2258.0,595,2480.467619
1188.0,499,2489.183261
1382.0,598,2499.141267
2710.0,643,2509.334
894.0,465,2517.049932
4672.0,1035,2534.263072
1314.0,509,2542.563703
976.0,473,2550.86493
4536.0,766,2563.532083
3698.0,577,2572.471804
7135.0,1203,2592.084215
2096.0,514,2600.112566
2585.0,527,2608.324762
8464.0,1485,2631.255358
1787.0,734,2642.320219
3349.0,645,2652.213847
5091.0,822,2664.792381
1902.0,864,2678.190766
1682.0,728,2689.573416
3578.0,765,2701.374741
3914.0,778,2712.92827
1851.0,510,2720.733938
3004.0,735,2732.084235
2290.0,507,2739.967079
4921.0,813,2752.332718
2798.0,601,2761.639482
1505.0,499,2768.908768
2515.0,558,2777.45301
1910.0,668,2787.423889
2015.0,554,2795.686941
1172.0,458,2802.711621
1688.0,528,2810.870224
2606.0,446,2817.624255
553.0,323,2822.6764
2997.0,676,2833.058799
3574.0,420,2839.45488
5208.0,684,2849.963659
5404.0,1195,2868.739951
2831.0,690,2879.363684
3491.0,795,2891.487899
3856.0,969,2906.584562
1728.0,434,2913.246617
2015.0,407,2919.391917
1453.0,424,2925.71118
5544.0,907,2939.874272
1669.0,594,2948.977691
1656.0,498,2956.72139
1354.0,523,2964.519871
3545.0,851,2977.56918
1691.0,442,2984.48849
3201.0,567,2993.109212
1885.0,643,3003.105425
1587.0,396,3009.211787
1276.0,408,3015.09276
2010.0,586,3024.347755
809.0,416,3030.669938
2669.0,1107,3047.577183
1606.0,356,3053.054496
2774.0,851,3066.143781
1579.0,541,3074.422475
2709.0,680,3084.539221
3962.0,869,3097.720497
2490.0,584,3106.69167
1184.0,387,3112.72133
1878.0,441,3119.510158
1095.0,458,3126.249386
3236.0,502,3133.606704
6412.0,1087,3150.264191
799.0,547,3158.349196
2877.0,551,3166.709348
2438.0,414,3173.059606
5353.0,934,3187.579324
5206.0,951,3202.687829
1543.0,504,3210.139184
2820.0,601,3219.133315
2859.0,614,3228.716119
3505.0,670,3238.760327
2104.0,620,3248.240933
1302.0,596,3257.601086
4080.0,1159,3275.363169
5292.0,1231,3294.655311
2711.0,637,3304.277277
703.0,332,3309.439635
1055.0,477,3316.512845
4227.0,813,3329.518453
4487.0,823,3341.947131
4224.0,756,3353.494725
1888.0,416,3359.780404
4716.0,667,3369.988766
7655.0,1094,3386.874713
1959.0,493,3394.286744
1481.0,476,3401.567524
1580.0,494,3409.11823
2790.0,571,3417.635066
4036.0,852,3430.856161
2115.0,552,3439.262421
2223.0,510,3447.017647
775.0,399,3453.178195
2998.0,524,3461.100613
6081.0,1036,3476.805177
5530.0,846,3490.358337
887.0,447,3497.373079
3975.0,954,3512.337008
2085.0,552,3520.792801
3424.0,667,3531.109047
2454.0,589,3540.17019
3511.0,640,3549.786415
1699.0,550,3558.451542
4127.0,688,3569.004568
1889.0,466,3576.058637
3866.0,591,3585.057751
1694.0,636,3594.754092
1987.0,588,3604.069912
4346.0,709,3615.643255
3610.0,1066,3632.56675
7084.0,990,3648.948791
3502.0,624,3658.82529
4219.0,726,3670.193943
1367.0,552,3678.844915
4524.0,847,3691.985909
4158.0,757,3703.830285
1746.0,686,3714.654225
1850.0,574,3723.594937
2302.0,628,3733.120369
1213.0,538,3742.16254
8495.0,948,3758.745339
2588.0,637,3770.214936
