# {"t_start": 1564960676.1019833, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
0.0,1039,29.68579
5.0,4322,142.709591
1.0,1478,181.439899
1.0,1626,223.529399
1.0,3096,302.366858
1.0,1275,335.051721
2.0,2965,410.096875
4.0,3322,496.577259
3.0,3527,588.15122
1.0,1792,633.917979
2.0,2453,699.883675
2.0,2532,769.822782
2.0,2027,823.208697
7.0,3271,910.237922
2.0,2856,987.325362
3.0,2826,1065.022325
1.0,1356,1100.468475
3.0,2988,1177.015096
0.0,2222,1233.970235
2.0,3411,1322.589368
4.0,4820,1447.595317
3.0,3615,1541.368339
1.0,2531,1605.940246
0.0,1962,1657.611904
6.0,2257,1715.822957
0.0,1192,1746.556201
1.0,2690,1816.467286
1.0,1376,1851.402297
6.0,4760,1974.199316
1.0,1375,2010.11998
0.0,1538,2049.95152
1.0,1934,2100.379861
0.0,1498,2140.197549
0.0,2169,2196.517515
6.0,3313,2295.667986
3.0,3231,2401.464353
0.0,1634,2458.340112
1.0,1761,2519.977628
0.0,822,2548.176283
1.0,1941,2615.073489
0.0,2780,2711.079627
2.0,3021,2817.191418
4.0,1813,2880.904939
4.0,2298,2959.624258
3.0,2028,3029.51501
4.0,2543,3118.586662
2.0,2066,3190.246778
2.0,1847,3253.54518
1.0,1168,3293.036367
5.0,3515,3417.215694
1.0,3557,3540.386406
1.0,2150,3614.427897
1.0,2272,3692.79772
2.0,2333,3774.26151
3.0,2627,3868.049907
2.0,1959,3936.799807
3.0,3170,4046.747536
2.0,1722,4105.865645
1.0,1488,4156.785393
2.0,2585,4247.009302
0.0,1252,4289.61723
2.0,2301,4369.888067
0.0,1456,4420.865318
2.0,2983,4524.931659
1.0,2311,4603.772791
1.0,1975,4670.314995
3.0,3211,4781.174356
4.0,3797,4914.320463
0.0,2145,4988.863925
9.0,5239,5170.806393
5.0,2849,5268.919805
0.0,1076,5305.40252
3.0,2172,5382.773498
2.0,2374,5464.677598
3.0,1976,5533.053513
0.0,1276,5577.486736
2.0,3150,5686.630337
0.0,1759,5747.395729
2.0,1553,5801.034055
1.0,3829,5931.122046
1.0,1335,5976.778159
2.0,2412,6059.537182
1.0,2922,6162.558448
1.0,2047,6232.994778
