# {"t_start": 1564960676.771807, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
2.0,2218,60.492634
1.0,749,80.024355
2.0,1674,123.416883
5.0,2727,195.308108
4.0,6156,352.325554
0.0,1682,394.86752
0.0,2134,448.822713
3.0,3026,528.61765
2.0,1312,562.197334
2.0,3482,653.96866
1.0,1550,694.375912
1.0,2772,770.677416
1.0,3929,875.350814
2.0,2656,944.15076
0.0,1866,996.275044
3.0,2155,1055.394712
0.0,1638,1098.893609
3.0,2384,1159.556093
4.0,2226,1217.244064
1.0,1551,1256.793053
0.0,2269,1315.454096
1.0,2327,1376.275496
0.0,2128,1431.134459
3.0,2989,1508.634668
2.0,3885,1608.382493
4.0,2374,1670.435027
0.0,1664,1713.414803
2.0,2217,1770.821393
1.0,2094,1825.151892
1.0,2562,1890.050664
1.0,2435,1952.955398
2.0,3098,2034.108952
7.0,3342,2121.995282
3.0,1486,2160.877362
6.0,2910,2240.082053
5.0,3584,2352.400487
3.0,1535,2405.491878
3.0,2908,2507.517338
1.0,1864,2570.546983
8.0,5508,2762.987203
4.0,2377,2846.595062
2.0,3049,2951.946379
2.0,3375,3069.457346
0.0,1224,3112.101938
2.0,1039,3148.56968
5.0,3494,3268.512597
5.0,2388,3349.443535
3.0,1719,3411.609905
4.0,2583,3501.488775
1.0,1338,3547.649915
3.0,2596,3636.858443
3.0,1734,3696.616439
3.0,1957,3765.375886
1.0,2715,3862.044121
2.0,3407,3980.013787
1.0,2177,4056.09313
2.0,4779,4221.75167
0.0,1631,4278.505872
7.0,3853,4412.963102
4.0,1952,4481.020374
0.0,2375,4563.522013
1.0,2030,4631.186999
3.0,2802,4727.77652
4.0,3142,4837.383723
1.0,1920,4903.67563
3.0,4881,5074.2345
0.0,2630,5164.47158
1.0,2096,5238.541529
0.0,1164,5276.399675
2.0,2434,5362.592755
2.0,2754,5457.974532
3.0,2925,5559.356201
2.0,2010,5629.060196
5.0,4648,5790.988194
4.0,3187,5899.94359
4.0,2996,6002.07908
3.0,4261,6150.540303
4.0,3439,6270.632452
2.0,1712,6329.477453
2.0,2099,6403.710789
2.0,2157,6478.610925
3.0,2277,6557.823324
5.0,2197,6634.251092
1.0,2665,6724.594283
3.0,2670,6817.943085
4.0,1721,6878.254753
3.0,2748,6973.439276
2.0,1777,7034.004431
