# {"t_start": 1564960676.4693837, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
4.0,1919,52.536126
1.0,952,77.614039
0.0,3579,170.931345
7.0,4560,287.996888
2.0,3831,386.278288
3.0,3165,467.263713
3.0,2512,533.441326
1.0,1664,575.9005
6.0,2169,631.539617
0.0,2818,708.18885
4.0,3703,808.522908
2.0,1978,861.187041
2.0,1661,904.525472
3.0,2389,968.802283
2.0,2141,1027.447868
2.0,1977,1080.725076
1.0,2299,1139.787859
3.0,2426,1202.407944
2.0,2702,1271.669936
1.0,3608,1365.912765
0.0,1743,1411.087662
2.0,2760,1482.158352
2.0,1798,1528.81215
6.0,2570,1594.374978
6.0,4292,1706.345818
0.0,1929,1756.160639
1.0,2334,1816.790421
3.0,2434,1878.3626
0.0,933,1901.993974
3.0,3026,1981.084815
3.0,2834,2054.872694
1.0,2419,2118.700623
1.0,3606,2212.482531
0.0,2161,2279.536524
1.0,2812,2368.836035
6.0,3642,2496.510278
1.0,3308,2610.710306
2.0,2821,2708.194024
4.0,2221,2785.690835
2.0,2540,2875.426085
1.0,1755,2935.956303
1.0,2107,3007.959135
2.0,2042,3079.320526
3.0,1966,3148.368683
1.0,2247,3225.955703
0.0,1840,3288.029208
1.0,1774,3348.293223
0.0,1584,3405.242999
1.0,2156,3481.138735
3.0,3516,3602.413342
1.0,2970,3704.870109
1.0,1578,3759.92648
2.0,1999,3831.058645
2.0,1629,3888.528124
1.0,3182,3999.249652
4.0,4021,4139.040267
1.0,1337,4184.091332
0.0,2009,4254.28997
1.0,1546,4307.992745
2.0,2201,4383.957415
0.0,1752,4444.817595
3.0,3262,4558.914892
1.0,2141,4630.869601
5.0,3181,4740.571436
2.0,2154,4815.348738
3.0,3350,4932.7552
4.0,4013,5072.505207
1.0,1858,5135.861017
0.0,1898,5203.353397
4.0,2353,5281.735361
0.0,1765,5344.281026
2.0,2547,5433.333767
2.0,2167,5507.801652
0.0,2636,5599.507072
2.0,2504,5686.645905
1.0,2873,5786.611342
3.0,1963,5853.277221
2.0,2216,5928.166312
2.0,2884,6026.997878
1.0,985,6060.690251
0.0,1675,6120.361427
1.0,2603,6210.177411
2.0,2099,6283.887601
1.0,2262,6362.243404
1.0,2819,6461.083216
1.0,2128,6535.669819
3.0,3364,6651.366842
2.0,2744,6745.290486
3.0,4553,6905.356493
0.0,2137,6979.310898
3.0,3356,7093.982509
1.0,2197,7170.238732
1.0,2477,7253.772913
0.0,818,7281.456201
2.0,2195,7357.921264
3.0,3283,7469.592877
2.0,2741,7563.339337
1.0,3227,7674.798802
0.0,2110,7747.758622
1.0,2713,7841.699047
2.0,2759,7937.959961
1.0,2068,8007.2731
1.0,2464,8091.652697
1.0,2002,8160.066895
4.0,4674,8322.286715
2.0,2549,8411.748737
1.0,1872,8476.939519
3.0,1632,8533.843762
4.0,2725,8626.454962
0.0,1765,8687.832655
3.0,2141,8762.844285
0.0,1779,8825.409236
1.0,1498,8876.217966
4.0,1907,8941.295327
0.0,1343,8987.247655
3.0,3191,9095.7276
1.0,2010,9164.330843
1.0,3959,9301.263188
0.0,879,9331.799714
3.0,2878,9431.535936
0.0,1749,9490.98871
1.0,1320,9536.058031
2.0,3688,9666.080084
1.0,1609,9722.204305
2.0,2138,9796.818179
2.0,2171,9872.251712
2.0,1826,9935.153651
3.0,4840,10105.185292
2.0,1923,10171.822027
3.0,2659,10265.616397
1.0,1783,10327.146829
1.0,2103,10400.310802
2.0,1579,10455.182374
1.0,2496,10542.106025
0.0,1626,10598.212477
2.0,1360,10646.3202
1.0,1974,10714.090263
4.0,3038,10822.586388
1.0,1707,10882.096895
2.0,2124,10955.164754
4.0,2250,11032.849313
1.0,1518,11084.784076
2.0,1923,11151.607867
0.0,1176,11190.922134
1.0,1255,11234.537678
7.0,5522,11425.467818
1.0,1544,11478.508303
2.0,1596,11532.544658
1.0,4205,11678.210858
2.0,2439,11763.879779
0.0,1981,11831.570433
1.0,2386,11912.753342
1.0,1459,11963.239789
1.0,1931,12030.319152
2.0,2379,12112.635882
1.0,1564,12166.393044
3.0,1950,12234.01869
3.0,3850,12366.685519
2.0,1798,12428.570599
1.0,1891,12493.397954
2.0,2842,12589.862216
6.0,3259,12703.744053
0.0,1740,12764.269729
3.0,1947,12830.947129
1.0,1481,12881.798621
1.0,3173,12991.638435
1.0,1924,13057.603926
2.0,2177,13132.792805
0.0,1841,13197.69171
2.0,3435,13317.742383
2.0,1955,13386.615492
1.0,2296,13466.566939
3.0,2176,13540.992972
1.0,1791,13604.863099
1.0,1314,13650.464273
4.0,3408,13767.391542
4.0,2611,13857.777542
4.0,3886,13991.951678
2.0,3025,14097.181147
2.0,3040,14201.032584
2.0,1859,14265.500211
3.0,2719,14360.223288
4.0,2528,14447.579152
2.0,1898,14516.222092
2.0,3123,14623.128041
0.0,2151,14697.901754
1.0,1820,14761.016632
2.0,3440,14879.472816
2.0,3404,14999.084426
3.0,2286,15077.620646
4.0,2905,15179.084609
3.0,2741,15274.262591
2.0,2974,15379.061694
1.0,3141,15488.865787
3.0,3401,15606.781181
0.0,1638,15662.999184
3.0,3933,15783.507657
2.0,1897,15841.385652
2.0,1773,15894.960291
6.0,3345,15997.203492
1.0,2515,16074.488131
2.0,1811,16129.763237
2.0,2926,16219.183393
3.0,2105,16283.760766
1.0,1986,16344.796103
5.0,3322,16445.803538
4.0,2583,16524.215477
5.0,3955,16646.769337
3.0,2064,16709.922107
2.0,2449,16785.780485
3.0,3024,16878.474549
3.0,3064,16973.135949
0.0,840,16998.633523
5.0,2842,17087.383884
2.0,1853,17144.126441
5.0,3331,17248.421258
0.0,1624,17298.135245
0.0,1656,17349.359868
0.0,1635,17399.77535
3.0,3292,17500.629186
2.0,2190,17566.404452
2.0,3852,17683.356797
6.0,2896,17771.311659
4.0,2713,17854.295257
2.0,2458,17929.760461
5.0,2628,18010.328613
1.0,3339,18113.176507
0.0,2343,18183.568771
4.0,2577,18263.037667
1.0,2281,18332.199176
2.0,2149,18397.416239
1.0,1776,18451.712284
1.0,2252,18520.208923
2.0,3326,18622.183543
6.0,3043,18714.582781
2.0,2603,18795.479613
2.0,3308,18896.108676
0.0,1019,18927.144987
1.0,3528,19034.467526
0.0,1592,19083.019118
3.0,2100,19148.402524
0.0,1209,19185.807693
1.0,1486,19232.369676
1.0,1998,19292.905964
2.0,2570,19374.404126
1.0,3052,19467.854645
2.0,3153,19564.655034
0.0,1670,19616.064496
2.0,3408,19719.335899
2.0,3587,19830.625953
2.0,2200,19899.326351
4.0,4317,20027.386238
1.0,1538,20067.215594
1.0,1573,20107.621822
4.0,3212,20190.924465
5.0,4012,20292.839552
