# {"t_start": 1564960676.6568174, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
2.0,3966,106.348081
2.0,3478,198.088437
0.0,1232,228.580299
0.0,1699,271.765962
1.0,1335,305.541711
5.0,5700,451.247928
2.0,1534,491.429861
6.0,3922,593.642164
1.0,1519,632.185418
0.0,1972,685.662398
1.0,2571,756.20119
1.0,1907,807.126123
2.0,2330,869.078284
2.0,3167,951.826532
0.0,2309,1016.346549
4.0,2746,1090.473166
0.0,845,1112.004455
0.0,2278,1170.315959
0.0,997,1195.680986
2.0,1979,1246.378798
3.0,1901,1295.44553
6.0,4291,1407.572746
4.0,2618,1474.825713
2.0,2225,1532.535782
4.0,2881,1606.266754
2.0,1600,1648.001486
2.0,3695,1743.98161
2.0,4230,1853.321042
3.0,3878,1952.971003
3.0,3229,2037.401534
4.0,2731,2109.006518
3.0,1690,2153.668532
4.0,3393,2246.373856
1.0,2767,2332.196355
2.0,1791,2392.95451
3.0,2157,2468.905035
2.0,1682,2527.277023
0.0,1117,2564.707391
5.0,2842,2662.297606
4.0,2199,2740.106862
4.0,3756,2871.973686
2.0,2972,2974.962062
2.0,3239,3087.386112
1.0,1302,3132.846076
0.0,1739,3192.528132
3.0,3481,3311.616906
4.0,3510,3436.503861
2.0,2098,3507.944488
2.0,2199,3583.858182
1.0,1089,3621.58855
1.0,1544,3674.624824
2.0,1559,3728.5375
2.0,1521,3781.609828
0.0,1295,3828.152205
0.0,1988,3898.622347
1.0,2858,3997.573986
3.0,3840,4131.323778
3.0,1971,4198.495112
2.0,1451,4248.960149
4.0,2439,4333.861432
2.0,1729,4393.735674
4.0,3100,4502.605589
0.0,1680,4560.194785
2.0,1530,4611.602528
4.0,2771,4705.951129
1.0,2420,4790.082416
1.0,1682,4848.641707
3.0,3093,4957.256424
3.0,2261,5035.864191
2.0,1976,5103.191777
2.0,1544,5156.283444
5.0,2568,5246.576402
1.0,1694,5302.961663
3.0,2321,5385.788857
2.0,2779,5481.595002
1.0,2918,5583.046751
2.0,2204,5659.310831
3.0,2657,5751.440417
4.0,2763,5847.07325
1.0,2803,5941.468434
6.0,5544,6134.600421
0.0,1483,6185.324151
0.0,1870,6251.054663
3.0,4430,6406.307902
2.0,2912,6506.250646
0.0,2135,6582.686492
1.0,964,6615.73735
3.0,3276,6726.742797
3.0,1704,6785.581563
4.0,1710,6846.120216
2.0,3318,6961.623247
1.0,3746,7090.120711
1.0,2463,7175.664894
2.0,3087,7279.78111
1.0,2736,7375.137014
3.0,2884,7472.907382
4.0,3483,7592.711227
2.0,1224,7635.076929
4.0,3417,7752.946998
0.0,2011,7822.664544
6.0,3623,7948.597346
5.0,2861,8045.198096
4.0,2762,8139.333802
4.0,2755,8234.333462
0.0,2311,8315.08354
2.0,2643,8407.47087
1.0,2670,8501.227503
1.0,1913,8566.623508
1.0,2191,8641.12013
0.0,2163,8715.986492
7.0,5188,8896.842916
0.0,1775,8957.98539
3.0,1891,9021.902593
1.0,3583,9144.346894
1.0,1989,9214.113753
1.0,2616,9303.412485
1.0,1273,9347.074112
2.0,1734,9407.297819
1.0,1961,9475.308656
0.0,2541,9562.801317
1.0,1534,9616.982248
1.0,2714,9711.099113
0.0,1376,9759.811687
2.0,2212,9835.453834
0.0,1949,9903.495271
2.0,2354,9986.004627
1.0,2207,10063.611949
1.0,1345,10110.265887
3.0,2099,10182.843854
3.0,2448,10269.402028
5.0,2286,10348.157175
2.0,1734,10409.006737
1.0,2661,10501.251656
5.0,4614,10662.751473
2.0,2583,10751.887143
0.0,2326,10835.475412
5.0,2843,10933.773167
3.0,2630,11024.625911
1.0,2255,11103.034379
2.0,1271,11146.643452
0.0,1561,11198.997863
1.0,2708,11293.729612
1.0,2395,11376.048316
1.0,2161,11450.536654
1.0,3579,11573.472279
7.0,4600,11732.862319
1.0,1654,11791.442051
0.0,1729,11849.39409
0.0,1826,11911.716175
3.0,1663,11969.181676
3.0,2151,12043.656557
1.0,3481,12164.238078
3.0,1828,12227.174984
2.0,2016,12297.557395
1.0,1484,12347.932379
3.0,2722,12442.06498
3.0,2798,12538.362757
2.0,3447,12655.81353
2.0,4056,12796.881484
7.0,5206,12977.573632
2.0,1585,13031.097273
1.0,1804,13094.944423
1.0,2096,13167.595863
3.0,3203,13278.41766
1.0,3487,13401.68487
2.0,1615,13457.876683
3.0,3608,13583.540921
6.0,5035,13758.405088
1.0,1459,13808.607403
0.0,734,13833.975549
2.0,1495,13884.39186
5.0,2973,13987.583522
5.0,1984,14056.5857
3.0,4129,14198.356965
3.0,3425,14317.390749
4.0,3184,14427.973276
5.0,2886,14530.266872
4.0,3043,14634.968346
3.0,1460,14685.646516
3.0,2953,14787.015718
2.0,2452,14872.013071
2.0,3362,14989.938637
2.0,2161,15064.946867
2.0,4149,15209.01494
4.0,2457,15294.441718
0.0,1016,15330.358651
2.0,981,15364.503044
2.0,3069,15472.280729
1.0,1845,15535.741763
1.0,2674,15629.549758
2.0,1337,15673.54475
0.0,1679,15724.281277
2.0,2425,15798.670781
1.0,1350,15839.81362
2.0,2380,15912.689627
2.0,1728,15965.127968
1.0,2065,16027.408583
1.0,1627,16077.650837
1.0,2457,16152.777434
1.0,3249,16252.729814
4.0,3269,16352.523061
4.0,3320,16453.803263
2.0,3315,16553.832152
1.0,3187,16653.701808
5.0,3182,16751.793292
5.0,2105,16815.975703
0.0,2136,16881.678422
3.0,2690,16964.735427
2.0,1162,17000.269847
0.0,1224,17037.135087
2.0,1196,17074.979445
2.0,2222,17143.800557
4.0,2087,17209.348712
1.0,1864,17266.966646
5.0,3005,17359.902843
3.0,2570,17440.070545
3.0,2795,17524.376373
5.0,3011,17614.861884
2.0,2206,17681.683134
3.0,2975,17772.206196
3.0,3325,17874.113586
0.0,2926,17963.843422
4.0,3151,18060.280471
0.0,953,18089.158149
0.0,1225,18127.136667
0.0,810,18151.230173
0.0,2028,18212.977264
3.0,2178,18280.03653
1.0,2148,18344.84023
0.0,2016,18405.761044
2.0,1188,18442.155688
2.0,3353,18544.271825
3.0,2959,18635.155277
5.0,1621,18684.117476
1.0,3079,18779.721494
2.0,1551,18825.873589
0.0,1626,18874.752355
0.0,1670,18926.720905
0.0,2610,19005.58863
1.0,3091,19101.351053
0.0,2316,19172.995958
1.0,1958,19234.115086
2.0,1746,19287.114352
