# {"t_start": 1564960676.9588678, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
0.0,2135,57.93329
1.0,4096,164.859813
2.0,2832,238.289864
4.0,4827,361.714732
7.0,3011,437.816856
3.0,2953,515.397081
0.0,1945,565.694404
0.0,839,587.24632
2.0,3970,691.907795
2.0,2163,751.728147
1.0,1991,805.19004
2.0,1076,832.489038
1.0,1896,883.936903
1.0,2223,941.156542
0.0,1634,986.737991
1.0,1617,1031.283868
0.0,1583,1073.650631
2.0,2299,1133.447701
1.0,2385,1194.55087
1.0,3010,1271.877982
1.0,2819,1345.477035
5.0,3362,1432.628455
2.0,2739,1503.72406
2.0,1945,1553.993274
3.0,2665,1621.833115
1.0,3805,1721.237371
3.0,2999,1799.401254
0.0,1270,1831.880513
2.0,4154,1937.945414
1.0,2090,1992.691616
0.0,2236,2050.820574
1.0,2066,2105.017742
0.0,2282,2165.28931
2.0,2595,2235.083599
1.0,2043,2299.063063
1.0,3308,2408.192685
2.0,1919,2475.978252
2.0,2933,2576.830668
0.0,4070,2718.530708
0.0,886,2749.429615
3.0,1715,2808.7861
1.0,1918,2876.636004
3.0,1613,2932.17807
1.0,2654,3022.905301
1.0,3364,3141.157554
1.0,1975,3209.385153
4.0,2662,3299.942033
2.0,4087,3444.571504
0.0,2018,3513.359153
0.0,877,3543.782719
4.0,3149,3652.349182
0.0,2489,3738.697665
5.0,4134,3885.549576
2.0,1722,3945.440589
0.0,1192,3986.447019
2.0,2146,4060.983985
1.0,2914,4161.329736
1.0,3334,4277.794689
2.0,2581,4367.11153
0.0,1067,4404.299281
3.0,3298,4519.686083
2.0,2091,4591.576742
3.0,3553,4711.978859
2.0,2273,4791.158839
1.0,917,4822.94133
3.0,2805,4920.56022
1.0,2904,5022.447183
3.0,3151,5130.772922
1.0,2378,5214.758677
2.0,1744,5272.767255
2.0,1452,5322.810448
4.0,2934,5426.090896
2.0,1934,5492.787728
6.0,3851,5626.887663
1.0,2794,5723.78838
3.0,4016,5862.842374
1.0,2158,5935.158794
5.0,4151,6078.099487
2.0,1995,6148.644357
2.0,1222,6190.28
1.0,1677,6249.078467
4.0,1823,6312.396776
2.0,2760,6409.382853
5.0,3093,6516.64904
1.0,1937,6585.113518
0.0,2748,6677.859296
1.0,1480,6728.819444
4.0,2981,6833.866091
2.0,1849,6898.332196
1.0,3420,7015.937909
2.0,2461,7100.34173
1.0,1887,7165.762098
