# {"t_start": 1564960676.3143334, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
1.0,1514,41.758243
6.0,3173,125.382674
3.0,3283,211.447425
1.0,3101,289.706179
3.0,2699,358.956113
4.0,3611,450.755878
3.0,2113,506.524845
0.0,3316,592.436337
1.0,2549,660.145474
2.0,2891,738.025428
5.0,3597,833.719618
0.0,1668,878.766989
3.0,3011,958.359351
2.0,2542,1028.586204
0.0,925,1053.310151
1.0,2145,1110.248813
3.0,4046,1214.213508
1.0,1327,1247.998616
4.0,3202,1331.341409
1.0,1249,1363.585548
1.0,2676,1432.828157
5.0,3375,1520.455112
2.0,3072,1598.866501
2.0,1014,1624.995284
1.0,3219,1709.118368
5.0,3798,1807.881943
3.0,2297,1866.161421
3.0,3123,1946.462794
5.0,2482,2011.687553
4.0,3567,2104.925102
1.0,813,2126.537152
3.0,2344,2187.667329
5.0,4153,2310.286032
1.0,2309,2386.194221
6.0,2440,2472.623771
0.0,1180,2513.119688
3.0,2659,2605.311308
1.0,1959,2671.570628
0.0,2786,2769.636544
2.0,2798,2868.275271
1.0,1797,2930.43361
5.0,2553,3017.804933
2.0,2370,3100.696973
3.0,3242,3213.427225
0.0,3818,3343.581341
4.0,3588,3471.504803
4.0,1955,3538.50695
2.0,1567,3592.500762
3.0,3098,3699.202991
4.0,2134,3773.989638
2.0,3399,3895.194634
6.0,4922,4065.796845
3.0,1557,4120.390856
1.0,1841,4182.638775
1.0,2274,4262.518941
0.0,2532,4350.355027
1.0,1066,4386.861242
1.0,2815,4485.548961
0.0,1974,4553.733537
0.0,1883,4617.249068
2.0,2740,4710.866642
1.0,827,4739.542809
1.0,2004,4808.884147
4.0,4286,4959.431608
6.0,4045,5099.466448
4.0,2758,5196.192436
2.0,1724,5254.840403
0.0,2013,5323.171068
6.0,2863,5424.035645
3.0,2772,5519.379934
8.0,4020,5659.836379
1.0,1632,5716.223668
2.0,1540,5769.612036
0.0,3480,5889.392718
1.0,1529,5940.359388
1.0,1055,5976.245669
3.0,2682,6068.185722
4.0,3179,6179.77849
4.0,3003,6285.112735
1.0,1604,6340.294074
1.0,1883,6406.986619
2.0,2430,6490.933597
1.0,1378,6539.603865
0.0,995,6574.386154
3.0,2252,6650.920597
2.0,2262,6727.995695
1.0,1600,6783.356182
7.0,2927,6886.745634
0.0,863,6915.899907
2.0,1890,6981.691768
2.0,2326,7060.769433
0.0,1808,7123.187386
1.0,2381,7205.850032
1.0,3022,7308.250683
1.0,2359,7389.761724
4.0,2672,7480.559396
0.0,1201,7521.553169
1.0,2038,7591.396415
2.0,3226,7702.503896
0.0,1488,7754.201565
1.0,1950,7821.520284
2.0,1959,7889.298977
2.0,2198,7964.849764
2.0,2856,8061.870769
0.0,2504,8147.692253
5.0,2867,8246.64146
2.0,1229,8290.156469
0.0,914,8320.642668
2.0,2795,8418.41451
3.0,2612,8510.394173
2.0,2980,8611.909436
7.0,3917,8748.356745
