# {"t_start": 1564960676.8992195, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
1.0,2453,66.517123
2.0,2001,118.647846
3.0,2846,193.485033
0.0,2102,246.728091
0.0,2256,303.986324
4.0,2908,378.499321
2.0,2814,449.83341
4.0,2680,520.578135
1.0,2097,574.442864
3.0,3944,678.618574
0.0,1223,711.883436
1.0,2543,780.771683
1.0,2111,836.202922
0.0,1366,873.175544
1.0,3060,953.415983
1.0,1631,998.748891
1.0,1281,1034.155401
1.0,1676,1078.839761
1.0,1722,1123.593554
0.0,2134,1178.187268
4.0,3400,1265.662164
3.0,4548,1384.415476
3.0,2715,1454.109966
4.0,3479,1544.485496
4.0,2230,1601.177717
2.0,1943,1652.115263
1.0,2336,1712.600305
3.0,3428,1801.879524
1.0,2361,1861.861774
2.0,3105,1941.649391
1.0,1345,1976.854445
2.0,2963,2053.99387
3.0,4061,2161.184425
4.0,3085,2245.738783
0.0,1455,2291.483289
3.0,3879,2419.238503
1.0,2634,2511.856019
4.0,3299,2625.76016
2.0,2769,2722.191875
1.0,2641,2814.370495
0.0,1632,2871.597942
2.0,1009,2906.025923
1.0,2023,2976.097962
0.0,1608,3031.026135
3.0,1368,3078.980225
3.0,3801,3211.292128
2.0,2599,3299.714774
3.0,2825,3398.933057
0.0,1888,3465.867167
3.0,2295,3544.532423
2.0,2299,3623.405416
2.0,2330,3704.350567
5.0,3495,3827.930093
0.0,1731,3888.967331
3.0,2355,3970.275706
0.0,1218,4013.58096
3.0,2984,4116.718554
0.0,1732,4175.242571
2.0,2870,4275.912621
0.0,1629,4332.251844
4.0,1948,4399.66592
4.0,2659,4493.477688
0.0,1852,4556.704869
0.0,1720,4614.628712
2.0,2203,4690.141459
0.0,1575,4744.070065
2.0,1286,4788.603492
2.0,5137,4968.647931
4.0,2299,5048.777275
3.0,2578,5136.89736
3.0,2340,5219.590303
3.0,2414,5300.480556
5.0,3399,5420.33773
2.0,2211,5496.312044
0.0,2138,5571.171857
2.0,3254,5684.070029
6.0,3439,5803.149721
3.0,1734,5862.996211
