# {"t_start": 1564960676.6413343, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
0.0,2050,55.876122
3.0,2055,109.801103
2.0,1629,151.606185
0.0,1554,193.132535
2.0,2546,257.910482
2.0,2600,324.045604
2.0,2932,398.622639
0.0,2014,449.777793
4.0,3752,548.676266
0.0,1987,599.641407
0.0,841,620.894279
1.0,2309,682.737729
1.0,2314,746.225553
3.0,2142,803.69698
1.0,1599,845.412851
1.0,1844,894.567884
1.0,1839,941.912729
1.0,2689,1016.847483
2.0,2033,1071.762172
1.0,3019,1149.79951
2.0,2011,1201.726528
2.0,2413,1263.652973
1.0,1553,1303.55815
1.0,2172,1360.475722
3.0,2206,1417.696165
0.0,854,1439.193898
2.0,1575,1479.881095
0.0,1128,1509.197772
3.0,2642,1577.049006
4.0,3437,1666.352684
0.0,1766,1711.793385
8.0,4967,1840.867343
1.0,2597,1906.506889
0.0,1473,1944.528317
1.0,2793,2017.841427
3.0,2394,2079.73111
3.0,2589,2148.56133
1.0,3672,2249.09585
2.0,3638,2364.242259
2.0,1606,2419.823224
3.0,2067,2492.712098
2.0,1319,2538.241117
1.0,1175,2578.052149
2.0,4694,2741.646728
2.0,2065,2813.556213
1.0,1344,2861.185363
4.0,3532,2983.231097
4.0,2742,3078.385987
0.0,1821,3142.088919
2.0,2239,3219.268401
2.0,2056,3289.230606
2.0,1589,3343.00861
2.0,1562,3399.004622
1.0,1196,3441.91306
5.0,2265,3519.08707
1.0,948,3552.68612
3.0,3293,3666.03095
4.0,2431,3749.650786
1.0,2340,3833.57203
1.0,1815,3897.839881
1.0,1227,3940.401392
2.0,1247,3982.520978
4.0,2545,4070.738509
1.0,1693,4130.094402
5.0,3176,4240.177243
2.0,1920,4306.516269
2.0,1609,4361.856229
0.0,2100,4435.387143
2.0,2174,4511.597998
1.0,2659,4602.380064
1.0,3665,4727.670762
0.0,1228,4769.873442
4.0,4931,4942.932379
2.0,1884,5008.012333
3.0,2875,5107.152053
8.0,4126,5251.24839
1.0,2764,5346.442684
1.0,2584,5436.667747
6.0,2002,5505.257111
5.0,4378,5657.863269
5.0,4135,5801.378401
0.0,1137,5840.523003
4.0,3983,5975.656862
0.0,1235,6018.24561
0.0,1222,6059.59105
0.0,1506,6112.809641
4.0,1843,6176.734967
