# {"t_start": 1564960675.5284564, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
2.0,1612,45.133335
3.0,2849,120.205982
0.0,1875,168.785933
7.0,3652,263.052481
4.0,2473,326.089975
3.0,3034,403.125527
0.0,1005,428.484809
1.0,2087,482.812121
6.0,3876,583.84989
1.0,3327,672.068488
4.0,4800,802.190318
2.0,1615,844.170641
1.0,3166,927.802721
0.0,1139,958.341387
1.0,3245,1047.827198
0.0,1563,1089.665071
1.0,2623,1156.766349
2.0,3602,1249.651958
3.0,2812,1322.69632
3.0,1955,1373.614142
0.0,1179,1404.252385
2.0,2776,1475.371914
4.0,4271,1585.621886
4.0,2604,1653.435889
5.0,3980,1756.747948
8.0,4790,1879.82998
2.0,2147,1934.950479
2.0,1849,1983.470036
0.0,1630,2025.73392
2.0,1689,2069.380759
1.0,2279,2130.028009
4.0,2314,2190.465875
6.0,3635,2298.087974
2.0,2843,2390.498798
3.0,2965,2494.806155
0.0,2753,2589.776157
1.0,1321,2634.717031
1.0,1666,2692.09399
0.0,3277,2807.429987
1.0,3657,2935.28132
3.0,3968,3072.924267
1.0,1877,3138.45004
2.0,1882,3203.551373
3.0,4420,3354.290848
2.0,1920,3424.196372
2.0,4546,3581.292953
3.0,4594,3740.338547
3.0,2303,3822.505312
0.0,1713,3882.538095
0.0,1262,3927.580634
3.0,1498,3977.835343
3.0,1989,4047.636939
3.0,2748,4142.499304
1.0,1869,4206.15008
1.0,1197,4248.574614
3.0,2638,4340.040123
2.0,1373,4387.348824
5.0,4204,4534.545952
2.0,3238,4644.21288
1.0,1509,4696.024242
1.0,2535,4783.360772
5.0,3699,4913.144695
2.0,2621,5004.695955
1.0,1662,5062.621779
4.0,3091,5168.988339
4.0,2943,5270.265376
3.0,2832,5370.254915
2.0,1670,5427.406949
1.0,2603,5516.952356
1.0,2934,5619.684946
2.0,5269,5802.597841
2.0,3526,5922.41284
5.0,5405,6110.074811
0.0,1266,6153.879563
1.0,1847,6217.300365
1.0,2448,6302.982239
5.0,3250,6417.1913
3.0,3066,6523.686918
1.0,2210,6601.77448
3.0,2948,6701.834234
0.0,1946,6768.294765
4.0,2419,6853.237615
