# {"t_start": 1564960676.184928, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
0.0,3482,94.442322
2.0,1907,143.372699
2.0,2603,212.137223
1.0,2332,270.923364
3.0,2140,325.498896
6.0,3468,413.559931
1.0,3231,497.929101
6.0,2817,570.806439
1.0,1742,615.889471
0.0,1639,660.027012
5.0,3575,756.921913
0.0,2784,830.017751
1.0,2668,901.56182
0.0,2808,977.185061
6.0,3860,1082.311073
0.0,2679,1151.075819
4.0,2688,1220.609579
2.0,2165,1275.962773
3.0,2082,1330.351744
0.0,1382,1366.150636
3.0,2418,1428.714571
0.0,703,1446.443169
2.0,1561,1486.879017
0.0,1510,1525.957393
0.0,1200,1556.894114
3.0,2286,1615.073495
1.0,1948,1666.030813
2.0,1660,1708.91912
2.0,2831,1782.336684
1.0,1613,1824.057524
2.0,2461,1886.451982
0.0,1994,1937.723628
1.0,1868,1986.792289
2.0,2314,2046.809689
2.0,2040,2100.079449
1.0,2699,2171.545882
2.0,1559,2211.237153
2.0,2284,2281.781268
2.0,1690,2333.268215
0.0,726,2357.110519
2.0,2287,2437.198623
4.0,2564,2526.48974
1.0,2046,2596.949936
1.0,2105,2668.507091
0.0,1371,2716.914673
5.0,3043,2823.913948
2.0,3468,2944.417599
2.0,1340,2990.471073
1.0,1549,3043.58991
0.0,3465,3165.073968
2.0,1911,3231.150454
5.0,3236,3340.564746
1.0,1528,3395.315758
0.0,2046,3468.063889
1.0,3444,3585.965677
4.0,4343,3736.957454
6.0,3656,3867.125242
5.0,4348,4019.68738
3.0,2538,4106.522116
1.0,3043,4211.575602
2.0,2678,4304.97004
0.0,1291,4349.571766
3.0,2888,4450.091379
0.0,1650,4508.210911
0.0,841,4536.61927
1.0,2694,4628.036427
1.0,1084,4664.866191
0.0,988,4698.390081
6.0,5182,4878.608387
4.0,2154,4954.70395
4.0,3085,5062.191247
0.0,2679,5153.641606
3.0,3277,5267.284087
1.0,4589,5427.662594
5.0,3495,5549.065897
2.0,2977,5652.17129
2.0,2556,5740.841641
3.0,3507,5862.13032
0.0,957,5894.79853
3.0,3635,6018.525642
4.0,2286,6097.872283
2.0,1572,6152.725311
7.0,3811,6285.798694
1.0,2275,6365.058126
2.0,2045,6436.199244
2.0,2572,6526.217079
2.0,1857,6591.59698
4.0,2504,6675.587635
1.0,1870,6740.208134
0.0,1732,6800.952816
2.0,1722,6861.095111
0.0,948,6893.904207
4.0,1942,6961.245134
4.0,2865,7059.075064
1.0,3184,7169.588388
2.0,2102,7240.976123
3.0,2829,7338.40829
1.0,2111,7410.018328
2.0,3123,7516.978449
3.0,1987,7585.670384
6.0,3207,7695.790429
1.0,4171,7840.044102
1.0,1903,7906.239109
1.0,1552,7959.549289
2.0,3567,8080.934806
1.0,2060,8151.399871
0.0,979,8186.088543
0.0,1268,8227.999846
3.0,1842,8293.164406
2.0,1738,8352.895276
2.0,3243,8466.758428
1.0,1368,8514.329801
2.0,2632,8603.690891
1.0,1565,8657.312113
1.0,3637,8785.159151
3.0,1834,8849.311854
2.0,1789,8909.456812
1.0,1560,8963.194186
3.0,3274,9074.833234
1.0,2577,9162.672763
1.0,3159,9272.840148
4.0,4582,9431.225
6.0,4166,9575.272432
1.0,2255,9654.71732
0.0,1668,9712.355175
4.0,2493,9799.895089
4.0,3285,9913.404689
2.0,2535,10002.581482
1.0,2576,10092.595617
0.0,1484,10143.920704
2.0,3985,10284.712873
2.0,2812,10381.565727
5.0,3610,10507.362056
2.0,2422,10591.805735
1.0,1625,10649.183348
2.0,2971,10751.490978
3.0,3276,10868.388406
1.0,1626,10924.125257
1.0,2773,11020.129691
0.0,2248,11097.990975
1.0,2353,11178.646966
1.0,2220,11254.773273
1.0,1995,11323.521517
2.0,1491,11375.323691
1.0,1729,11434.83938
2.0,4381,11586.302846
2.0,2462,11670.662688
0.0,1308,11715.371226
4.0,3245,11828.289726
5.0,4809,11993.568167
2.0,2639,12086.172054
1.0,1745,12145.567617
2.0,2291,12224.177036
4.0,2063,12296.585747
5.0,3475,12415.719805
1.0,1095,12453.323107
4.0,2422,12536.988161
1.0,2032,12605.094113
1.0,2041,12676.467163
1.0,1631,12732.732465
1.0,2736,12827.567523
2.0,1582,12881.924902
1.0,1246,12924.907602
4.0,2432,13008.848582
2.0,1629,13064.745758
4.0,2960,13168.434498
3.0,3534,13291.079681
1.0,1873,13356.854415
1.0,1254,13401.079407
3.0,3052,13506.964494
1.0,1001,13540.80661
1.0,1926,13609.589339
2.0,2162,13684.879511
4.0,2883,13783.801899
3.0,2425,13867.228192
1.0,2376,13948.902415
4.0,2197,14024.979065
0.0,2433,14108.891637
2.0,2259,14185.90633
1.0,1264,14229.660566
0.0,1175,14270.716754
2.0,2889,14370.805375
4.0,2762,14467.896766
5.0,4137,14611.126721
2.0,4080,14753.305795
1.0,1509,14804.76407
2.0,3277,14920.035809
7.0,3243,15032.573216
0.0,2190,15108.416854
