# {"t_start": 1564960676.0916138, "env_id": "RobotankNoFrameskip-v4"} 
r,l,t
2.0,3444,93.495509
0.0,1031,120.013732
4.0,2610,188.352588
1.0,2878,261.81554
1.0,1282,294.211685
2.0,2792,365.596613
1.0,1594,405.794052
3.0,2110,460.084213
5.0,3442,550.540265
1.0,1815,597.019065
0.0,1136,625.653572
1.0,1681,671.648015
3.0,2456,737.922113
7.0,3765,838.271378
5.0,3028,918.402464
2.0,1583,961.159538
0.0,1517,1002.632178
2.0,2470,1070.252436
3.0,2303,1130.129641
0.0,2436,1192.403923
3.0,2933,1267.859005
2.0,2120,1323.113871
2.0,2066,1376.878201
2.0,1929,1426.656409
0.0,1374,1461.479897
5.0,3171,1544.080895
4.0,3258,1627.745923
1.0,1624,1670.287762
0.0,1665,1713.163692
0.0,910,1736.690001
2.0,1882,1785.437866
0.0,2188,1841.923204
0.0,1483,1878.982381
1.0,3734,1976.030692
3.0,3492,2066.885382
1.0,2321,2128.551265
1.0,1717,2173.584985
5.0,3653,2278.593725
1.0,2219,2347.194129
1.0,1201,2388.094463
1.0,1376,2436.73997
2.0,1244,2480.226687
1.0,1769,2541.199303
1.0,2427,2624.923898
4.0,2370,2706.651032
2.0,1803,2769.760649
2.0,2484,2857.319864
5.0,3872,2991.259403
0.0,1227,3033.024695
3.0,2369,3116.040696
0.0,2818,3213.908973
2.0,2680,3304.854796
1.0,1531,3357.631386
0.0,2321,3441.273811
2.0,1886,3505.720293
2.0,1581,3560.643017
3.0,4209,3705.938602
3.0,3538,3831.073235
0.0,1761,3893.252
0.0,2277,3971.697475
3.0,2385,4054.878292
1.0,952,4087.270919
3.0,2455,4171.816058
2.0,2198,4248.730665
5.0,4091,4391.116762
2.0,1754,4452.030228
3.0,3276,4566.599872
1.0,1343,4611.277144
3.0,3237,4721.958471
0.0,1085,4759.251191
0.0,3025,4864.833544
2.0,2193,4942.017034
1.0,2157,5016.894719
4.0,3246,5128.608746
3.0,2417,5213.794629
4.0,3293,5325.8414
3.0,3505,5449.118064
3.0,5678,5646.116313
0.0,1487,5697.521156
3.0,2712,5792.1983
6.0,4278,5937.39073
1.0,3360,6052.948158
0.0,924,6084.703247
1.0,1605,6141.761573
5.0,2066,6212.933374
2.0,3672,6341.106306
2.0,3282,6456.184837
3.0,2670,6549.848126
4.0,1971,6618.634498
2.0,1551,6669.554908
0.0,1052,6706.584004
3.0,2015,6775.013217
3.0,2538,6864.811971
2.0,3890,7000.04545
2.0,2650,7090.541038
10.0,4934,7259.342028
0.0,1875,7324.728663
2.0,3404,7441.525442
2.0,3037,7545.374795
3.0,2846,7643.361609
2.0,1978,7710.560659
2.0,2047,7781.694441
1.0,3409,7900.13693
2.0,2825,7996.497376
1.0,1624,8052.068187
3.0,2329,8131.049877
2.0,1692,8190.966674
4.0,3698,8318.400776
0.0,1253,8361.410073
5.0,3366,8479.654459
2.0,2397,8562.445205
1.0,1947,8628.532346
3.0,3876,8764.477525
1.0,1077,8802.256753
0.0,3504,8921.972086
3.0,1922,8988.504819
3.0,1707,9046.082255
0.0,2092,9117.747512
4.0,4457,9271.848718
3.0,1500,9323.286512
1.0,1555,9376.566867
3.0,2112,9449.720297
5.0,2203,9524.743431
0.0,2014,9595.396839
2.0,2410,9679.700291
1.0,1082,9717.71698
3.0,4236,9865.453778
2.0,2842,9963.948569
4.0,2641,10057.311409
2.0,2027,10127.978947
1.0,1353,10174.422444
3.0,2391,10258.552737
7.0,4023,10398.661649
4.0,3263,10512.189408
2.0,2667,10604.682893
1.0,1063,10642.800256
1.0,2621,10732.470869
2.0,973,10767.345679
2.0,2581,10859.22206
4.0,3830,10992.839559
2.0,3089,11098.85331
1.0,2254,11176.234948
3.0,2871,11275.842902
4.0,3691,11402.645623
0.0,2297,11481.652631
3.0,2316,11561.270582
4.0,2951,11663.489824
