# {"t_start": 1564963019.921403, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
140.0,554,13.29005
270.0,713,27.880761
220.0,585,40.228868
220.0,803,56.541978
260.0,824,73.517768
290.0,629,86.470758
270.0,550,98.259079
240.0,509,108.58067
220.0,780,125.35768
300.0,564,137.196971
360.0,649,150.947402
210.0,625,163.909566
270.0,805,180.29115
220.0,586,191.783337
460.0,624,204.940337
350.0,688,219.144113
300.0,740,234.533945
380.0,529,245.974
310.0,635,258.570902
340.0,616,271.072802
320.0,637,284.566562
250.0,694,299.240169
350.0,524,310.189265
210.0,534,320.590186
440.0,621,333.593082
330.0,577,345.55423
320.0,582,357.050145
230.0,483,367.064354
360.0,495,376.662241
300.0,533,388.110451
280.0,442,396.670253
320.0,534,407.191841
290.0,650,421.022679
320.0,699,435.161757
300.0,735,451.284557
220.0,727,466.594312
240.0,527,477.32905
900.0,856,494.884307
280.0,575,506.405708
360.0,501,516.981192
280.0,476,526.550925
310.0,497,536.703018
340.0,593,548.762615
270.0,587,560.79853
300.0,493,570.945839
240.0,515,581.49957
340.0,529,592.519167
410.0,604,604.701148
240.0,680,618.474478
310.0,602,630.799343
350.0,619,643.444645
370.0,505,652.844369
290.0,520,663.591364
450.0,730,678.305375
390.0,474,687.985042
360.0,529,698.812157
210.0,498,709.001678
190.0,563,720.521412
490.0,663,734.466749
360.0,498,744.706562
370.0,572,756.385916
470.0,653,769.978269
390.0,531,780.929987
410.0,848,798.726933
490.0,914,818.220593
320.0,513,828.829751
380.0,570,840.117147
420.0,557,851.441258
970.0,883,869.288644
390.0,589,881.041559
450.0,822,897.900219
330.0,501,908.328819
970.0,645,921.076105
470.0,610,933.528641
550.0,963,952.647548
980.0,688,967.652537
510.0,734,982.582929
470.0,619,995.043123
420.0,650,1007.922878
330.0,487,1018.697974
410.0,568,1030.717424
390.0,613,1043.21865
1550.0,823,1059.375679
1030.0,688,1074.020691
470.0,656,1087.963976
420.0,659,1101.412329
510.0,779,1117.31043
1220.0,809,1133.612449
510.0,709,1148.764863
600.0,629,1161.311147
510.0,737,1176.551477
1110.0,906,1195.293376
650.0,741,1210.766718
1520.0,865,1228.250328
610.0,774,1244.284525
670.0,885,1262.87269
420.0,619,1276.273992
640.0,725,1291.731252
500.0,532,1303.238985
520.0,749,1319.02867
1050.0,635,1332.307212
450.0,697,1346.891851
400.0,675,1360.97418
1050.0,811,1376.961575
610.0,846,1394.202107
530.0,630,1407.511262
590.0,635,1421.178866
1070.0,677,1435.542937
1650.0,788,1452.096389
1170.0,932,1471.52779
660.0,766,1486.877184
510.0,670,1500.404085
1930.0,721,1514.688061
540.0,626,1526.905661
390.0,447,1535.48525
600.0,731,1549.545879
1040.0,631,1562.044437
500.0,628,1574.74231
530.0,703,1588.151908
1090.0,638,1600.4177
