# {"t_start": 1564963020.0754166, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
220.0,860,19.493596
210.0,727,34.695886
180.0,625,47.726016
300.0,886,65.82371
210.0,449,74.992753
330.0,580,86.708215
210.0,583,99.262582
160.0,526,110.032805
170.0,603,123.315995
260.0,711,137.726717
250.0,665,151.921834
290.0,507,162.344824
320.0,519,172.856915
320.0,730,187.49524
330.0,685,201.724493
200.0,633,214.826936
290.0,676,228.550561
260.0,480,239.032636
190.0,550,250.503541
350.0,704,264.519114
250.0,503,274.795775
410.0,965,295.406378
300.0,602,307.974201
230.0,577,319.488076
940.0,831,336.511282
300.0,692,350.84939
310.0,527,361.588591
310.0,476,370.82989
300.0,489,380.972574
380.0,481,390.847629
340.0,658,403.844087
310.0,607,416.769813
280.0,721,431.294548
330.0,717,447.089318
310.0,652,460.685119
210.0,470,470.372182
270.0,513,480.74097
330.0,653,494.003054
250.0,716,508.563231
330.0,538,519.781118
460.0,696,534.13463
970.0,1060,556.041797
360.0,592,567.969175
300.0,524,578.794293
340.0,476,588.890632
300.0,582,600.661558
310.0,547,611.762476
300.0,578,623.357193
410.0,573,634.729679
300.0,496,644.875614
340.0,593,656.857172
230.0,534,667.495904
360.0,544,678.281027
310.0,501,688.384151
250.0,619,701.14295
250.0,609,713.707951
340.0,501,724.026927
350.0,531,735.099694
320.0,637,748.311518
350.0,587,760.519359
380.0,633,773.752442
480.0,798,790.219165
300.0,497,800.886057
390.0,527,811.830928
380.0,537,822.974086
970.0,699,837.118076
980.0,714,851.601825
510.0,730,866.433114
410.0,658,879.437098
460.0,645,892.331843
410.0,661,906.601668
420.0,597,918.335518
410.0,727,933.02826
1000.0,1015,953.523269
960.0,635,967.114113
430.0,584,978.955912
520.0,695,992.928471
450.0,725,1007.420421
490.0,667,1021.998894
490.0,666,1035.525958
480.0,610,1048.254233
500.0,649,1060.911779
460.0,657,1074.917799
990.0,603,1087.77039
540.0,565,1099.109143
550.0,828,1116.015289
520.0,553,1127.366791
560.0,732,1142.354766
620.0,740,1158.018411
560.0,532,1168.415288
1060.0,656,1181.993797
520.0,499,1192.403667
670.0,725,1207.534825
440.0,517,1218.024845
530.0,637,1230.853744
540.0,701,1245.2194
630.0,635,1258.809051
410.0,511,1269.831901
1190.0,1231,1296.106602
660.0,839,1313.917935
460.0,622,1327.388695
1060.0,700,1341.619956
540.0,611,1354.415021
720.0,927,1373.253613
4100.0,727,1388.132894
470.0,569,1399.279593
610.0,652,1413.108538
1060.0,742,1429.465475
540.0,601,1441.564247
590.0,656,1455.632474
580.0,678,1470.035876
610.0,811,1486.072888
580.0,850,1503.482305
660.0,873,1520.378342
630.0,653,1533.070885
1580.0,851,1549.537671
960.0,613,1561.715397
560.0,592,1573.506644
550.0,656,1586.085569
600.0,781,1601.124881
360.0,473,1610.948694
540.0,756,1625.346445
1170.0,611,1637.16821
550.0,667,1650.663736
510.0,609,1663.009501
630.0,636,1675.496513
640.0,770,1690.212165
660.0,784,1705.561555
750.0,866,1722.965348
600.0,572,1734.433802
1080.0,695,1748.511825
620.0,749,1763.34979
1000.0,494,1773.301105
630.0,666,1786.415495
680.0,762,1801.405802
750.0,696,1814.857188
590.0,627,1827.456081
1100.0,611,1839.474992
1070.0,702,1853.965709
510.0,623,1866.014476
690.0,673,1878.679715
590.0,480,1888.02371
430.0,455,1897.352075
620.0,666,1911.225089
2040.0,567,1922.460011
1080.0,675,1935.508748
1110.0,561,1946.020359
