# {"t_start": 1564963019.3695674, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
270.0,684,16.563613
180.0,537,27.585836
290.0,1013,48.880516
270.0,747,64.247117
300.0,688,78.266313
1850.0,719,93.215551
260.0,846,110.855119
280.0,614,124.327981
210.0,623,136.819647
260.0,755,153.079201
280.0,439,162.251034
360.0,728,176.743545
180.0,552,187.901195
210.0,486,197.513404
270.0,609,210.353805
230.0,454,219.799201
310.0,609,232.223317
280.0,517,243.30557
180.0,508,253.818869
200.0,658,267.087173
300.0,468,276.722796
230.0,501,287.485864
300.0,504,297.869629
310.0,528,309.153499
350.0,628,321.359531
320.0,606,333.983063
250.0,531,344.798449
290.0,530,355.500679
300.0,435,364.263409
190.0,516,374.688
380.0,694,389.237142
300.0,686,402.652943
290.0,552,413.88345
230.0,863,431.80491
280.0,649,445.716588
260.0,785,462.683501
240.0,500,472.981782
370.0,506,483.28138
230.0,493,493.255291
240.0,522,503.691511
220.0,613,516.336201
460.0,811,533.203042
280.0,645,546.277144
370.0,635,559.47538
320.0,490,569.203526
850.0,672,583.389008
300.0,558,595.04033
400.0,655,607.978988
360.0,755,623.573619
400.0,617,635.67292
420.0,582,647.549826
280.0,591,659.636552
340.0,509,669.404585
420.0,545,680.550983
320.0,548,691.376841
360.0,716,706.235463
330.0,507,716.775814
380.0,650,730.532707
230.0,494,740.51494
340.0,536,751.619647
320.0,510,762.160142
330.0,542,773.247122
300.0,594,785.612295
330.0,575,797.240522
430.0,624,810.73905
390.0,735,826.185171
410.0,566,837.631703
560.0,886,855.685133
410.0,790,871.630223
280.0,478,881.181206
470.0,734,895.939836
440.0,628,909.076313
500.0,799,925.163374
470.0,656,938.386796
540.0,719,952.608353
500.0,770,969.266975
340.0,721,984.138165
570.0,766,999.400799
390.0,708,1013.959241
770.0,1101,1037.203341
500.0,580,1049.082789
570.0,989,1069.031222
570.0,895,1088.273439
500.0,648,1101.48822
740.0,1107,1124.00098
520.0,652,1137.237517
970.0,622,1150.411816
640.0,756,1165.758775
590.0,604,1178.424314
510.0,687,1192.496094
570.0,742,1207.852287
530.0,706,1222.260318
560.0,608,1234.400278
550.0,744,1250.053824
550.0,746,1265.676858
680.0,842,1283.568307
460.0,563,1296.093407
1070.0,711,1311.088321
630.0,696,1326.049762
960.0,511,1336.488766
640.0,871,1354.719988
470.0,487,1364.738525
680.0,862,1382.065583
590.0,725,1396.658565
450.0,471,1406.093429
620.0,704,1421.689535
590.0,1143,1445.93539
380.0,613,1458.819425
630.0,774,1474.728758
590.0,871,1492.323861
530.0,808,1508.586888
590.0,603,1520.226617
560.0,765,1535.272816
1160.0,764,1549.941466
540.0,586,1561.318139
560.0,617,1573.852872
560.0,1053,1593.895404
550.0,687,1607.570022
630.0,751,1622.073048
620.0,856,1639.108524
1140.0,664,1652.420787
550.0,591,1664.540605
540.0,776,1679.781922
590.0,511,1689.22322
550.0,558,1700.552408
1040.0,694,1713.929904
630.0,692,1728.086835
630.0,843,1744.733845
620.0,653,1757.670776
650.0,521,1768.247648
750.0,830,1784.824707
660.0,842,1801.37859
590.0,556,1811.863896
1230.0,768,1827.164612
630.0,772,1842.928722
630.0,834,1859.627531
630.0,653,1872.425844
510.0,639,1884.598794
590.0,561,1895.615587
1080.0,494,1906.05014
730.0,912,1924.233619
1220.0,789,1939.281033
590.0,786,1954.517282
590.0,642,1967.291003
600.0,644,1979.976968
800.0,860,1996.671253
1110.0,620,2008.649545
660.0,708,2023.01886
680.0,586,2034.374882
810.0,1004,2054.242737
1630.0,730,2069.282892
1130.0,577,2080.823014
610.0,673,2094.386141
1100.0,519,2104.859312
1110.0,613,2117.221782
1120.0,668,2130.043413
670.0,541,2140.72027
790.0,755,2155.853756
640.0,603,2168.008763
710.0,560,2179.383997
690.0,634,2192.129017
670.0,582,2204.307912
1100.0,525,2214.38792
660.0,585,2226.503094
610.0,573,2238.346675
630.0,561,2249.216845
630.0,571,2260.193256
800.0,764,2274.5371
1120.0,527,2284.330511
1140.0,707,2298.493058
550.0,750,2312.971671
600.0,555,2323.928225
670.0,542,2334.153544
670.0,581,2345.689322
710.0,807,2361.969364
1110.0,498,2371.957024
670.0,805,2387.54753
1220.0,804,2403.156272
650.0,587,2414.627724
760.0,554,2425.61343
660.0,652,2438.350014
680.0,601,2450.224902
660.0,669,2464.353679
1160.0,632,2476.44081
650.0,740,2490.992864
690.0,587,2502.364165
1160.0,702,2516.207602
630.0,669,2528.872861
1150.0,637,2541.336229
1180.0,840,2557.989825
630.0,561,2568.957696
670.0,496,2579.124293
670.0,615,2591.525661
670.0,574,2603.145612
1170.0,651,2616.055506
730.0,653,2628.960532
670.0,635,2641.115221
1120.0,595,2652.902479
440.0,621,2664.774512
670.0,684,2678.154897
690.0,547,2688.715372
1270.0,767,2703.599873
650.0,509,2713.360049
630.0,689,2726.448959
690.0,787,2741.678866
680.0,724,2755.985771
1150.0,584,2767.282638
1160.0,612,2779.656246
1210.0,727,2793.863276
580.0,779,2809.223998
1180.0,650,2821.845075
1160.0,679,2835.390907
1110.0,748,2850.212422
1200.0,703,2864.238432
650.0,614,2876.629781
1290.0,881,2894.744873
470.0,628,2907.426641
660.0,723,2921.591645
670.0,578,2932.968147
500.0,550,2944.099448
700.0,665,2956.923641
670.0,826,2973.480007
1180.0,618,2985.725142
640.0,790,3001.197994
610.0,642,3013.690551
640.0,550,3024.291878
680.0,650,3036.976915
710.0,699,3051.089567
720.0,837,3068.289021
1140.0,712,3082.867286
1100.0,558,3093.876242
1140.0,550,3104.37232
1150.0,634,3117.183471
640.0,676,3130.68421
650.0,769,3146.267284
640.0,642,3159.2834
620.0,517,3169.954879
1110.0,511,3180.12481
460.0,576,3191.92046
730.0,915,3209.911422
670.0,715,3223.23243
680.0,571,3234.858268
780.0,1011,3254.401936
740.0,917,3273.067974
660.0,587,3284.724388
640.0,837,3301.238327
720.0,806,3317.399825
590.0,839,3333.825306
690.0,750,3348.564474
630.0,657,3361.616595
690.0,680,3374.973827
730.0,817,3390.893809
800.0,1091,3412.484665
680.0,801,3428.27659
710.0,790,3444.082836
670.0,813,3460.138444
830.0,1185,3483.766922
1160.0,589,3495.105339
680.0,732,3509.272611
670.0,671,3522.943914
690.0,923,3541.255172
460.0,529,3551.463015
700.0,660,3564.088334
680.0,617,3576.08274
680.0,622,3588.521494
680.0,579,3600.158377
660.0,746,3614.560506
710.0,915,3632.236112
450.0,496,3642.350556
670.0,671,3655.335869
700.0,687,3668.403795
780.0,827,3684.931849
600.0,670,3698.137399
1150.0,615,3710.373987
660.0,772,3725.716499
1190.0,726,3740.561284
830.0,958,3759.317255
660.0,651,3772.858722
640.0,655,3785.822382
1240.0,929,3804.334938
1160.0,522,3814.856899
2170.0,878,3832.159071
690.0,751,3846.697916
720.0,907,3864.401722
1220.0,840,3880.314435
700.0,778,3896.226701
680.0,556,3907.670651
760.0,750,3922.684263
1160.0,573,3933.221276
640.0,796,3948.561913
660.0,694,3961.4679
700.0,885,3979.168526
710.0,859,3996.661385
690.0,636,4009.079206
730.0,678,4022.494737
700.0,731,4037.161389
670.0,690,4050.641293
730.0,763,4065.63982
750.0,755,4080.195001
1240.0,656,4093.267614
500.0,527,4103.538314
1210.0,733,4117.874032
660.0,578,4128.64579
740.0,722,4142.443037
660.0,714,4156.528308
760.0,693,4170.485062
730.0,721,4184.391858
650.0,634,4197.257973
1210.0,685,4210.775273
670.0,653,4223.269671
750.0,703,4237.520681
1160.0,717,4251.267838
1190.0,669,4264.414648
650.0,608,4276.340099
730.0,664,4289.464426
720.0,737,4304.597324
690.0,722,4318.932532
430.0,385,4326.579546
1270.0,750,4341.960551
750.0,851,4358.826418
1160.0,652,4371.653424
1060.0,601,4383.316912
710.0,785,4399.114642
700.0,626,4410.896416
760.0,858,4428.260721
750.0,709,4442.679723
1200.0,778,4458.101361
740.0,818,4473.903855
660.0,621,4486.095819
1250.0,673,4500.175332
760.0,651,4512.857741
740.0,643,4525.6715
700.0,710,4540.159356
850.0,967,4559.415689
670.0,640,4572.620968
680.0,699,4586.966
630.0,719,4601.153675
710.0,785,4617.086874
1290.0,980,4636.41336
760.0,941,4655.087114
1180.0,659,4668.057436
780.0,830,4684.528502
720.0,708,4698.713829
620.0,741,4713.531482
690.0,730,4727.912441
1210.0,684,4741.198958
700.0,853,4758.281268
740.0,744,4772.54352
1200.0,772,4787.527468
660.0,590,4799.259907
1240.0,736,4813.792672
1220.0,805,4829.038638
790.0,755,4843.944861
740.0,855,4861.365378
710.0,704,4875.486654
1230.0,514,4884.891206
1290.0,759,4899.706782
660.0,665,4912.918483
830.0,742,4927.717397
780.0,781,4943.002328
870.0,814,4958.906969
810.0,856,4975.890625
750.0,794,4992.190487
1170.0,614,5004.380808
1250.0,701,5018.40983
680.0,620,5031.121432
750.0,863,5047.585712
780.0,774,5062.951305
780.0,743,5076.97491
760.0,594,5088.699948
1250.0,732,5102.276196
820.0,890,5119.795167
720.0,726,5133.684431
780.0,827,5149.62152
820.0,792,5165.094105
640.0,629,5178.018759
770.0,806,5194.180927
1290.0,864,5211.594696
780.0,741,5226.213339
730.0,700,5239.973618
820.0,746,5254.31506
1300.0,754,5269.431679
1240.0,662,5281.741124
770.0,666,5294.495018
770.0,750,5309.298213
770.0,873,5326.777427
770.0,722,5340.843998
750.0,604,5352.755918
880.0,827,5368.793738
810.0,1020,5389.313161
820.0,724,5403.717834
790.0,701,5417.529625
1240.0,766,5432.392632
710.0,542,5442.816938
750.0,630,5455.370408
810.0,753,5470.671785
780.0,850,5487.454515
740.0,733,5501.815389
800.0,822,5518.253504
1330.0,591,5529.935797
700.0,742,5544.032557
1330.0,854,5560.589249
780.0,639,5573.486733
720.0,700,5587.786189
780.0,585,5599.205274
690.0,726,5613.440579
850.0,846,5629.706645
740.0,644,5642.613913
780.0,724,5657.550601
1260.0,637,5669.840868
810.0,749,5684.537117
800.0,595,5695.93284
850.0,644,5708.702952
1190.0,688,5722.353421
850.0,636,5735.728729
800.0,881,5753.372073
720.0,592,5765.187066
1420.0,848,5781.368008
590.0,642,5793.783985
800.0,674,5807.841211
1230.0,627,5819.952269
800.0,638,5832.670083
820.0,660,5846.187428
1310.0,617,5858.389788
800.0,733,5872.940199
810.0,665,5885.725439
1170.0,625,5897.84194
760.0,616,5909.756157
780.0,668,5922.752595
710.0,707,5936.856348
780.0,648,5949.590119
1840.0,867,5966.829248
1280.0,602,5979.063079
780.0,684,5992.190612
1220.0,647,6003.973356
710.0,644,6015.94521
1210.0,574,6026.502405
820.0,781,6042.021457
790.0,865,6059.184136
740.0,621,6071.705396
1160.0,585,6083.312133
800.0,836,6099.484939
800.0,591,6111.056103
1250.0,535,6121.580252
880.0,962,6140.799454
1240.0,754,6155.655688
1150.0,589,6166.905922
650.0,776,6181.747034
750.0,657,6193.766748
740.0,727,6207.902245
720.0,703,6221.798722
770.0,788,6237.302844
770.0,689,6251.123969
760.0,910,6269.060225
760.0,713,6282.931833
730.0,744,6297.567934
830.0,654,6310.539015
750.0,700,6324.688375
610.0,591,6336.345289
920.0,983,6355.47814
810.0,647,6368.349257
1220.0,693,6382.580556
830.0,825,6398.211494
790.0,560,6409.487654
720.0,487,6418.746615
830.0,665,6432.317685
700.0,622,6444.213596
770.0,669,6457.122147
770.0,675,6470.355432
770.0,545,6481.024215
670.0,680,6494.49825
820.0,696,6508.244444
800.0,600,6519.76362
670.0,673,6532.857641
710.0,631,6545.389591
800.0,619,6557.797249
460.0,502,6567.97118
780.0,598,6579.60614
730.0,633,6591.468955
790.0,604,6603.48486
720.0,611,6615.379742
780.0,800,6631.23113
750.0,571,6642.392853
1290.0,662,6654.928006
800.0,678,6668.86935
830.0,754,6683.808664
680.0,583,6695.421535
1090.0,751,6710.090756
770.0,654,6723.494232
1280.0,575,6734.369315
760.0,520,6744.594116
1220.0,587,6756.246645
760.0,559,6767.527401
760.0,567,6778.722322
770.0,575,6790.403985
770.0,586,6801.64966
340.0,459,6810.91352
750.0,546,6821.728199
750.0,582,6833.228622
830.0,905,6851.412832
740.0,577,6862.430359
780.0,632,6874.632908
730.0,694,6887.964199
790.0,888,6905.604487
790.0,765,6920.911431
920.0,953,6939.688226
870.0,789,6955.473926
780.0,914,6973.572057
1320.0,622,6986.088681
820.0,728,7000.648242
1270.0,683,7014.282589
790.0,828,7030.698825
810.0,541,7041.2151
790.0,698,7055.051175
800.0,752,7069.493649
1300.0,837,7086.460237
800.0,640,7098.890731
900.0,936,7117.321943
520.0,523,7127.356743
750.0,569,7138.402785
2320.0,703,7152.392795
850.0,815,7168.364056
660.0,554,7179.2372
890.0,633,7191.868612
810.0,694,7205.708389
820.0,615,7217.365641
1010.0,1271,7242.922611
900.0,920,7261.232968
810.0,745,7275.998755
790.0,608,7287.792011
720.0,465,7296.818034
780.0,591,7308.589216
850.0,780,7324.014373
780.0,556,7334.564364
840.0,775,7350.067294
810.0,604,7361.780897
1390.0,772,7376.44509
800.0,652,7389.260477
870.0,825,7405.70844
890.0,699,7419.645225
1310.0,659,7432.584114
830.0,753,7447.245975
810.0,816,7463.453408
710.0,663,7476.767339
1140.0,600,7488.503956
1290.0,705,7502.443093
600.0,617,7514.473814
790.0,757,7530.092481
1340.0,722,7544.48532
710.0,593,7556.424851
740.0,728,7570.615265
1370.0,934,7588.817572
940.0,1014,7608.857251
450.0,468,7618.025198
1410.0,942,7636.666785
860.0,681,7650.098525
1270.0,673,7662.902724
890.0,791,7678.161095
780.0,712,7692.35747
860.0,769,7707.375204
1160.0,745,7722.61486
710.0,578,7734.058463
2340.0,719,7747.514771
840.0,763,7763.223577
880.0,740,7778.51205
840.0,640,7791.27171
810.0,1062,7812.619447
710.0,736,7827.051136
1260.0,648,7839.611511
1220.0,562,7850.576182
870.0,729,7864.643057
830.0,872,7881.964406
840.0,642,7894.07946
790.0,752,7908.860687
1150.0,480,7918.352639
880.0,949,7936.478387
870.0,679,7948.912774
870.0,669,7961.927543
830.0,689,7975.432562
1370.0,714,7989.00456
880.0,949,8007.492974
850.0,650,8019.916227
840.0,807,8035.659112
790.0,727,8049.69383
790.0,610,8061.32499
840.0,720,8075.339077
800.0,692,8088.649759
790.0,629,8100.822105
780.0,772,8116.156914
770.0,635,8127.98838
750.0,620,8140.192875
880.0,796,8155.350574
830.0,817,8171.01239
780.0,688,8183.70937
830.0,802,8199.873029
840.0,665,8212.753276
750.0,644,8225.872434
830.0,724,8239.902167
1380.0,776,8255.156376
850.0,769,8270.216218
1940.0,1203,8294.436604
690.0,596,8306.344365
810.0,765,8321.452715
1370.0,675,8334.613312
810.0,801,8350.480108
850.0,756,8365.14063
1370.0,735,8379.536679
800.0,754,8394.692384
1440.0,1169,8418.533827
880.0,713,8432.586302
1830.0,804,8449.06165
830.0,892,8466.678962
910.0,748,8481.107848
1430.0,1160,8502.651877
890.0,870,8519.455992
880.0,764,8533.980721
590.0,566,8544.959644
590.0,504,8555.040369
1270.0,674,8568.382312
790.0,577,8580.392369
760.0,660,8593.486602
800.0,702,8607.209085
750.0,559,8618.587072
1900.0,948,8636.626794
2220.0,1058,8656.736085
870.0,783,8672.068447
850.0,786,8687.606372
700.0,464,8696.973369
850.0,709,8710.316882
790.0,651,8723.235191
850.0,802,8739.170126
770.0,559,8750.090613
820.0,733,8764.405884
730.0,569,8775.818738
840.0,878,8792.98852
820.0,683,8806.356885
810.0,807,8822.269436
900.0,739,8836.763897
840.0,811,8853.071798
710.0,695,8866.883904
500.0,638,8879.744116
760.0,582,8891.116284
800.0,623,8903.226378
1280.0,773,8918.397405
910.0,915,8936.420972
710.0,466,8945.693585
800.0,659,8959.012547
1180.0,593,8970.631236
900.0,944,8989.441721
1290.0,668,9002.905019
790.0,640,9015.464638
880.0,611,9027.616507
900.0,767,9042.657001
510.0,615,9055.013762
850.0,771,9070.58159
790.0,781,9086.228899
730.0,505,9096.478256
1960.0,1064,9117.183426
770.0,627,9129.155071
790.0,550,9140.248869
1300.0,575,9151.743648
880.0,736,9166.357945
880.0,1071,9187.717074
1260.0,740,9202.328038
760.0,610,9214.433046
810.0,732,9228.804649
890.0,933,9247.121214
1280.0,647,9258.89419
810.0,695,9272.585687
770.0,763,9287.504924
830.0,713,9301.724932
860.0,683,9314.994909
1340.0,864,9331.908422
910.0,999,9351.044212
710.0,507,9361.352106
890.0,724,9375.671272
520.0,472,9385.376583
840.0,826,9401.467676
760.0,550,9412.638344
800.0,682,9426.287881
800.0,646,9439.212581
790.0,653,9452.059242
1450.0,1136,9474.019205
870.0,726,9488.645727
800.0,763,9503.805862
