# {"t_start": 1564963019.950536, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
130.0,605,14.22662
180.0,585,26.399489
230.0,827,43.521281
320.0,632,56.391657
450.0,859,74.293255
280.0,582,86.133672
300.0,714,101.445431
240.0,544,112.467594
280.0,502,123.64103
300.0,499,133.698063
330.0,637,147.209142
280.0,648,160.727325
200.0,476,170.24761
370.0,520,180.826482
310.0,548,191.588858
340.0,811,208.764377
210.0,470,218.393458
350.0,640,231.37331
380.0,569,243.694786
230.0,519,254.194809
370.0,645,267.171428
320.0,611,279.831312
380.0,597,292.841493
170.0,608,305.545402
240.0,677,319.110906
400.0,773,335.140299
330.0,576,346.920729
320.0,609,359.165519
180.0,569,370.435652
360.0,896,389.178832
300.0,502,399.141499
300.0,452,407.893419
330.0,688,422.706041
300.0,799,438.849462
260.0,685,453.651309
280.0,535,465.152822
300.0,580,477.021693
310.0,582,488.975258
280.0,459,498.073728
300.0,616,510.575409
290.0,464,520.238602
250.0,486,530.450674
260.0,523,540.910749
320.0,607,553.315942
350.0,616,565.875741
440.0,702,580.467917
320.0,602,593.027232
280.0,515,603.325695
350.0,591,615.361483
500.0,749,630.577557
390.0,623,643.081525
390.0,508,652.761501
340.0,500,663.09782
430.0,606,675.417133
220.0,632,688.161937
350.0,482,697.858677
360.0,498,707.996053
380.0,737,723.426035
430.0,595,736.061577
380.0,725,750.912393
380.0,767,766.904233
350.0,622,779.668576
410.0,603,792.431162
310.0,458,802.080542
260.0,467,811.766588
350.0,550,823.261269
370.0,679,836.929896
420.0,743,852.0428
310.0,510,862.525458
580.0,894,880.39074
420.0,670,893.756448
1040.0,1009,914.948494
610.0,726,929.151061
620.0,855,946.449084
470.0,678,960.223676
1060.0,701,975.237567
460.0,705,989.74488
410.0,776,1005.293689
270.0,452,1014.565182
480.0,723,1030.312309
500.0,646,1043.418269
620.0,996,1063.148957
420.0,550,1074.912701
470.0,698,1089.545368
1040.0,528,1100.286044
2010.0,656,1114.042646
600.0,887,1131.595396
1030.0,714,1146.931917
1030.0,612,1159.637004
530.0,686,1173.371211
660.0,798,1189.819332
990.0,704,1204.438174
1110.0,757,1219.866256
1200.0,801,1236.26355
1110.0,562,1247.954023
590.0,563,1259.90087
590.0,788,1276.706187
420.0,585,1289.194018
650.0,688,1303.996738
630.0,711,1319.041973
510.0,662,1332.791663
1130.0,685,1347.193775
550.0,842,1364.796706
640.0,684,1378.409066
540.0,540,1389.392838
540.0,697,1402.926955
630.0,700,1418.518177
470.0,552,1430.209782
590.0,622,1442.94686
700.0,824,1461.002439
470.0,486,1470.805762
570.0,625,1483.218183
990.0,735,1498.187983
1150.0,752,1512.88198
590.0,782,1528.288139
320.0,478,1537.568294
460.0,591,1548.91219
1100.0,685,1562.314185
540.0,697,1576.100668
630.0,666,1588.894752
1050.0,953,1607.950652
1080.0,685,1620.915188
1100.0,660,1633.764258
590.0,798,1649.705738
1070.0,752,1665.042033
560.0,560,1676.070841
1180.0,737,1690.097475
630.0,967,1709.28824
630.0,728,1723.734806
1150.0,702,1738.053842
690.0,749,1752.747027
730.0,837,1769.776978
640.0,814,1785.866311
660.0,721,1800.258978
1100.0,650,1812.66949
740.0,829,1828.955313
670.0,866,1846.864384
1150.0,851,1863.950279
580.0,564,1874.355312
1130.0,790,1889.85885
640.0,654,1903.209342
1150.0,515,1913.931629
1200.0,564,1924.855045
570.0,634,1936.892987
600.0,605,1948.565993
600.0,618,1960.882446
700.0,800,1976.581622
600.0,820,1992.482028
680.0,636,2004.820471
520.0,607,2017.10373
2570.0,799,2032.769997
660.0,607,2044.849797
580.0,620,2056.942934
490.0,780,2072.774733
1160.0,501,2083.153791
570.0,551,2094.335105
660.0,787,2110.251633
700.0,719,2123.801067
670.0,690,2137.679888
730.0,825,2154.295612
710.0,687,2168.125754
670.0,622,2180.666509
1200.0,704,2194.763323
1170.0,616,2207.210174
590.0,586,2219.466231
600.0,590,2231.266472
690.0,733,2245.932119
1130.0,520,2255.94266
1180.0,784,2271.118648
620.0,710,2284.169771
650.0,612,2296.311421
1180.0,611,2308.39577
