# {"t_start": 1564963019.9197316, "env_id": "AlienNoFrameskip-v4"} 
r,l,t
290.0,497,11.891515
170.0,573,24.028117
160.0,433,32.833441
250.0,653,46.328952
310.0,609,58.668909
210.0,549,70.193617
240.0,584,82.062219
260.0,523,93.297963
350.0,841,110.555686
270.0,674,125.025056
310.0,583,137.201024
190.0,670,151.386016
360.0,818,167.991935
350.0,604,180.527068
350.0,1009,201.151972
260.0,522,211.750371
250.0,557,223.467254
290.0,647,236.982362
200.0,498,247.625327
240.0,578,258.948838
280.0,466,268.387607
260.0,563,280.060874
260.0,530,291.399129
280.0,491,301.792566
350.0,994,322.03002
240.0,450,331.331864
330.0,594,343.517091
160.0,455,352.502387
300.0,537,363.223889
1490.0,877,381.289636
300.0,561,393.003335
410.0,803,409.025836
400.0,740,424.406318
320.0,625,436.998718
310.0,654,451.477716
400.0,547,463.368891
180.0,476,472.907362
420.0,710,487.530167
330.0,478,496.756859
270.0,654,509.977732
280.0,517,520.974333
300.0,611,533.534474
190.0,485,543.276853
230.0,490,553.433631
320.0,691,567.560839
890.0,853,585.515428
390.0,561,597.133306
360.0,577,608.441899
370.0,473,618.07589
270.0,505,628.291144
250.0,551,639.358484
250.0,683,652.662354
400.0,595,665.209331
270.0,502,675.197134
400.0,679,688.705976
220.0,632,701.746827
420.0,731,717.090776
410.0,743,732.472788
450.0,677,746.268034
490.0,728,761.520585
360.0,574,773.580904
290.0,577,785.331558
480.0,884,804.202129
210.0,738,819.659048
910.0,599,831.735835
450.0,752,846.800845
370.0,564,858.422587
880.0,878,876.06039
360.0,719,890.603381
450.0,677,904.949106
370.0,546,915.838726
910.0,625,928.180993
430.0,643,941.152616
1020.0,816,957.681283
480.0,660,971.751512
1040.0,969,991.535944
460.0,579,1003.018464
510.0,739,1018.880372
360.0,435,1028.181666
390.0,468,1037.319111
480.0,821,1054.003108
350.0,498,1063.837645
990.0,665,1078.112489
550.0,684,1092.256605
350.0,433,1101.328672
1080.0,748,1116.656891
640.0,920,1135.251587
430.0,579,1147.493617
590.0,914,1166.11361
430.0,655,1179.620937
1040.0,776,1195.783572
600.0,790,1212.141567
630.0,651,1225.104562
1530.0,608,1237.64948
530.0,647,1251.373078
1300.0,904,1270.825191
650.0,870,1289.148029
490.0,615,1302.544871
1070.0,826,1319.887765
470.0,670,1333.788981
590.0,698,1348.576596
630.0,655,1362.226049
630.0,732,1376.513208
640.0,734,1391.754557
560.0,729,1406.773471
620.0,664,1421.030616
370.0,503,1431.62779
560.0,699,1446.479253
1070.0,608,1459.404333
610.0,846,1476.566757
590.0,799,1492.546384
630.0,685,1506.52826
640.0,742,1520.791204
560.0,572,1532.012538
500.0,561,1542.921703
410.0,557,1553.272023
550.0,704,1567.447252
610.0,708,1581.490832
570.0,785,1596.426265
530.0,518,1606.640972
540.0,712,1620.541387
670.0,841,1637.014039
680.0,724,1651.674392
690.0,748,1666.919394
600.0,671,1680.055138
640.0,838,1696.224845
600.0,675,1709.382365
640.0,783,1725.202571
650.0,1262,1750.414099
1140.0,718,1764.750914
680.0,796,1780.831952
980.0,611,1792.934393
600.0,616,1804.860887
1130.0,730,1818.971895
1180.0,661,1832.170067
490.0,469,1841.759471
650.0,595,1853.850277
610.0,629,1865.965136
1170.0,610,1877.37248
660.0,779,1892.913852
640.0,690,1907.126742
1130.0,606,1919.491104
630.0,706,1933.462089
740.0,744,1947.181818
660.0,543,1958.128508
1210.0,645,1970.628121
650.0,651,1983.708244
700.0,757,1997.939308
1110.0,710,2012.209331
670.0,620,2024.509288
1100.0,696,2038.171546
1180.0,644,2050.848374
700.0,697,2064.822934
720.0,707,2079.300411
690.0,574,2090.992035
680.0,772,2106.477203
630.0,553,2117.463798
1100.0,721,2131.483136
610.0,611,2143.701907
670.0,738,2158.456912
720.0,711,2172.91254
1070.0,447,2181.59664
650.0,601,2193.889881
500.0,658,2207.073297
630.0,781,2223.267957
1040.0,672,2236.921316
630.0,593,2248.599347
600.0,637,2261.144498
1150.0,608,2272.239099
640.0,651,2284.638244
1120.0,578,2295.924401
1190.0,585,2307.317293
740.0,800,2323.065699
610.0,633,2335.301996
680.0,578,2346.65299
660.0,566,2357.811306
680.0,677,2371.60334
690.0,657,2384.110711
620.0,623,2396.236552
670.0,589,2407.894735
670.0,626,2420.133878
650.0,549,2431.001598
670.0,530,2441.202095
1020.0,595,2453.256659
710.0,890,2471.417018
670.0,539,2481.918083
2100.0,712,2495.415266
640.0,552,2506.518204
720.0,705,2520.036564
640.0,775,2535.186623
1200.0,669,2548.122436
1180.0,666,2561.294116
1120.0,546,2572.211093
1140.0,570,2584.030249
630.0,576,2595.3372
600.0,669,2608.725311
740.0,975,2628.290236
440.0,414,2636.044847
550.0,489,2645.595345
690.0,456,2654.47242
650.0,592,2665.874134
1210.0,721,2679.829696
680.0,695,2693.456107
610.0,575,2704.362646
1310.0,936,2722.435885
680.0,618,2734.364645
660.0,715,2748.473558
1170.0,625,2760.780173
660.0,780,2776.127397
630.0,830,2792.53384
760.0,727,2806.642544
1180.0,768,2821.865256
670.0,683,2835.29397
700.0,822,2851.558959
720.0,803,2868.078996
670.0,713,2882.331439
690.0,831,2899.334134
690.0,979,2918.768669
620.0,606,2930.884791
