# {"t_start": 1564699317.1061199, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,758,4.866474
-21.0,760,8.862754
-21.0,796,13.250807
-21.0,913,18.35907
-21.0,912,23.312017
-20.0,1048,28.986369
-21.0,936,34.023511
-20.0,898,38.876665
-19.0,1144,45.375217
-21.0,837,53.651911
-21.0,945,62.131734
-20.0,917,68.067845
-21.0,764,72.17701
-21.0,759,76.324959
-21.0,862,81.112343
-20.0,865,85.91252
-21.0,942,91.005952
-20.0,974,96.236379
-21.0,786,101.884394
-20.0,1081,110.540774
-21.0,780,116.645925
-21.0,815,122.95651
-21.0,881,129.844005
-20.0,1184,139.282566
-21.0,932,146.551471
-21.0,837,153.241141
-19.0,1016,161.259288
-21.0,987,169.106611
-20.0,962,176.773609
-19.0,1126,185.851397
-21.0,883,192.915398
-21.0,822,199.334873
-20.0,897,206.572406
-21.0,775,212.804734
-21.0,1062,221.239874
-21.0,869,228.149805
-20.0,1019,236.243077
-21.0,1006,244.276875
-21.0,913,251.493597
-21.0,879,258.554636
-19.0,1004,266.454694
-20.0,1024,274.685358
-20.0,1110,283.551564
-19.0,979,291.284384
-20.0,1079,299.830419
-21.0,936,307.205136
-21.0,938,314.739251
-21.0,877,321.772216
-20.0,1196,331.396993
-19.0,1188,341.014142
-21.0,804,347.468363
-21.0,907,354.915504
-20.0,1152,364.297209
-17.0,1195,374.271217
-21.0,1003,382.217069
-19.0,970,390.034116
-18.0,1053,398.620703
-17.0,1208,408.947567
-20.0,1101,419.235755
-17.0,1465,432.776669
-18.0,1170,443.047335
-19.0,1116,452.570364
-17.0,1480,465.162156
-15.0,1783,480.936723
-18.0,1489,493.985225
-16.0,1706,508.806608
-17.0,1797,524.690469
-18.0,1722,541.245171
-14.0,1772,555.566471
-13.0,2022,572.224706
-20.0,1275,582.506626
-17.0,1709,596.231449
-7.0,2328,617.203449
-18.0,1718,631.626442
-10.0,2605,653.34627
-21.0,1582,665.512765
-18.0,1654,678.160543
-10.0,2227,695.876543
-17.0,1834,709.993438
-1.0,3269,735.268054
-21.0,1540,747.208172
2.0,3191,772.075683
-10.0,2383,791.259701
-13.0,1900,806.256295
2.0,2825,831.516395
2.0,3452,859.8731
-8.0,2577,880.580431
-5.0,2966,904.364955
-14.0,1872,918.881245
-6.0,2657,940.206306
1.0,3678,969.13515
-6.0,3033,993.486916
-5.0,3179,1018.344941
-3.0,3332,1043.951337
-1.0,3985,1074.63193
-3.0,3674,1102.897806
-8.0,2705,1123.684661
-3.0,3786,1152.947259
-7.0,3294,1178.139094
4.0,4410,1212.036618
7.0,3140,1236.228071
8.0,2808,1257.924001
13.0,2420,1276.564875
17.0,1917,1291.496885
17.0,1829,1305.640549
18.0,1936,1320.518084
19.0,1874,1334.992361
14.0,2008,1350.440907
17.0,1834,1364.54149
20.0,1697,1377.609797
19.0,1791,1391.384845
20.0,1693,1404.39219
18.0,1747,1417.871403
21.0,1654,1430.625453
18.0,1731,1443.990412
20.0,1700,1457.109498
20.0,1664,1469.933151
16.0,1855,1484.311418
20.0,1686,1497.325469
21.0,1652,1510.010441
20.0,1710,1523.201498
19.0,1727,1536.564049
20.0,1723,1549.860443
6.0,2230,1567.024735
18.0,1947,1582.300694
17.0,1931,1597.311107
19.0,1753,1610.997588
17.0,1848,1625.318905
20.0,1664,1638.169182
20.0,1665,1650.977754
20.0,1731,1664.270526
19.0,1763,1677.748995
20.0,1689,1690.794105
20.0,1697,1703.856175
20.0,1682,1716.777624
18.0,1902,1731.442798
21.0,1691,1744.464447
17.0,1894,1759.074118
17.0,1853,1773.355529
20.0,1756,1786.886913
19.0,1777,1800.567036
8.0,2224,1817.63526
17.0,1948,1832.633454
18.0,1847,1846.859016
21.0,1691,1859.94032
19.0,1721,1873.140888
20.0,1784,1886.906834
20.0,1722,1900.204785
20.0,1712,1913.304072
18.0,1803,1927.193115
16.0,1890,1941.76953
20.0,1682,1954.728307
19.0,1826,1968.832428
20.0,1708,1981.891092
16.0,1983,1997.126309
13.0,2132,2013.622847
20.0,1668,2026.449757
21.0,1647,2039.047921
19.0,1816,2053.044368
19.0,1774,2066.667421
19.0,1818,2080.601611
20.0,1661,2093.347485
20.0,1666,2106.178385
20.0,1870,2120.531303
18.0,1777,2134.12815
20.0,1725,2147.497965
21.0,1647,2160.211967
19.0,1955,2175.268709
20.0,1791,2189.036977
20.0,1670,2202.00306
21.0,1689,2214.974352
20.0,1703,2228.049055
21.0,1657,2240.803355
20.0,1695,2253.769877
19.0,1920,2268.55566
19.0,1803,2282.535404
18.0,1936,2297.47532
18.0,1908,2312.207625
18.0,2108,2328.445787
19.0,1902,2343.104184
20.0,1782,2356.827392
19.0,1780,2370.536586
14.0,2158,2387.249829
18.0,1926,2402.087781
21.0,1696,2415.152388
20.0,1807,2429.032232
19.0,1808,2442.948212
20.0,1699,2456.185399
18.0,1778,2469.860888
19.0,1810,2483.779087
18.0,1934,2498.590481
4.0,2398,2517.037451
16.0,2114,2533.271291
16.0,1920,2547.975518
20.0,1667,2560.829392
19.0,1805,2574.694838
3.0,2456,2593.700275
19.0,1847,2608.147167
18.0,1810,2623.352061
21.0,1649,2638.741421
20.0,1662,2652.711775
19.0,1722,2666.725876
20.0,1690,2680.960891
19.0,1841,2695.550758
-1.0,2516,2715.761861
-20.0,840,2722.48708
-21.0,897,2729.582308
-21.0,847,2736.526993
-20.0,842,2743.444693
-21.0,790,2749.677174
-20.0,836,2756.319766
-20.0,1099,2765.153254
2.0,2484,2784.869887
18.0,1842,2799.16423
19.0,1970,2814.529078
21.0,1765,2828.195155
21.0,1694,2841.362382
20.0,1671,2854.41816
18.0,1913,2869.606591
20.0,1761,2883.853242
8.0,2180,2901.529559
19.0,1779,2915.371424
20.0,1806,2929.535397
21.0,1688,2942.635766
19.0,1715,2959.358317
19.0,1772,2978.472689
20.0,1759,2997.512805
-20.0,987,3008.27222
-19.0,1090,3020.169817
-18.0,1104,3032.021482
-20.0,1007,3043.033888
10.0,2276,3067.382477
9.0,2684,3104.415109
21.0,1708,3128.042337
19.0,1847,3153.537623
17.0,2014,3181.83448
20.0,1725,3205.980206
20.0,1734,3229.51603
20.0,1662,3252.31173
20.0,1661,3275.096708
20.0,1917,3301.064765
20.0,1840,3327.522178
20.0,1764,3354.710673
20.0,1723,3381.502797
21.0,1685,3407.465929
20.0,1801,3434.872871
20.0,1741,3462.234148
20.0,1720,3486.778409
20.0,1725,3510.620097
19.0,1779,3535.917219
21.0,1706,3559.733175
20.0,1710,3583.212315
21.0,1650,3608.060003
19.0,1817,3633.867044
9.0,2312,3665.849456
20.0,1682,3688.759915
21.0,1629,3712.634208
21.0,1691,3737.628882
21.0,1645,3760.609293
20.0,1700,3784.9542
21.0,1690,3808.931322
21.0,1649,3832.956752
20.0,1801,3857.3666
21.0,1693,3880.682451
19.0,1754,3906.370975
20.0,1762,3932.054496
20.0,1702,3956.932845
21.0,1694,3981.055274
21.0,1686,4004.396987
19.0,2030,4032.15104
20.0,1663,4054.812854
20.0,1741,4079.109228
21.0,1834,4104.1176
21.0,1693,4126.917865
20.0,1743,4150.339027
19.0,1830,4174.941314
21.0,1627,4197.420216
21.0,1694,4220.622037
20.0,1669,4243.088518
21.0,1649,4265.363927
19.0,1825,4290.331481
20.0,1724,4315.404533
19.0,1863,4340.833714
21.0,1649,4363.009813
20.0,1805,4387.753485
21.0,1691,4411.419898
21.0,1626,4434.176291
21.0,1693,4457.1096
20.0,1703,4480.500205
20.0,1670,4503.925194
18.0,1823,4531.183525
21.0,1689,4556.515868
21.0,1692,4581.118744
20.0,1765,4605.861053
19.0,1841,4631.750226
21.0,1652,4655.146663
17.0,2055,4683.58565
21.0,1696,4707.466138
19.0,1813,4733.522175
21.0,1654,4756.890377
20.0,1667,4779.046387
18.0,1939,4805.469462
21.0,1648,4827.800505
19.0,1969,4854.56002
20.0,1697,4878.311323
17.0,1971,4906.527096
21.0,1695,4930.909116
18.0,2001,4972.110171
20.0,1818,5002.147968
20.0,1755,5026.797305
20.0,1727,5051.011077
18.0,1846,5076.8916
19.0,1872,5102.29284
15.0,1922,5131.713393
18.0,1834,5173.828381
19.0,1697,5214.128939
21.0,1691,5253.245363
20.0,1709,5292.729356
