# {"t_start": 1564699317.1701093, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,818,5.159407
-21.0,818,9.47385
-21.0,872,14.273978
-19.0,1008,19.894168
-21.0,835,24.422218
-21.0,863,29.075141
-21.0,823,33.484199
-18.0,1236,40.181605
-18.0,1071,47.086918
-21.0,819,55.203197
-21.0,837,62.418438
-20.0,977,68.612777
-21.0,847,73.192425
-18.0,1078,79.086862
-20.0,1140,85.443417
-20.0,983,90.766286
-20.0,919,95.71906
-21.0,988,102.803544
-20.0,1036,111.041416
-20.0,838,117.615122
-20.0,840,124.13122
-21.0,873,130.938632
-21.0,880,137.994049
-19.0,931,145.254156
-21.0,823,151.790007
-21.0,823,158.296033
-20.0,892,165.351517
-20.0,982,173.239683
-21.0,780,179.429629
-19.0,992,187.455957
-21.0,848,194.201946
-20.0,944,201.588333
-20.0,1061,210.16227
-20.0,955,217.817057
-21.0,909,224.977321
-21.0,777,231.192038
-18.0,1270,241.253503
-20.0,1033,249.480603
-20.0,899,256.711332
-21.0,939,264.177199
-20.0,867,271.034252
-20.0,866,277.945152
-21.0,817,284.475979
-20.0,840,291.120092
-20.0,991,299.009541
-20.0,886,305.913468
-21.0,826,312.518744
-20.0,1078,321.223578
-20.0,964,328.946089
-17.0,1429,340.53425
-20.0,899,347.801225
-20.0,1016,356.10539
-17.0,1363,367.312104
-20.0,1045,375.964213
-21.0,1168,385.177795
-19.0,1251,395.344835
-17.0,1200,405.217982
-20.0,1073,415.306855
-19.0,1043,425.304427
-17.0,1292,436.671969
-20.0,1160,446.68636
-19.0,1027,455.43036
-19.0,1215,465.738586
-16.0,1331,477.460312
-17.0,1486,490.648585
-13.0,2011,508.086979
-18.0,1385,520.108372
-17.0,1717,536.089581
-18.0,1788,551.622861
-8.0,2513,572.308131
-13.0,1974,588.140275
-10.0,2480,609.094896
-8.0,2388,630.129311
-7.0,2632,652.17176
-21.0,1519,663.866392
-2.0,3024,687.580935
-9.0,2410,706.198194
-16.0,1954,721.274213
-18.0,1675,734.214067
-16.0,1968,749.443465
-12.0,2512,768.894969
-6.0,2720,790.892636
-9.0,2557,810.940268
-1.0,3208,839.562853
-11.0,2653,861.434384
-8.0,2711,883.195094
-6.0,3200,908.697785
-4.0,3329,934.903493
-5.0,3501,962.759657
-5.0,3346,989.489348
-7.0,3279,1015.246205
2.0,3972,1045.781423
-6.0,3413,1072.040987
-2.0,3307,1097.537967
-5.0,3299,1122.849023
