# {"t_start": 1564699317.0482924, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,761,4.962227
-21.0,758,8.937357
-19.0,1014,14.555814
-21.0,842,19.247702
-20.0,979,24.563551
-21.0,883,29.32093
-17.0,1150,35.505006
-19.0,1071,41.296765
-20.0,945,47.779883
-21.0,824,55.947856
-19.0,993,64.139113
-21.0,763,68.772055
-21.0,789,73.021498
-21.0,849,77.685225
-19.0,1066,83.623128
-21.0,818,88.084548
-20.0,836,92.601352
-20.0,871,97.301269
-21.0,825,103.788058
-20.0,959,111.386149
-20.0,883,118.27723
-21.0,1052,126.455782
-21.0,969,134.074044
-20.0,854,140.866966
-21.0,942,148.224456
-20.0,957,155.883412
-19.0,1052,164.224828
-21.0,857,171.03543
-21.0,927,178.402508
-20.0,899,185.669831
-20.0,1045,194.020721
-20.0,1172,203.296185
-21.0,1006,211.403894
-20.0,959,219.034038
-20.0,927,226.38547
-20.0,860,233.196477
-20.0,1145,242.33619
-20.0,876,249.274077
-21.0,1050,257.729563
-19.0,1207,267.245269
-17.0,1147,276.441072
-21.0,759,282.540008
-20.0,932,289.898594
-20.0,1043,298.199259
-19.0,1000,305.980494
-18.0,993,313.957754
-18.0,1154,323.275638
-21.0,847,330.042956
-21.0,1029,338.38462
-20.0,959,346.032296
-19.0,1129,355.353729
-19.0,1125,364.503297
-21.0,875,371.863953
-21.0,820,378.435324
-18.0,1275,388.661128
-20.0,1026,396.975815
-17.0,1508,410.08839
-18.0,1313,422.417695
-21.0,945,430.986278
-19.0,1230,441.788198
-18.0,1228,452.256621
-16.0,1459,464.654487
-16.0,1536,478.19316
-17.0,1639,492.660755
-19.0,1350,504.332192
-16.0,1773,519.755845
-17.0,1695,535.347639
-10.0,2536,557.232558
-11.0,2087,574.417796
-18.0,1802,588.834894
-16.0,1894,604.308578
-17.0,1793,621.073135
-19.0,1707,635.350553
-16.0,1805,650.420488
-19.0,1576,662.646562
4.0,3152,687.359225
-16.0,1796,701.263865
-5.0,3157,725.635014
-4.0,3051,749.206167
-7.0,2906,771.903857
-14.0,1960,787.770228
-12.0,2317,806.024938
1.0,3464,836.422442
-9.0,3212,862.950505
-2.0,3342,889.539181
-13.0,2053,906.079026
-4.0,3439,933.080499
-5.0,3209,958.682519
-8.0,3216,984.286305
1.0,3653,1013.091911
-1.0,3737,1041.829839
-6.0,3162,1066.193182
-4.0,3194,1090.741413
-1.0,3578,1118.286422
4.0,3616,1146.24995
1.0,3517,1173.157799
-1.0,3902,1203.154955
11.0,2799,1224.627158
11.0,2614,1244.820255
10.0,2633,1265.161095
20.0,1686,1278.197407
18.0,1875,1292.773909
18.0,1923,1307.657375
18.0,1870,1321.971985
20.0,1663,1334.839933
16.0,2028,1350.438194
20.0,1806,1364.320413
20.0,1788,1378.09541
19.0,1819,1392.088594
19.0,1904,1406.700554
20.0,1721,1419.9785
18.0,1792,1433.782936
19.0,1770,1447.484296
20.0,1751,1461.018554
20.0,1693,1474.106381
19.0,1777,1487.81157
21.0,1711,1500.99724
19.0,1761,1514.55801
20.0,1699,1527.676888
19.0,1779,1541.381545
21.0,1627,1554.002047
5.0,2241,1571.211995
16.0,1926,1586.486795
17.0,1883,1600.982547
20.0,1661,1614.07453
16.0,2128,1630.488383
16.0,1961,1645.569457
20.0,1669,1658.39833
20.0,1666,1671.183711
17.0,1879,1685.61284
19.0,1746,1699.050673
20.0,1664,1711.854557
21.0,1709,1725.038111
21.0,1648,1737.729381
20.0,1670,1750.607889
14.0,2038,1766.293249
20.0,1661,1779.132348
20.0,1722,1792.422119
8.0,2390,1810.742916
21.0,1771,1824.3577
19.0,1723,1837.567514
21.0,1650,1850.304612
20.0,1706,1863.522416
17.0,1839,1877.627252
20.0,1679,1890.601343
21.0,1650,1903.336531
20.0,1812,1917.17634
16.0,2005,1932.645475
14.0,1912,1947.374233
19.0,1739,1960.750842
18.0,1822,1974.810312
21.0,1653,1987.472735
19.0,1813,2001.393421
19.0,1745,2014.904433
20.0,1666,2027.702009
15.0,2062,2043.497447
17.0,1811,2057.473472
21.0,1792,2071.25171
20.0,1746,2084.615868
20.0,1758,2098.138106
19.0,1883,2112.549183
20.0,1808,2126.424405
19.0,1780,2140.157249
20.0,1729,2153.573997
20.0,1661,2166.357936
20.0,1775,2179.986553
20.0,1745,2193.444323
20.0,1666,2206.331202
20.0,1661,2219.083278
21.0,1693,2232.096843
21.0,1829,2246.115278
18.0,1852,2260.374942
20.0,1839,2274.592745
20.0,1707,2287.771362
17.0,1803,2301.742474
20.0,1664,2314.533463
18.0,1848,2328.803097
19.0,1828,2342.863335
20.0,1806,2356.768828
20.0,1725,2370.054429
19.0,1792,2383.877993
20.0,1660,2396.718567
21.0,1645,2409.314447
20.0,1702,2422.465034
20.0,1714,2435.661804
20.0,1783,2449.431353
21.0,1690,2462.509002
19.0,1836,2476.643538
20.0,1740,2490.007747
18.0,1965,2505.045959
5.0,2391,2523.515468
20.0,1685,2536.425809
19.0,1797,2550.183356
21.0,1647,2562.881258
20.0,1658,2575.645513
-19.0,1010,2583.420601
17.0,1905,2598.172762
20.0,1705,2611.972545
20.0,1696,2626.682942
18.0,1807,2642.70076
21.0,1689,2656.707804
16.0,2043,2673.908526
19.0,1819,2688.487818
17.0,1786,2702.709841
-11.0,1593,2715.578069
-21.0,846,2722.355465
-21.0,852,2729.055088
-20.0,1051,2737.701557
-20.0,837,2744.570984
-20.0,961,2752.156524
-20.0,837,2758.972332
-19.0,1082,2767.548858
11.0,2269,2785.479825
14.0,2190,2802.498062
21.0,1692,2815.671637
20.0,1663,2828.543421
16.0,1906,2843.34866
21.0,1651,2856.29349
20.0,1671,2869.572526
20.0,1662,2883.008327
9.0,2237,2901.180573
21.0,1648,2914.005223
21.0,1662,2926.951632
20.0,1823,2941.208105
16.0,2135,2961.881604
20.0,1664,2979.779419
-3.0,2370,3005.404154
-21.0,1056,3016.937914
-21.0,762,3025.20103
-21.0,841,3034.310202
-21.0,896,3044.130249
7.0,2273,3068.595241
21.0,1697,3092.022287
13.0,1909,3118.545073
20.0,1741,3142.8707
20.0,1666,3165.88568
20.0,1725,3190.17437
20.0,1730,3213.937131
18.0,1973,3240.723253
20.0,1661,3263.597825
20.0,1660,3286.125827
20.0,1745,3310.102282
21.0,1688,3335.269212
20.0,1660,3361.157741
20.0,1722,3387.474551
20.0,1744,3414.392031
20.0,1745,3440.91652
21.0,1643,3467.021901
20.0,1832,3493.106709
19.0,1828,3517.612742
20.0,1685,3541.815342
20.0,1668,3564.915102
21.0,1651,3587.683679
21.0,1694,3613.316701
20.0,1748,3637.897986
14.0,1928,3664.702508
21.0,1694,3687.734429
18.0,1847,3714.66977
21.0,1692,3739.683311
18.0,1893,3765.910834
20.0,1741,3791.073237
17.0,1954,3818.860458
20.0,1739,3843.575931
19.0,1828,3868.669375
18.0,1872,3894.327327
18.0,2007,3924.54284
20.0,1743,3949.815118
17.0,2035,3979.092305
20.0,1791,4003.992893
16.0,2002,4031.404103
20.0,1660,4054.045216
20.0,1808,4079.249197
21.0,1642,4101.666696
20.0,1805,4125.945538
20.0,1721,4149.13884
19.0,1835,4173.800881
18.0,1885,4199.777313
20.0,1723,4223.289883
21.0,1646,4245.450701
20.0,1661,4267.835508
20.0,1740,4291.79845
20.0,1747,4317.236343
18.0,1832,4342.15538
20.0,1661,4364.472743
20.0,1738,4388.34431
20.0,1823,4413.772837
20.0,1780,4438.547426
19.0,1852,4463.6574
20.0,1773,4488.395559
20.0,1749,4512.780525
21.0,1693,4538.411588
20.0,1991,4568.434398
19.0,1943,4595.871882
20.0,1725,4620.289826
21.0,1697,4643.730407
19.0,1804,4669.545197
20.0,1755,4694.070377
20.0,1729,4718.320058
20.0,1730,4743.087444
18.0,1883,4768.902648
21.0,1687,4791.589031
20.0,1666,4814.238078
21.0,1632,4836.580107
15.0,2049,4864.440898
20.0,1710,4888.909524
21.0,1693,4912.888677
21.0,1696,4938.091733
20.0,1788,4977.71614
20.0,1706,5003.858307
21.0,1697,5027.755
20.0,1678,5051.296585
20.0,1689,5074.937765
20.0,1657,5097.458926
15.0,1960,5126.285762
20.0,1669,5162.774141
20.0,1660,5201.748374
19.0,1832,5244.391968
20.0,1662,5282.917505
20.0,1665,5321.948272
20.0,1665,5360.713943
18.0,2017,5407.279201
19.0,1828,5450.077027
19.0,1922,5494.860862
21.0,1648,5533.034121
18.0,1799,5574.541744
21.0,1649,5613.432169
20.0,1749,5654.93485
20.0,1662,5693.461386
21.0,1649,5732.15993
21.0,1647,5771.087226
21.0,1688,5810.826947
21.0,1693,5850.731637
20.0,1783,5892.21325
21.0,1643,5930.181011
15.0,2094,5978.950756
20.0,1766,6020.859232
19.0,1782,6061.946304
17.0,1841,6104.954527
