# {"t_start": 1564699317.0111713, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,782,5.114654
-21.0,760,9.10871
-20.0,983,14.540156
-21.0,904,19.581316
-21.0,763,23.709434
-20.0,898,28.553225
-19.0,1146,34.718751
-20.0,1062,40.478468
-20.0,1048,47.274029
-21.0,1025,57.346019
-21.0,762,63.501023
-21.0,762,68.335574
-21.0,824,72.773085
-21.0,790,77.08818
-20.0,1012,82.708118
-21.0,778,87.005675
-20.0,909,91.923934
-20.0,836,96.424009
-21.0,904,103.088792
-21.0,909,110.303574
-21.0,837,116.883094
-21.0,885,123.751246
-20.0,837,130.289181
-20.0,837,136.951877
-21.0,908,144.046541
-20.0,899,151.157311
-21.0,822,157.70463
-21.0,780,163.881533
-18.0,1071,172.451007
-20.0,1005,180.440979
-21.0,837,187.21894
-21.0,798,193.565624
-21.0,925,200.805608
-19.0,977,208.718955
-20.0,1077,217.346823
-19.0,1076,225.829375
-18.0,1085,234.476695
-20.0,981,242.290871
-21.0,901,249.430108
-20.0,984,257.362993
-21.0,878,264.307719
-20.0,902,271.483756
-19.0,1000,279.509495
-20.0,916,286.727567
-20.0,833,293.340377
-20.0,984,301.080427
-20.0,849,307.830896
-21.0,922,315.242643
-21.0,845,322.002215
-20.0,981,329.876433
-20.0,1127,339.001772
-18.0,1211,348.877476
-18.0,1327,359.651645
-20.0,1212,369.669805
-18.0,1175,379.185457
-15.0,1436,390.732188
-18.0,1215,400.729986
-20.0,1097,410.471505
-21.0,1031,419.929463
-20.0,1108,430.2476
-19.0,1233,441.096993
-19.0,1080,450.312244
-18.0,1398,462.185596
-20.0,1414,474.241619
-18.0,1453,487.438836
-17.0,1405,499.609798
-18.0,1444,512.241748
-18.0,1420,524.799663
-17.0,1460,538.63414
-14.0,1830,553.957497
-15.0,2022,570.55978
-13.0,2251,588.750226
-12.0,2076,605.74766
-21.0,1427,619.40416
-18.0,1748,634.074337
-14.0,2147,651.960768
-10.0,2065,667.846798
-7.0,2799,689.883879
-7.0,2469,708.914501
-18.0,1841,723.167062
-6.0,2855,745.240711
-1.0,3222,770.245359
-7.0,2692,791.964294
-10.0,2354,810.437462
-7.0,2476,833.03518
-4.0,3231,859.64234
-12.0,2457,879.442593
-4.0,2603,900.206913
-6.0,2662,921.103037
-6.0,2995,944.934938
-2.0,3656,973.880185
2.0,3687,1003.515444
-5.0,3324,1029.075069
-2.0,3646,1057.167301
5.0,3259,1082.216019
-3.0,3952,1112.569598
1.0,3646,1140.772183
3.0,3687,1169.050465
-1.0,3837,1198.463437
6.0,3295,1223.786736
6.0,3204,1248.508182
13.0,2578,1268.438934
17.0,1962,1283.731584
14.0,2220,1300.845249
15.0,2084,1316.921684
20.0,1668,1329.709349
19.0,1752,1343.264903
17.0,1814,1357.255831
17.0,1787,1370.942794
17.0,1907,1385.610223
20.0,1788,1399.391303
17.0,1855,1413.61435
16.0,2003,1429.109299
18.0,1873,1443.585284
19.0,1788,1457.393561
18.0,1870,1471.849412
21.0,1633,1484.473139
16.0,2195,1501.398942
19.0,1721,1514.641546
19.0,1887,1529.2037
18.0,1853,1543.479601
1.0,2510,1562.836952
16.0,1897,1577.427379
20.0,1705,1590.99215
21.0,1768,1604.705885
20.0,1691,1617.95646
21.0,1636,1630.595884
20.0,1670,1643.455854
20.0,1669,1656.246553
21.0,1687,1669.199182
19.0,1741,1682.558465
17.0,1971,1697.747237
20.0,1693,1710.781167
19.0,1756,1724.305467
20.0,1696,1737.351903
21.0,1630,1749.951242
19.0,1753,1763.410645
19.0,1779,1777.168212
20.0,1656,1789.937381
11.0,2126,1806.264974
20.0,1685,1819.185916
17.0,1882,1833.667228
21.0,1748,1847.134336
19.0,1755,1860.711013
20.0,1667,1873.494585
19.0,1723,1886.784349
20.0,1706,1899.950813
19.0,1697,1912.93061
19.0,1716,1926.177596
16.0,1855,1940.452019
19.0,1999,1955.882399
21.0,1627,1968.42072
21.0,1690,1981.365604
9.0,2237,1998.56994
21.0,1643,2011.28889
20.0,1724,2024.544431
20.0,1701,2037.577786
20.0,1669,2050.399017
20.0,1705,2063.530498
20.0,1682,2076.434559
