# {"t_start": 1564699317.1435, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,758,4.831938
-21.0,759,8.813077
-20.0,835,13.425858
-20.0,883,18.372491
-21.0,824,22.820791
-18.0,1249,29.61619
-18.0,1086,35.450587
-19.0,1072,41.24837
-21.0,852,46.851054
-21.0,763,54.424461
-20.0,950,62.653315
-21.0,761,67.652693
-20.0,896,72.471124
-21.0,817,76.93
-21.0,879,81.825679
-20.0,837,86.435317
-21.0,820,90.884465
-20.0,1034,96.461119
-21.0,880,103.022317
-20.0,1046,111.338791
-20.0,930,118.592788
-21.0,878,125.405099
-21.0,824,131.879048
-20.0,1017,139.973497
-21.0,1167,149.053425
-21.0,839,155.817185
-20.0,932,163.191285
-20.0,854,169.980554
-20.0,895,177.097766
-20.0,896,184.307585
-21.0,869,191.299742
-21.0,1065,199.658363
-20.0,957,207.412869
-21.0,971,215.173954
-19.0,1098,223.853443
-20.0,1002,231.846673
-20.0,979,239.635338
-21.0,910,246.878327
-21.0,897,253.993292
-21.0,1082,262.695278
-19.0,934,270.03408
-20.0,1023,278.220434
-21.0,866,285.126195
-21.0,1047,293.438023
-21.0,911,300.595701
-21.0,848,307.31115
-20.0,957,315.002671
-21.0,1089,323.752068
-20.0,835,330.463168
-21.0,839,337.261821
-19.0,1033,345.502161
-20.0,1104,354.579994
-18.0,1165,364.084931
-20.0,975,372.263361
-20.0,966,379.931512
-20.0,1122,388.96506
-20.0,905,396.298414
-19.0,1116,405.536104
-20.0,928,414.385842
-18.0,1383,427.317847
-17.0,1397,439.600085
-16.0,1345,451.126554
-19.0,1593,464.661174
-16.0,1404,476.926496
-19.0,1742,492.399688
-16.0,1699,507.156091
-20.0,1234,517.832742
-20.0,1373,530.667504
-14.0,2021,548.616044
-16.0,1515,561.006715
-14.0,1886,576.426947
-18.0,1582,589.138066
-12.0,2109,606.461498
-13.0,1911,624.232331
-19.0,1703,638.541506
-15.0,2198,656.37733
-11.0,2305,674.017145
-17.0,1506,686.093518
-17.0,1578,698.343241
-16.0,1849,712.528914
-7.0,2849,734.610651
-8.0,2498,753.86602
-1.0,3478,781.610636
-4.0,3101,806.079703
-4.0,2823,831.31256
-14.0,2394,850.996478
1.0,3272,877.51661
-6.0,2845,900.225925
-4.0,3115,924.771697
-13.0,1797,939.228898
2.0,3697,968.262426
-2.0,3362,995.297462
-5.0,3602,1023.303485
1.0,3904,1053.334529
-1.0,3718,1081.965825
-7.0,3180,1106.350189
-4.0,3285,1131.756306
3.0,3944,1162.11634
-11.0,2759,1183.207676
4.0,3798,1212.387584
4.0,3094,1236.248218
13.0,2605,1256.346108
9.0,2662,1276.888637
16.0,2020,1292.62263
20.0,1660,1305.43485
20.0,1657,1318.171119
20.0,1735,1331.539615
20.0,1831,1345.696868
18.0,1798,1359.485021
18.0,1908,1374.194117
20.0,1692,1387.169286
20.0,1663,1399.975485
18.0,1872,1414.36259
20.0,1709,1427.549543
19.0,1763,1441.153244
18.0,1794,1455.043484
20.0,1663,1467.856273
18.0,1832,1482.045392
21.0,1632,1494.630348
20.0,1798,1508.461255
20.0,1710,1521.635715
17.0,1994,1537.062071
18.0,1954,1552.194728
4.0,2547,1571.752697
18.0,1856,1586.496225
17.0,1886,1601.009455
19.0,1753,1614.805254
20.0,1752,1628.296801
20.0,1727,1641.611715
21.0,1626,1654.105486
21.0,1691,1667.094652
16.0,1886,1681.521862
20.0,1716,1694.766811
20.0,1729,1708.062624
19.0,1779,1721.755687
20.0,1685,1734.756674
16.0,2018,1750.331218
17.0,1979,1765.54518
19.0,1710,1778.774502
20.0,1659,1791.565979
11.0,2075,1807.460952
20.0,1666,1820.258775
20.0,1715,1833.456187
19.0,1801,1847.354455
20.0,1660,1860.18042
19.0,1763,1873.711039
20.0,1735,1887.083125
21.0,1752,1900.636272
20.0,1874,1914.953062
17.0,1885,1929.497922
16.0,1848,1943.737406
21.0,1747,1957.213513
21.0,1688,1970.220813
20.0,1696,1983.221647
19.0,1792,1996.961578
21.0,1696,2010.07636
20.0,1691,2023.07165
21.0,1690,2036.025496
20.0,1720,2049.268474
19.0,1847,2063.506454
20.0,1662,2076.245281
20.0,1661,2088.964772
17.0,1827,2103.046618
20.0,1661,2115.737688
19.0,1879,2130.184123
21.0,1770,2143.871595
20.0,1683,2156.835734
19.0,1827,2170.925903
18.0,1837,2185.033773
18.0,1831,2199.230486
21.0,1649,2211.893003
19.0,1764,2225.458229
19.0,1983,2240.727433
21.0,1648,2253.321997
21.0,1647,2266.040301
21.0,1649,2278.808612
18.0,1918,2293.573399
18.0,1843,2307.833814
20.0,1703,2320.949532
19.0,1778,2334.665493
18.0,1867,2349.062679
21.0,1767,2362.689563
21.0,1689,2375.681856
20.0,1666,2388.589896
21.0,1643,2401.224121
20.0,1665,2414.028659
21.0,1627,2426.563488
20.0,1732,2439.860382
18.0,1908,2454.727869
21.0,1690,2467.74559
19.0,1747,2481.213777
21.0,1647,2493.782417
21.0,1629,2506.221922
-18.0,1342,2516.60565
20.0,1662,2529.443573
18.0,1861,2543.662228
20.0,1670,2556.487743
14.0,1995,2571.803977
1.0,2631,2592.183372
21.0,1773,2605.882022
20.0,1813,2620.992235
19.0,1841,2638.097165
19.0,1854,2653.603737
19.0,1790,2668.35192
21.0,1693,2682.453784
19.0,1819,2696.902444
-2.0,2391,2716.087199
-20.0,980,2723.923237
-21.0,792,2730.181397
-20.0,841,2737.080431
