# {"t_start": 1564699317.1358585, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,757,4.822356
-21.0,761,8.832522
-19.0,1021,14.504939
-21.0,803,18.977745
-21.0,761,23.080142
-20.0,1016,28.585854
-19.0,1009,34.02693
-21.0,792,38.312309
-20.0,1131,44.476897
-21.0,823,52.355653
-21.0,758,59.603392
-21.0,759,65.380471
-21.0,789,69.727708
-21.0,760,73.847676
-20.0,865,78.576125
-21.0,895,83.60089
-21.0,847,88.225219
-21.0,845,92.777158
-21.0,776,96.959767
-21.0,776,102.908553
-21.0,852,109.678562
-21.0,817,116.109906
-21.0,782,122.169953
-21.0,818,128.533294
-20.0,894,135.636376
-20.0,951,143.085711
-21.0,819,149.481078
-20.0,971,157.293722
-20.0,952,164.847189
-21.0,885,171.917423
-21.0,820,178.414755
-20.0,875,185.483006
-21.0,1025,193.673918
-21.0,950,201.117189
-19.0,931,208.667872
-21.0,1028,216.878385
-21.0,971,224.563306
-20.0,895,231.700109
-21.0,871,238.630394
-21.0,989,246.495014
-20.0,1069,255.042663
-20.0,890,262.150831
-19.0,1109,270.910035
-19.0,1072,279.540339
-20.0,902,286.651894
-20.0,912,293.923039
-20.0,1067,302.246572
-20.0,885,309.311154
-21.0,787,315.668771
-20.0,1017,323.822742
-21.0,1025,332.091268
-20.0,1003,340.162636
-20.0,896,347.373451
-19.0,1156,356.885594
-20.0,989,364.925955
-19.0,937,372.764086
-20.0,1095,381.494346
-21.0,989,389.431704
-21.0,972,397.363784
-18.0,1433,409.790553
-21.0,973,418.618956
-20.0,945,427.783363
-21.0,1290,439.080125
-18.0,1336,450.567484
-17.0,1592,464.082644
-21.0,1252,474.822437
-15.0,1842,491.392374
-16.0,1753,506.586419
-17.0,1627,520.720735
-20.0,1494,534.458915
-16.0,1644,549.255984
-20.0,1576,562.131233
-16.0,1914,577.68857
-10.0,2216,595.589613
-21.0,1465,608.209955
-14.0,1990,626.153042
-11.0,2226,644.877936
-21.0,1656,657.996137
-13.0,2202,674.866739
-15.0,1885,689.915116
-7.0,2630,710.185089
-4.0,3107,734.198632
2.0,3345,760.024055
-14.0,2142,777.009706
-10.0,2410,796.367496
-9.0,2515,816.562963
-17.0,1884,834.063464
1.0,3672,864.335087
-4.0,3088,888.895617
-7.0,2668,910.187082
-8.0,2553,930.255093
-7.0,2821,952.725782
1.0,3972,984.400779
3.0,3605,1012.816326
-4.0,3429,1039.224885
-3.0,3705,1067.730009
-4.0,3806,1097.049286
-3.0,3646,1125.091423
11.0,3130,1149.281544
-3.0,3694,1177.517635
-5.0,3098,1201.341453
12.0,2871,1223.382417
7.0,3318,1249.019295
19.0,1969,1264.212028
14.0,2353,1282.515885
17.0,1869,1296.951188
15.0,2083,1313.018375
16.0,1932,1327.842246
17.0,1946,1342.867105
17.0,1856,1357.193878
19.0,1823,1371.185626
16.0,2057,1386.994903
18.0,1837,1401.137318
20.0,1686,1414.087236
13.0,2163,1430.836177
19.0,1762,1444.408525
20.0,1705,1457.59957
20.0,1660,1470.387419
17.0,1793,1484.262511
20.0,1704,1497.425406
20.0,1776,1511.096747
20.0,1696,1524.163429
20.0,1712,1537.39594
19.0,1716,1550.661494
7.0,2220,1567.733854
14.0,2093,1584.27195
18.0,1824,1598.311264
21.0,1695,1611.582151
20.0,1663,1624.430362
20.0,1685,1637.443665
17.0,1802,1651.326742
20.0,1692,1664.313406
20.0,1663,1677.022141
16.0,2086,1693.110834
19.0,1737,1706.448496
18.0,1767,1720.052594
20.0,1660,1732.877497
20.0,1752,1746.379412
19.0,1813,1760.341259
17.0,1866,1774.751398
20.0,1748,1788.220473
8.0,2273,1805.698056
21.0,1648,1818.343555
18.0,1767,1831.913492
19.0,1840,1846.097876
20.0,1763,1859.734913
20.0,1722,1872.948709
21.0,1635,1885.555359
19.0,1811,1899.525333
21.0,1692,1912.478918
20.0,1723,1925.773162
13.0,1997,1941.162008
20.0,1664,1953.983808
21.0,1691,1967.037071
20.0,1664,1979.794363
20.0,1759,1993.292546
19.0,1747,2006.757893
20.0,1688,2019.745728
20.0,1743,2033.144372
19.0,1840,2047.302694
18.0,1938,2062.22092
21.0,1628,2074.71569
20.0,1718,2087.884781
19.0,1867,2102.250162
20.0,1788,2115.924129
19.0,1750,2129.387298
20.0,1748,2142.886115
19.0,1881,2157.380274
20.0,1718,2170.640828
19.0,1733,2183.954163
19.0,1773,2197.665613
20.0,1722,2210.942905
19.0,1845,2225.101391
21.0,1691,2238.098871
21.0,1757,2251.581359
19.0,1721,2264.833304
19.0,1877,2279.38322
18.0,1901,2294.027084
19.0,1710,2307.243053
20.0,1665,2320.073237
21.0,1685,2333.070796
21.0,1693,2346.132389
20.0,1679,2359.038018
20.0,1703,2372.160797
20.0,1695,2385.254609
20.0,1784,2399.019758
21.0,1648,2411.656042
21.0,1628,2424.21594
19.0,1813,2438.162092
20.0,1664,2451.04705
21.0,1644,2463.738465
21.0,1686,2476.733353
20.0,1666,2489.509681
20.0,1972,2504.6188
4.0,2538,2524.195437
20.0,1802,2538.011075
