# {"t_start": 1564699317.2183394, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,758,4.755762
-21.0,760,8.751316
-21.0,958,14.041316
-21.0,786,18.449519
-19.0,992,23.83834
-21.0,759,27.915696
-20.0,1034,33.496061
-21.0,867,38.193809
-21.0,822,42.633576
-21.0,1067,51.514982
-21.0,758,58.953247
-19.0,1097,66.85082
-21.0,885,71.611886
-21.0,759,75.752318
-19.0,973,81.148819
-21.0,787,85.499051
-21.0,837,90.030687
-20.0,836,94.537105
-20.0,837,99.986162
-21.0,967,107.539265
-20.0,869,114.439739
-19.0,937,121.706783
-19.0,1068,130.057093
-21.0,851,136.845899
-21.0,907,143.928296
-21.0,782,150.031422
-20.0,900,157.27073
-21.0,845,163.972895
-21.0,1116,172.88655
-21.0,777,179.055449
-21.0,874,186.123232
-20.0,956,193.738269
-21.0,846,200.355856
-18.0,988,208.343921
-21.0,868,215.303945
-18.0,1049,223.594296
-20.0,896,230.748301
-21.0,940,238.212096
-20.0,839,244.946895
-21.0,886,251.945005
-20.0,1106,260.80915
-20.0,839,267.402558
-20.0,887,274.512743
-20.0,925,281.916992
-21.0,844,288.59715
-21.0,865,295.509245
-21.0,1053,303.676743
-20.0,952,311.252167
-20.0,1157,320.63876
-21.0,1111,329.53252
-21.0,986,337.544848
-20.0,950,345.085659
-21.0,1159,354.649479
-19.0,1079,363.431824
-18.0,1112,372.721923
-20.0,1095,381.450529
-18.0,1157,390.776605
-19.0,1192,400.598359
-17.0,1256,411.96609
-20.0,991,421.081152
-20.0,1289,432.717341
-16.0,1342,444.463303
-20.0,1148,454.252356
-19.0,1329,465.532487
-19.0,1335,477.267397
-19.0,1302,488.903016
-18.0,1696,503.532275
-16.0,1615,517.584856
-15.0,1831,534.276415
-15.0,2069,552.47065
-16.0,1753,566.755123
-15.0,1977,582.959554
-13.0,2047,599.47311
-10.0,2341,620.754013
-8.0,2215,639.446635
-17.0,1848,654.497911
-20.0,1523,666.184825
-8.0,2443,685.369785
-12.0,2045,701.261193
-6.0,2674,721.870716
-17.0,1990,737.25327
-3.0,2987,760.312221
-11.0,2678,781.855034
-7.0,2764,803.771607
2.0,3128,831.318369
-13.0,2281,850.066067
-11.0,2396,869.524078
-6.0,2737,891.334727
-12.0,2255,909.368046
-5.0,3333,935.6886
-7.0,2963,959.251387
-8.0,2956,982.756056
-11.0,2661,1004.064002
2.0,3711,1032.620915
-4.0,3371,1058.57149
1.0,3549,1085.854473
-5.0,3210,1110.530323
-8.0,3223,1135.405533
-2.0,3929,1165.589891
1.0,3528,1192.645343
4.0,3472,1219.244448
9.0,2716,1240.264788
16.0,2217,1257.412216
20.0,1917,1272.153135
17.0,2121,1288.694059
17.0,1950,1303.7173
20.0,1798,1317.57357
18.0,1753,1331.057948
20.0,1689,1344.106254
16.0,1908,1358.775892
19.0,1839,1372.95192
20.0,1697,1385.969298
18.0,1903,1400.630192
20.0,1754,1414.105129
19.0,1797,1427.984268
20.0,1739,1441.390716
19.0,1750,1454.928949
17.0,2011,1470.455572
18.0,1901,1485.169751
18.0,1753,1498.70132
18.0,1857,1512.994058
17.0,1977,1528.223824
17.0,1853,1542.507884
20.0,1659,1555.386251
5.0,2219,1572.4159
18.0,1776,1586.549494
19.0,1757,1600.053686
20.0,1749,1613.82491
20.0,1692,1626.851563
19.0,1744,1640.295708
21.0,1687,1653.269658
20.0,1806,1667.146185
20.0,1758,1680.574575
18.0,1751,1694.104856
20.0,1663,1706.881028
20.0,1703,1719.971208
20.0,1683,1732.9824
20.0,1668,1745.807178
20.0,1704,1758.948993
20.0,1686,1771.954931
21.0,1650,1784.649546
20.0,1698,1797.774782
12.0,2120,1814.018845
20.0,1746,1827.458219
17.0,1804,1841.30152
18.0,1840,1855.537036
20.0,1719,1868.760674
20.0,1707,1881.932367
20.0,1804,1895.850192
18.0,2073,1911.733936
19.0,1718,1924.966625
14.0,2009,1940.451765
17.0,1929,1955.33644
20.0,1695,1968.421744
20.0,1760,1981.879343
16.0,1918,1996.619321
19.0,1761,2010.241457
18.0,1769,2023.836731
19.0,1733,2037.132514
20.0,1660,2049.89909
17.0,1848,2064.119042
19.0,1855,2078.358968
20.0,1667,2091.114601
21.0,1784,2104.867439
21.0,1630,2117.346504
20.0,1684,2130.288867
20.0,1749,2143.795106
17.0,2037,2159.505695
20.0,1668,2172.373028
20.0,1745,2185.748616
21.0,1633,2198.410529
19.0,1755,2211.907216
20.0,1660,2224.639153
20.0,1777,2238.322267
20.0,1663,2251.08302
20.0,1701,2264.173265
21.0,1650,2276.961476
19.0,1721,2290.220532
19.0,1824,2304.330182
19.0,1743,2317.762761
19.0,1832,2331.876267
18.0,1812,2345.873701
21.0,1695,2358.893962
20.0,1710,2372.078822
20.0,1693,2385.149415
20.0,1763,2398.757223
20.0,1716,2411.922117
20.0,1664,2424.758109
20.0,1716,2437.961362
18.0,1865,2452.427444
19.0,1724,2465.759347
17.0,1836,2479.834356
19.0,1724,2493.06464
11.0,2111,2509.242404
9.0,2304,2527.079285
20.0,1721,2540.217887
19.0,1900,2554.827569
20.0,1745,2568.261693
1.0,2436,2587.088918
19.0,2053,2602.948823
20.0,1708,2617.131739
20.0,1714,2632.737441
20.0,1720,2647.451576
19.0,1799,2662.094432
21.0,1689,2676.450949
17.0,1811,2690.917362
19.0,1774,2704.958468
-16.0,1243,2715.001481
-20.0,1019,2723.209651
-21.0,821,2729.714267
-21.0,804,2736.287252
-20.0,836,2743.169797
-20.0,841,2749.820367
-21.0,808,2756.246983
-21.0,865,2763.183262
1.0,2609,2783.90144
19.0,1803,2797.936183
20.0,1727,2811.356514
21.0,1646,2824.056378
19.0,1836,2838.405441
20.0,1711,2851.745175
19.0,1731,2865.421873
19.0,1726,2879.244269
17.0,1853,2894.425655
19.0,1820,2908.771686
17.0,2026,2924.536612
21.0,1650,2937.515301
21.0,1647,2951.676468
21.0,1685,2969.692068
20.0,1717,2988.196904
-12.0,1607,3005.607265
-20.0,1105,3017.711917
-20.0,937,3027.846835
-20.0,832,3036.935242
-20.0,898,3046.724972
10.0,2300,3072.601587
13.0,1945,3099.301328
20.0,1689,3122.57685
20.0,1715,3146.458061
19.0,1785,3171.41455
20.0,1761,3196.118658
19.0,1856,3221.301276
21.0,1688,3244.376371
20.0,1669,3267.471164
19.0,1736,3290.871002
19.0,1748,3315.272946
19.0,1785,3342.59464
20.0,1744,3369.258204
20.0,1746,3395.959942
21.0,1810,3423.777186
19.0,1811,3451.426236
19.0,1788,3478.615566
15.0,2002,3506.467088
21.0,1692,3530.499843
19.0,1747,3554.846083
17.0,1888,3580.714636
19.0,1944,3609.777533
18.0,1879,3636.274044
18.0,2011,3664.203392
21.0,1695,3687.239238
20.0,1660,3711.421042
20.0,1787,3737.859878
21.0,1715,3761.818029
20.0,1768,3787.127964
21.0,1651,3810.61441
19.0,1721,3835.490257
20.0,1862,3860.842103
21.0,1648,3883.474013
20.0,1668,3908.120187
21.0,1649,3932.134049
21.0,1648,3956.233162
19.0,1845,3982.699776
20.0,1789,4007.299602
21.0,1689,4030.274683
21.0,1647,4052.740893
20.0,1772,4077.362054
20.0,1704,4100.713995
20.0,1725,4123.940127
21.0,1647,4146.122615
20.0,1744,4169.535699
19.0,1715,4193.009534
20.0,1787,4217.668728
20.0,1728,4240.823335
21.0,1644,4263.064153
18.0,1837,4287.993197
20.0,1665,4311.91949
20.0,1660,4335.1113
19.0,1749,4358.669189
21.0,1645,4381.085885
21.0,1652,4404.379178
21.0,1756,4428.730733
20.0,1747,4452.637797
21.0,1692,4475.734485
21.0,1687,4499.158263
20.0,1771,4525.282926
21.0,1693,4550.906233
21.0,1691,4575.827241
17.0,1993,4603.832436
19.0,1961,4631.391652
21.0,1766,4656.414897
17.0,2024,4684.354413
20.0,1893,4711.046811
20.0,1837,4737.55861
19.0,1866,4763.41913
17.0,1965,4789.677567
17.0,2072,4817.848505
18.0,1915,4844.01106
19.0,1740,4867.935807
20.0,1823,4894.023579
18.0,1901,4920.868524
20.0,1668,4947.939759
20.0,1683,4986.383059
21.0,1646,5008.92289
21.0,1652,5032.267902
21.0,1647,5055.415406
20.0,1689,5078.988897
20.0,1891,5104.743781
16.0,1930,5135.774615
18.0,1863,5178.865873
20.0,1662,5218.217295
19.0,1755,5258.967397
19.0,1753,5299.408535
19.0,1828,5342.379688
21.0,1654,5380.69544
20.0,1670,5419.269969
18.0,1875,5463.372114
19.0,1842,5505.96967
21.0,1647,5543.989332
21.0,1650,5582.326001
21.0,1646,5621.456092
18.0,1751,5662.843588
18.0,1982,5708.814552
20.0,1662,5747.659148
21.0,1654,5787.300087
20.0,1684,5826.553288
20.0,1671,5865.717848
19.0,1780,5907.024228
20.0,1738,5947.309034
21.0,1696,5987.178993
20.0,1659,6026.254944
20.0,1773,6067.163659
17.0,1866,6110.842676
16.0,2091,6159.195001
19.0,1960,6205.610318
19.0,1881,6249.178916
20.0,1774,6290.715743
21.0,1686,6330.202626
21.0,1673,6369.68849
21.0,1690,6408.951336
20.0,1671,6447.562418
21.0,1691,6487.041868
20.0,1660,6525.898121
18.0,1773,6567.099215
20.0,1728,6606.848955
20.0,1804,6648.770312
21.0,1697,6689.303317
19.0,1892,6733.159491
20.0,1923,6776.941356
20.0,1728,6816.5864
21.0,1653,6855.44478
19.0,1793,6896.663904
21.0,1689,6936.178556
16.0,1985,6982.838731
-6.0,2020,7029.356868
18.0,1820,7072.211661
16.0,2194,7123.202637
16.0,2030,7170.815768
21.0,1653,7210.186415
21.0,1650,7249.167036
