# {"t_start": 1564699317.1218233, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,757,4.834986
-21.0,821,9.196947
-21.0,838,13.799516
-21.0,870,18.682957
-21.0,859,23.333421
-21.0,839,27.853535
-21.0,878,32.587506
-20.0,914,37.532403
-21.0,848,42.120251
-21.0,1119,51.027196
-21.0,823,59.110284
-21.0,761,64.892311
-19.0,995,70.509608
-20.0,905,75.417672
-20.0,988,80.90425
-19.0,1072,86.812912
-21.0,806,91.19152
-20.0,915,96.09851
-21.0,778,101.622955
-20.0,838,108.326149
-21.0,969,115.98675
-19.0,921,123.104979
-21.0,858,129.814908
-21.0,1027,138.020808
-19.0,1166,147.123631
-21.0,819,153.673143
-21.0,888,160.685373
-21.0,787,166.899225
-20.0,976,174.758616
-21.0,814,181.218099
-21.0,1045,189.644278
-21.0,813,196.088313
-20.0,922,203.399208
-21.0,932,210.901574
-21.0,867,217.826675
-20.0,1049,226.124659
-20.0,988,233.99585
-20.0,892,241.06321
-21.0,869,247.972277
-20.0,887,255.103296
-18.0,1250,265.034932
-20.0,916,272.337261
-20.0,837,279.02586
-21.0,845,285.721096
-20.0,835,292.332821
-19.0,935,299.730779
-21.0,764,305.69633
-20.0,1016,313.853549
-21.0,836,320.617091
-20.0,1063,329.122711
-20.0,953,336.828073
-21.0,851,343.670273
-20.0,1185,353.393815
-20.0,1032,361.795043
-17.0,1215,371.905463
-18.0,1219,381.640862
-21.0,1109,390.565946
-18.0,1314,401.383932
-21.0,1078,411.245677
-19.0,1289,423.207039
-20.0,1236,434.214997
-20.0,1266,445.226922
-18.0,1212,455.558807
-20.0,1414,467.562961
-19.0,1341,479.452156
-16.0,1806,495.356796
-19.0,1424,507.711586
-15.0,1625,521.832022
-14.0,1848,539.514621
-15.0,1669,553.285301
-11.0,2417,573.240567
-18.0,1565,585.792115
-19.0,1847,600.787432
-8.0,2187,620.75013
-9.0,2302,640.204069
-7.0,2440,659.731698
-17.0,1692,672.65134
-6.0,2635,693.529664
1.0,3241,718.512431
-6.0,2793,740.115407
-9.0,2497,759.329051
-8.0,2432,778.619763
-6.0,2674,800.209058
-11.0,2208,818.025544
-10.0,2260,838.524082
-6.0,2990,863.187147
1.0,3178,888.445545
-7.0,2518,908.59333
-1.0,3699,937.953095
-1.0,3757,967.530873
-4.0,3767,997.803816
6.0,3303,1023.392565
-3.0,3530,1050.525702
-6.0,3215,1075.280631
-7.0,3556,1102.626137
-1.0,3446,1129.186294
5.0,3671,1157.499053
-2.0,3837,1186.836898
4.0,3252,1211.855589
10.0,2842,1233.733246
14.0,2358,1251.951068
6.0,3231,1276.881416
9.0,2461,1296.047682
20.0,1697,1309.147692
19.0,1759,1322.65854
20.0,1714,1335.871329
17.0,1820,1349.869923
