# {"t_start": 1564699317.0874407, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,759,4.900187
-21.0,759,8.88343
-19.0,1146,15.233504
-21.0,1087,21.247486
-21.0,762,25.395039
-21.0,763,29.496629
-20.0,1001,34.866813
-20.0,916,39.834991
-21.0,871,44.601735
-21.0,848,52.807448
-21.0,935,61.049229
-21.0,764,66.731298
-21.0,761,70.825238
-21.0,820,75.254554
-19.0,932,80.386599
-21.0,779,84.749576
-21.0,783,89.013904
-20.0,943,94.095031
-21.0,879,99.332623
-19.0,1016,107.549155
-21.0,840,114.213146
-21.0,898,121.185312
-20.0,990,128.902512
-21.0,875,135.856613
-20.0,838,142.411047
-20.0,1078,150.922204
-20.0,955,158.565595
-20.0,1065,166.987669
-21.0,938,174.53074
-20.0,970,182.226974
-21.0,846,189.044969
-21.0,860,195.891781
-20.0,927,203.227938
-21.0,790,209.5709
-21.0,925,216.986885
-19.0,1087,225.577017
-21.0,1021,233.694906
-20.0,1024,241.864572
-21.0,1032,250.071989
-21.0,926,257.521027
-21.0,885,264.526363
-21.0,836,271.164531
-21.0,896,278.309761
-19.0,1150,287.476231
-21.0,925,294.858455
-20.0,972,302.406126
-20.0,957,310.03451
-21.0,912,317.412098
-18.0,1145,326.61224
-16.0,1304,337.131261
-20.0,991,345.028519
-19.0,1027,353.53307
-20.0,915,361.017121
-20.0,897,368.427295
-20.0,916,375.975069
-21.0,969,383.564518
-20.0,1008,391.762585
-21.0,1029,400.173755
-18.0,1163,410.582392
-19.0,1134,421.121362
-19.0,1435,434.098813
-20.0,1291,445.341047
-21.0,1084,454.568105
-18.0,1344,465.992849
-18.0,1445,478.738453
-14.0,1940,495.80902
-16.0,1621,509.939842
-16.0,1511,523.131337
-14.0,2007,542.244219
-15.0,2029,558.739207
-20.0,1459,570.664143
-16.0,1932,586.310784
-18.0,1404,597.649094
-16.0,1873,614.620894
-18.0,1589,628.301037
-7.0,2465,648.906041
-3.0,2887,671.230958
-16.0,1762,685.207407
-5.0,2761,706.629113
1.0,3305,732.107536
-15.0,1914,746.97414
-18.0,2000,762.343832
-4.0,3126,787.508873
-9.0,2415,806.552013
-13.0,2253,826.634412
-13.0,2510,847.734873
-4.0,3047,872.566648
-11.0,2552,892.756744
-6.0,3517,920.666766
-6.0,3015,944.675566
-4.0,3079,968.987448
-4.0,3947,1000.725906
-2.0,3853,1030.459338
1.0,4190,1062.710288
-4.0,3854,1092.333068
-5.0,3120,1116.301192
3.0,3919,1146.654399
-3.0,3817,1175.813548
-4.0,3577,1203.335531
9.0,2993,1226.2829
11.0,2930,1248.938878
8.0,2803,1270.583797
18.0,1935,1285.643152
17.0,1908,1300.377535
18.0,1819,1314.438205
16.0,2146,1330.909402
20.0,1728,1344.253382
20.0,1723,1357.527642
17.0,1958,1372.577476
20.0,1693,1385.560561
19.0,1741,1398.959925
18.0,1861,1413.244909
19.0,1816,1427.289041
20.0,1701,1440.425399
19.0,1718,1453.695665
20.0,1692,1466.758732
17.0,1968,1481.986722
17.0,1885,1496.542105
21.0,1632,1509.090239
18.0,1806,1522.993411
20.0,1657,1535.844195
21.0,1691,1548.859674
3.0,2488,1568.047864
16.0,2198,1585.410257
19.0,1852,1599.641021
18.0,1782,1613.669562
18.0,1819,1627.6715
18.0,1957,1642.771681
19.0,1747,1656.193347
19.0,1758,1669.68079
20.0,1697,1682.725015
17.0,1846,1696.919331
20.0,1764,1710.5142
20.0,1725,1723.778498
20.0,1709,1736.948131
18.0,1828,1751.065643
18.0,1791,1764.816553
21.0,1625,1777.389508
21.0,1750,1790.904478
13.0,1983,1806.105603
17.0,1898,1820.688651
18.0,2073,1836.603256
20.0,1698,1849.718082
20.0,1701,1862.857087
19.0,1762,1876.380156
21.0,1623,1888.91557
17.0,1801,1902.850977
20.0,1665,1915.553379
19.0,1780,1929.27348
17.0,1862,1943.610355
20.0,1786,1957.397626
21.0,1692,1970.436218
16.0,1929,1985.194084
20.0,1680,1998.127851
20.0,1657,2010.937987
20.0,1696,2023.983191
17.0,1958,2038.987733
20.0,1720,2052.253534
20.0,1787,2065.997635
21.0,1687,2078.926631
20.0,1756,2092.361774
18.0,1926,2107.223522
21.0,1625,2119.674116
21.0,1691,2132.6088
21.0,1646,2145.377434
19.0,1784,2159.117417
19.0,1812,2173.119323
18.0,1821,2187.088276
19.0,1810,2201.133167
19.0,1716,2214.300153
19.0,1795,2228.10872
19.0,1921,2242.850604
20.0,1718,2256.049254
19.0,1880,2270.502352
20.0,1665,2283.42429
18.0,1833,2297.579146
21.0,1629,2310.158905
19.0,1868,2324.510531
20.0,1726,2337.830835
19.0,1866,2352.229658
20.0,1769,2365.873507
20.0,1665,2378.648097
20.0,1807,2392.673572
21.0,1629,2405.184618
20.0,1660,2417.988498
19.0,1748,2431.428174
20.0,1741,2444.825818
21.0,1649,2457.666352
20.0,1736,2471.017725
20.0,1746,2484.461289
18.0,1881,2498.858382
-12.0,1696,2511.86823
16.0,1843,2526.072231
20.0,1721,2539.277128
18.0,1778,2552.911426
18.0,1751,2566.393226
1.0,2690,2587.194073
20.0,1721,2600.487032
16.0,2045,2617.28241
